PS,GeneID,gamete
8,dis_TRINITY_DN12781_c0_g1,403.101742
8,dis_TRINITY_DN12786_c0_g1,246.659729
8,dis_TRINITY_DN12788_c0_g1,359.233573
8,dis_TRINITY_DN12793_c0_g1,214.475442
1,dis_TRINITY_DN12795_c0_g2,333.64439500000003
8,dis_TRINITY_DN12807_c0_g1,147.973649
6,dis_TRINITY_DN12808_c0_g1,224.963978
7,dis_TRINITY_DN12818_c0_g2,214.460226
8,dis_TRINITY_DN12822_c0_g1,433.577808
1,dis_TRINITY_DN12823_c0_g1,135.055387
1,dis_TRINITY_DN12825_c0_g1,215.011822
2,dis_TRINITY_DN12838_c0_g1,133.089261
8,dis_TRINITY_DN12839_c0_g1,174.299274
1,dis_TRINITY_DN12848_c0_g1,286.63178
1,dis_TRINITY_DN12865_c0_g2,131.845526
1,dis_TRINITY_DN12877_c0_g1,188.056653
1,dis_TRINITY_DN12930_c0_g1,232.948067
1,dis_TRINITY_DN12933_c0_g2,989.852159
1,dis_TRINITY_DN12938_c1_g1,458.87927
1,dis_TRINITY_DN12963_c0_g2,142.286699
1,dis_TRINITY_DN12987_c0_g1,174.389142
7,dis_TRINITY_DN13012_c0_g1,339.951283
2,dis_TRINITY_DN13015_c0_g1,223.925146
1,dis_TRINITY_DN13030_c1_g1,317.661646
7,dis_TRINITY_DN13044_c0_g2,186.968298
1,dis_TRINITY_DN1308_c0_g1,295.428926
1,dis_TRINITY_DN13081_c1_g3,181.84603
1,dis_TRINITY_DN131_c0_g1,197.79414
7,dis_TRINITY_DN13186_c0_g2,130.295231
8,dis_TRINITY_DN132_c0_g4,182.730456
7,dis_TRINITY_DN13222_c0_g1,147.458558
8,dis_TRINITY_DN1323_c0_g1,246.162143
1,dis_TRINITY_DN13243_c0_g1,186.195795
8,dis_TRINITY_DN13261_c0_g1,142.995078
7,dis_TRINITY_DN13262_c0_g1,135.964845
2,dis_TRINITY_DN13277_c0_g1,238.332539
1,dis_TRINITY_DN13292_c0_g1,266.339629
8,dis_TRINITY_DN13295_c0_g1,309.687247
1,dis_TRINITY_DN13300_c0_g1,339.74222499999996
1,dis_TRINITY_DN13313_c0_g4,803.574779
1,dis_TRINITY_DN13316_c0_g1,426.363313
8,dis_TRINITY_DN13317_c0_g1,247.844963
2,dis_TRINITY_DN13318_c1_g6,156.343494
8,dis_TRINITY_DN13319_c0_g1,168.79328900000002
1,dis_TRINITY_DN13338_c0_g3,201.776178
1,dis_TRINITY_DN1334_c0_g1,171.343797
1,dis_TRINITY_DN13393_c0_g1,182.308073
1,dis_TRINITY_DN13396_c0_g1,160.170437
1,dis_TRINITY_DN134_c0_g2,3037.173633
7,dis_TRINITY_DN134_c0_g4,3151.436568
1,dis_TRINITY_DN1341_c0_g7,212.712662
1,dis_TRINITY_DN13490_c0_g1,191.35370700000001
1,dis_TRINITY_DN13513_c0_g1,192.916473
1,dis_TRINITY_DN13537_c0_g2,336.014615
6,dis_TRINITY_DN13543_c0_g1,200.70843
1,dis_TRINITY_DN13562_c0_g1,173.800845
1,dis_TRINITY_DN1357_c0_g1,667.589866
1,dis_TRINITY_DN1359_c0_g1,335.857775
8,dis_TRINITY_DN13612_c0_g1,410.528535
8,dis_TRINITY_DN13629_c0_g1,152.427241
1,dis_TRINITY_DN13631_c1_g3,300.70777899999996
1,dis_TRINITY_DN13633_c0_g1,181.549315
7,dis_TRINITY_DN13638_c0_g1,221.508894
7,dis_TRINITY_DN1364_c0_g1,139.379239
1,dis_TRINITY_DN13641_c0_g2,260.80717400000003
2,dis_TRINITY_DN13680_c0_g1,314.060423
8,dis_TRINITY_DN13684_c0_g1,130.127951
8,dis_TRINITY_DN13688_c0_g1,186.346303
1,dis_TRINITY_DN13690_c0_g1,446.217138
1,dis_TRINITY_DN13703_c0_g1,374.894502
1,dis_TRINITY_DN1371_c0_g1,312.251583
1,dis_TRINITY_DN1375_c0_g1,1087.4902550000002
7,dis_TRINITY_DN13764_c0_g2,344.407103
8,dis_TRINITY_DN13787_c0_g1,155.379495
1,dis_TRINITY_DN13798_c0_g1,200.174901
1,dis_TRINITY_DN13806_c0_g2,227.437114
7,dis_TRINITY_DN1381_c0_g2,130
2,dis_TRINITY_DN13811_c0_g1,575.867922
8,dis_TRINITY_DN1383_c0_g1,157.178947
7,dis_TRINITY_DN13858_c0_g1,153.981776
1,dis_TRINITY_DN1386_c0_g1,173.157791
8,dis_TRINITY_DN13863_c1_g2,146.448756
8,dis_TRINITY_DN1389_c0_g1,803.35607
1,dis_TRINITY_DN139_c0_g1,1222.806207
8,dis_TRINITY_DN139_c0_g6,407.677441
1,dis_TRINITY_DN13934_c0_g3,260.100882
1,dis_TRINITY_DN13949_c0_g1,172.229319
8,dis_TRINITY_DN1398_c0_g1,176.504993
5,dis_TRINITY_DN1399_c0_g1,242.151821
1,dis_TRINITY_DN13999_c0_g1,148.300751
8,dis_TRINITY_DN14006_c0_g2,170.043633
8,dis_TRINITY_DN1404_c0_g5,143.065023
1,dis_TRINITY_DN14048_c0_g2,1710.964973
1,dis_TRINITY_DN14048_c0_g4,423.590749
8,dis_TRINITY_DN14068_c0_g1,450.908704
1,dis_TRINITY_DN14093_c0_g1,402.49927
1,dis_TRINITY_DN14107_c0_g1,294.39606200000003
1,dis_TRINITY_DN14111_c0_g2,181.040929
1,dis_TRINITY_DN14111_c0_g4,213.146991
1,dis_TRINITY_DN1413_c0_g1,1574.422338
2,dis_TRINITY_DN14133_c0_g1,206.697806
8,dis_TRINITY_DN1415_c0_g1,262.555902
8,dis_TRINITY_DN14155_c0_g1,130
6,dis_TRINITY_DN1418_c0_g2,167.97455
1,dis_TRINITY_DN1418_c0_g3,228.604762
1,dis_TRINITY_DN1421_c0_g1,208.096849
2,dis_TRINITY_DN1422_c15_g1,318.319272
8,dis_TRINITY_DN1424_c0_g1,420.180627
1,dis_TRINITY_DN14243_c0_g1,322.699471
2,dis_TRINITY_DN1429_c0_g1,202.159656
1,dis_TRINITY_DN143_c0_g8,2232.428623
8,dis_TRINITY_DN14310_c0_g1,130.489103
8,dis_TRINITY_DN14313_c0_g1,406.205483
8,dis_TRINITY_DN1432_c0_g1,170.70229799999998
1,dis_TRINITY_DN14320_c0_g2,400.664455
4,dis_TRINITY_DN1434_c0_g1,177.610146
8,dis_TRINITY_DN14393_c0_g1,130.254809
1,dis_TRINITY_DN14396_c0_g1,444.865889
1,dis_TRINITY_DN14403_c0_g4,335.545407
1,dis_TRINITY_DN14413_c0_g1,130
1,dis_TRINITY_DN14415_c0_g2,845.142869
8,dis_TRINITY_DN14419_c0_g1,225.067483
8,dis_TRINITY_DN14432_c1_g3,147.442465
8,dis_TRINITY_DN14453_c0_g2,475.893927
2,dis_TRINITY_DN14465_c0_g1,168.467724
1,dis_TRINITY_DN14475_c0_g2,244.095745
1,dis_TRINITY_DN14489_c0_g1,176.222743
1,dis_TRINITY_DN14514_c0_g2,199.737491
8,dis_TRINITY_DN14522_c0_g3,3181.843832
7,dis_TRINITY_DN14527_c0_g1,238.159225
6,dis_TRINITY_DN14532_c0_g3,144.165718
8,dis_TRINITY_DN14545_c0_g1,136.969002
1,dis_TRINITY_DN14545_c0_g5,171.166775
2,dis_TRINITY_DN14547_c0_g1,177.897757
5,dis_TRINITY_DN1455_c0_g1,137.755411
1,dis_TRINITY_DN14551_c0_g2,1570.960403
1,dis_TRINITY_DN14586_c0_g2,1015.10157
1,dis_TRINITY_DN1461_c0_g1,243.631165
8,dis_TRINITY_DN1463_c0_g1,164.318762
8,dis_TRINITY_DN1467_c0_g1,153.454117
2,dis_TRINITY_DN14676_c0_g1,155.541001
5,dis_TRINITY_DN14741_c0_g1,170.520092
7,dis_TRINITY_DN14755_c0_g1,132.569
1,dis_TRINITY_DN14779_c0_g1,130
1,dis_TRINITY_DN1480_c0_g1,176.736501
8,dis_TRINITY_DN14829_c0_g1,130.434543
1,dis_TRINITY_DN14851_c0_g1,373.726981
1,dis_TRINITY_DN14878_c0_g1,183.6762
8,dis_TRINITY_DN14887_c0_g1,150.629805
8,dis_TRINITY_DN14917_c0_g1,240.986647
1,dis_TRINITY_DN14924_c0_g1,823.169708
1,dis_TRINITY_DN14927_c0_g1,149.238406
1,dis_TRINITY_DN14967_c0_g1,170.044235
1,dis_TRINITY_DN14971_c0_g1,319.544085
1,dis_TRINITY_DN14974_c0_g4,883.628506
1,dis_TRINITY_DN14978_c0_g1,298.818786
8,dis_TRINITY_DN14984_c0_g1,185.609316
6,dis_TRINITY_DN14995_c0_g1,157.249668
1,dis_TRINITY_DN14996_c0_g2,133.152724
1,dis_TRINITY_DN14999_c0_g1,298.226883
8,dis_TRINITY_DN1501_c0_g1,212.491398
1,dis_TRINITY_DN15016_c0_g1,251.910469
7,dis_TRINITY_DN1503_c0_g1,550.000349
8,dis_TRINITY_DN1503_c0_g3,164.088681
1,dis_TRINITY_DN15057_c0_g2,401.476012
8,dis_TRINITY_DN15057_c0_g4,147.439962
1,dis_TRINITY_DN1506_c0_g1,130.829442
2,dis_TRINITY_DN151_c0_g1,180.612077
8,dis_TRINITY_DN15102_c0_g1,133.027599
7,dis_TRINITY_DN1513_c0_g3,1052.414433
1,dis_TRINITY_DN15139_c0_g1,1134.411359
8,dis_TRINITY_DN1514_c0_g1,240.276735
8,dis_TRINITY_DN15170_c0_g1,185.691204
8,dis_TRINITY_DN15186_c0_g1,267.89602
8,dis_TRINITY_DN15191_c0_g1,378.741427
5,dis_TRINITY_DN152_c0_g1,217.245929
2,dis_TRINITY_DN1520_c0_g2,130.655263
7,dis_TRINITY_DN1524_c0_g1,173.147219
7,dis_TRINITY_DN15258_c2_g3,134.303369
1,dis_TRINITY_DN15300_c0_g1,193.062226
1,dis_TRINITY_DN15301_c0_g4,230.139427
8,dis_TRINITY_DN15329_c0_g1,580.733617
1,dis_TRINITY_DN1536_c0_g1,234.926571
8,dis_TRINITY_DN15407_c0_g1,308.138425
8,dis_TRINITY_DN1550_c0_g1,159.211239
8,dis_TRINITY_DN15537_c0_g1,130.60237
7,dis_TRINITY_DN15555_c0_g1,130.215123
8,dis_TRINITY_DN1560_c0_g1,130.708312
5,dis_TRINITY_DN15600_c0_g2,197.169445
1,dis_TRINITY_DN15616_c0_g1,338.35875899999996
1,dis_TRINITY_DN1562_c0_g5,240.025192
7,dis_TRINITY_DN1564_c0_g2,163.004638
1,dis_TRINITY_DN1564_c0_g3,299.830785
2,dis_TRINITY_DN15658_c0_g1,142.605356
8,dis_TRINITY_DN15681_c0_g1,130
1,dis_TRINITY_DN15693_c0_g1,381.235299
1,dis_TRINITY_DN1573_c0_g3,288.37956299999996
8,dis_TRINITY_DN15739_c0_g2,163.455051
8,dis_TRINITY_DN1575_c0_g3,332.89155500000004
8,dis_TRINITY_DN15765_c0_g1,170.782771
8,dis_TRINITY_DN1578_c0_g1,150.051179
1,dis_TRINITY_DN1578_c0_g2,277.353021
2,dis_TRINITY_DN15808_c1_g2,366.653323
1,dis_TRINITY_DN15808_c1_g3,197.127328
1,dis_TRINITY_DN1584_c0_g2,352.064615
1,dis_TRINITY_DN15841_c0_g1,379.156868
8,dis_TRINITY_DN1587_c0_g3,163.502172
8,dis_TRINITY_DN15905_c0_g1,131.699485
1,dis_TRINITY_DN15913_c0_g1,130.607347
8,dis_TRINITY_DN15952_c0_g1,317.142359
7,dis_TRINITY_DN15994_c0_g1,144.461326
6,dis_TRINITY_DN15998_c0_g1,154.786183
8,dis_TRINITY_DN16_c0_g1,219.574201
1,dis_TRINITY_DN160_c0_g2,1486.159821
1,dis_TRINITY_DN160_c0_g3,130.993837
1,dis_TRINITY_DN16001_c0_g2,136.412843
8,dis_TRINITY_DN16016_c0_g1,149.875109
1,dis_TRINITY_DN16038_c0_g5,171.308196
8,dis_TRINITY_DN16043_c0_g1,179.988882
8,dis_TRINITY_DN16047_c0_g1,167.612347
7,dis_TRINITY_DN1605_c0_g1,523.182247
1,dis_TRINITY_DN16067_c0_g2,954.653074
7,dis_TRINITY_DN16083_c0_g1,216.001213
8,dis_TRINITY_DN1611_c0_g1,130.837521
8,dis_TRINITY_DN1611_c0_g2,130
2,dis_TRINITY_DN16122_c0_g1,197.556275
7,dis_TRINITY_DN16122_c0_g3,294.14461700000004
8,dis_TRINITY_DN16134_c0_g1,203.339808
1,dis_TRINITY_DN16156_c0_g1,729.937313
8,dis_TRINITY_DN16161_c0_g1,130.02863
8,dis_TRINITY_DN16182_c0_g7,225.590425
1,dis_TRINITY_DN16206_c0_g1,748.250251
1,dis_TRINITY_DN16284_c0_g4,152.937496
7,dis_TRINITY_DN16327_c0_g1,192.353462
1,dis_TRINITY_DN16358_c0_g1,149.590063
1,dis_TRINITY_DN16385_c0_g2,147.249231
1,dis_TRINITY_DN16400_c0_g1,2995.614447
1,dis_TRINITY_DN16403_c0_g1,178.632325
1,dis_TRINITY_DN16411_c0_g3,293.740047
1,dis_TRINITY_DN16421_c0_g1,130.36575
8,dis_TRINITY_DN16423_c0_g1,375.76665
5,dis_TRINITY_DN16438_c0_g1,366.790125
8,dis_TRINITY_DN16439_c0_g1,317.065119
1,dis_TRINITY_DN16452_c0_g1,307.888424
7,dis_TRINITY_DN1646_c0_g1,459.647306
8,dis_TRINITY_DN16468_c0_g1,298.32428500000003
2,dis_TRINITY_DN1648_c0_g1,342.972331
8,dis_TRINITY_DN16486_c0_g1,209.744381
2,dis_TRINITY_DN16516_c0_g3,157.08272399999998
8,dis_TRINITY_DN1652_c1_g1,155.562576
1,dis_TRINITY_DN16527_c0_g1,130.267445
8,dis_TRINITY_DN16532_c0_g1,415.114848
7,dis_TRINITY_DN16537_c0_g1,241.156795
1,dis_TRINITY_DN1655_c0_g4,279.90317500000003
1,dis_TRINITY_DN16557_c0_g1,308.133727
1,dis_TRINITY_DN16578_c0_g1,261.263041
6,dis_TRINITY_DN1658_c0_g1,155.71021100000002
8,dis_TRINITY_DN1659_c0_g2,151.020715
7,dis_TRINITY_DN1660_c0_g1,228.404983
8,dis_TRINITY_DN16660_c0_g3,138.115257
1,dis_TRINITY_DN16662_c0_g1,261.006936
8,dis_TRINITY_DN1667_c0_g1,184.366801
2,dis_TRINITY_DN16676_c0_g1,189.449314
8,dis_TRINITY_DN16685_c0_g3,159.326918
1,dis_TRINITY_DN1669_c0_g1,215.042019
1,dis_TRINITY_DN1670_c0_g1,210.680812
7,dis_TRINITY_DN1671_c0_g1,164.867009
8,dis_TRINITY_DN16714_c0_g4,259.689599
1,dis_TRINITY_DN16729_c0_g2,231.361573
1,dis_TRINITY_DN16747_c0_g1,156.294975
8,dis_TRINITY_DN16751_c0_g2,486.616242
1,dis_TRINITY_DN16760_c0_g1,155.092274
1,dis_TRINITY_DN16765_c0_g1,137.873268
4,dis_TRINITY_DN16768_c0_g1,149.847378
1,dis_TRINITY_DN16771_c0_g1,242.143913
1,dis_TRINITY_DN16789_c0_g1,283.01372000000003
1,dis_TRINITY_DN16811_c0_g5,230.910815
8,dis_TRINITY_DN1682_c0_g3,305.769475
1,dis_TRINITY_DN16825_c0_g6,180.96589
7,dis_TRINITY_DN16846_c0_g2,219.072118
1,dis_TRINITY_DN16866_c0_g1,631.695967
7,dis_TRINITY_DN16878_c0_g1,343.39640099999997
8,dis_TRINITY_DN16891_c0_g7,130.030593
8,dis_TRINITY_DN16907_c0_g1,216.262839
8,dis_TRINITY_DN1697_c0_g5,130.244587
1,dis_TRINITY_DN16986_c0_g1,194.419488
8,dis_TRINITY_DN1699_c0_g1,185.481042
8,dis_TRINITY_DN16996_c0_g2,235.25988
1,dis_TRINITY_DN1709_c0_g4,222.463441
8,dis_TRINITY_DN1710_c0_g1,448.769686
1,dis_TRINITY_DN17106_c0_g1,236.713478
1,dis_TRINITY_DN17107_c0_g1,226.061774
7,dis_TRINITY_DN17112_c0_g1,152.783828
1,dis_TRINITY_DN17116_c0_g1,278.73961399999996
