PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
2,Ec-00_000010.1,-1.2664994682476376,3.5643526321029024,-1.093813673255177,2.1231057874086523,-0.8046429754483188,1.8409144601311274,0.271215743197505,-1.2119127652473978,-1.2958978841068924
1,Ec-00_000110.1,0.916094932205227,3.407127346322143,3.5754563726358484,3.241592470478518,3.045938495218494,3.964855901874733,4.601137053500602,4.079105155563781,0.9160827357103378
7,Ec-00_000120.1,1.1381740888222462,4.386486367643186,5.1332905456252345,4.491308029234361,5.398808446580529,3.754348266679753,4.237613899679632,3.7641154662990863,1.1191867592042106
2,Ec-00_000130.1,2.48916743076147,6.70254241360421,7.621297380437806,6.598442197089703,3.7515688319365252,4.84180962114513,7.457783290819377,6.118796785503397,2.47869446103689
7,Ec-00_000140.1,-0.02597484713097109,1.99407896190188,2.5613560186815105,2.468253793495734,2.2706556208229993,2.871341551587018,1.5803569037907428,2.344623639625625,-0.04752145713082423
1,Ec-00_000160.1,1.1827229756691753,5.298333564357361,4.6638567433427305,4.309242113076426,2.507316544545666,4.353428684473546,6.005648446306079,4.4017807839685785,1.16355511969121
7,Ec-00_000190.1,-0.24958074842057232,1.5625063797400751,1.9546670731623292,2.3105851389663483,2.321673732661271,1.7780391575865409,1.3727143011145437,1.5551434537910689,-0.2702535022753927
2,Ec-00_000200.1,6.334459773414079,7.869401147260809,7.931183208826197,7.1706466921529515,7.673416279437113,6.7182652097307995,7.792037807197204,6.68221992738165,6.654117333179984
1,Ec-00_000210.1,1.5391827069419248,4.647464718201501,4.656645620359649,4.681050023087785,5.957057438759135,4.955215970175453,5.108254248291521,4.31340548942483,1.5391727289965722
2,Ec-00_000230.1,2.0359185257817347,5.589327434392261,4.905374129083023,4.986606644220159,4.513713020270741,5.117664112516195,4.371330359915074,5.610404548295286,6.391883055409778
11,Ec-00_000240.1,0.5281629608669203,3.352185996140691,3.2594195694937436,3.4733903116077958,3.6798708279551544,2.820442780667545,3.2423061947682497,3.1410308672777587,0.5281500875026781
11,Ec-00_000290.3,-0.28531883007905257,1.5947877766763148,1.9544153616600433,2.4555340088195345,0.9354795897353521,1.440142266297122,2.0551010221006507,1.770991966572388,-0.30823382671558996
1,Ec-00_000320.1,7.342740353127643,7.474103850113578,8.952278203021875,7.9805962644363495,7.976615573270993,6.421150168579137,7.202510062713969,7.202892105037516,7.848524526778423
7,Ec-00_000340.1,-1.748848854471295,-1.4389483292219327,-1.5154973403380088,-1.5649302149634732,-1.2347279802119469,-1.5633392699245903,-1.302411827751567,5.643383401696435,-1.8005924363516572
7,Ec-00_000350.1,1.0801864480549974,3.6526827080365387,4.186395803405195,4.076700099068069,5.517662044213546,3.9749106911921843,3.197088561882698,3.6951646119408434,1.5658685429137422
2,Ec-00_000360.1,2.467709525086056,4.554749543007652,5.014661995021028,4.865239338126787,7.668823100980149,5.436705267766595,4.427286988156304,4.844773675031902,7.2262706275683115
7,Ec-00_000390.1,0.4930379784378771,3.670441617795843,4.082440321271988,4.19496905312296,1.548671547668174,3.8332643383800997,3.7867174832917465,2.681630097823457,0.4701663437072914
1,Ec-00_000410.1,1.3199921274930375,5.6023080366391635,4.766697675968731,4.144171178083474,3.3719952003311042,4.260555220909304,5.384431166391322,5.430976057660976,1.3021631399461824
11,Ec-00_000430.2,2.5075223829188142,3.372656858611651,3.355605482946181,3.2056911646498087,5.52296785100479,3.3729548329713692,2.7460859871932652,2.960997923882199,0.8326288769483043
1,Ec-00_000440.1,0.1822544528247838,3.5842088301887327,2.7232137794385967,2.6617709805010596,1.3191319248493611,2.9550227021924416,4.275778524365945,3.0042220238068995,0.15824570849908337
11,Ec-00_000450.1,0.34242621459288536,2.8790189832672017,3.4115615032189806,3.743955950489513,1.4723914302668786,2.240420967050445,3.458039554192604,3.1863080466154448,0.32005824059075305
11,Ec-00_000500.2,5.116209424629038,3.2565721473053744,2.708102294242586,3.312677782089446,1.5250942217232824,3.6187559540016885,2.2549178735261064,2.835470360540307,0.39045079568511554
1,Ec-00_000510.1,-0.15877186341781857,2.421865684946184,2.462979574105297,2.2642318138448934,1.0686362315498206,2.026774753873506,2.594214695060862,2.1225518244906163,-0.1805859925433524
6,Ec-00_000520.1,-0.546587255570654,1.018095035745889,1.5549267464018115,1.2152398551745813,2.660700839955387,1.1346381322841395,1.1605783183090657,0.7893679069547701,-0.566881084163963
