PS,GeneID,holdfast,reptip,stipe,vegtip
1,dis_TRINITY_DN1035_c0_g1,6778,6859,6373,6529
7,dis_TRINITY_DN10350_c0_g1,6665,6518,7107,5952
8,dis_TRINITY_DN10351_c0_g1,242.5,550,221.5,195
8,dis_TRINITY_DN10353_c0_g1,242.5,266,221.5,816
8,dis_TRINITY_DN10357_c0_g1,6304,6404,6998,6391
1,dis_TRINITY_DN10359_c1_g4,7625,7478,7020,7071
5,dis_TRINITY_DN1036_c0_g2,3253,2611,4359,4161
1,dis_TRINITY_DN1036_c0_g4,717,6336,221.5,3531
8,dis_TRINITY_DN10362_c0_g2,1954,940,1707,1404
1,dis_TRINITY_DN10366_c0_g1,6086,7217,7436,6924
8,dis_TRINITY_DN10368_c0_g1,5634,5549,6025,4979
8,dis_TRINITY_DN10379_c0_g1,1192,448,1099,890
8,dis_TRINITY_DN1038_c0_g1,873,504,825,2647
8,dis_TRINITY_DN1038_c0_g2,1433,542,2131,2107
8,dis_TRINITY_DN1039_c0_g1,3597,2956,3986,4231
1,dis_TRINITY_DN104_c0_g1,3187,3048,4812,4533
8,dis_TRINITY_DN104_c0_g2,2077,2115,3452,3512
1,dis_TRINITY_DN10402_c0_g1,2727,3610,4163,3999
8,dis_TRINITY_DN10403_c0_g2,590,6760,221.5,440
8,dis_TRINITY_DN10403_c0_g3,242.5,762,653,886
7,dis_TRINITY_DN10406_c0_g1,5449,6638,6441,7265
7,dis_TRINITY_DN10415_c0_g1,3321,4702,3436,3973
8,dis_TRINITY_DN104197_c0_g1,1698,646,1481,1336
2,dis_TRINITY_DN10422_c0_g1,6078,5540,6053,5328
7,dis_TRINITY_DN10423_c0_g1,1063,605,1189,1229
8,dis_TRINITY_DN10435_c0_g1,5750,4969,5064,4699
1,dis_TRINITY_DN10438_c0_g1,6678,4163,6798,6959
2,dis_TRINITY_DN10439_c0_g1,2784,2173,1916,2690
7,dis_TRINITY_DN1044_c0_g1,7744,7560,7315,7453
8,dis_TRINITY_DN10442_c0_g1,3566,4987,3596,3409
8,dis_TRINITY_DN10445_c0_g1,2341,7142,1690,2353
1,dis_TRINITY_DN10446_c0_g1,7315,7794,7704,7873
2,dis_TRINITY_DN10446_c0_g2,3767,3446,3490,3354
2,dis_TRINITY_DN10450_c0_g2,3201,1590,2895,1878
8,dis_TRINITY_DN10450_c0_g4,4464,2704,3102,3798
1,dis_TRINITY_DN10451_c0_g1,1965,1247,1669,1877
8,dis_TRINITY_DN10452_c0_g1,1473,903,1777,1051
1,dis_TRINITY_DN10453_c0_g2,4843,3805,5216,5240
1,dis_TRINITY_DN10454_c0_g2,7146,6013,6450,6214
1,dis_TRINITY_DN10456_c0_g1,5663,6080,4051,5134
8,dis_TRINITY_DN10457_c0_g1,2401,1826,3425,2609
7,dis_TRINITY_DN1046_c0_g1,5256,3780,5087,3707
7,dis_TRINITY_DN10462_c0_g1,2839,2009,2664,2425
1,dis_TRINITY_DN10463_c0_g1,4262,3359,5635,3769
1,dis_TRINITY_DN10463_c0_g4,6344,6565,6313,6144
1,dis_TRINITY_DN10464_c0_g1,4744,3679,4590,5704
8,dis_TRINITY_DN10464_c0_g2,1746,1357,1964,4346
3,dis_TRINITY_DN10465_c0_g3,1791,2118,1601,2607
1,dis_TRINITY_DN10468_c0_g1,242.5,7681,221.5,195
2,dis_TRINITY_DN1047_c0_g1,1907,3277,3580,2799
1,dis_TRINITY_DN10471_c0_g1,7317,7174,7191,7356
8,dis_TRINITY_DN10471_c0_g2,3545,2923,3552,3012
8,dis_TRINITY_DN10472_c0_g1,5392,6357,6329,4915
