PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
8,ser_TRINITY_DN2482_c0_g1,263.298864,291.103111,234.591813,281.20340699999997,215.639766,201.641397,142.7775105
8,ser_TRINITY_DN249_c0_g1,139,139,139,139.257736,259.286754,330.30059700000004,139.0334745
8,ser_TRINITY_DN2491_c0_g2,145.232894,155.20108,155.31697,169.056288,150.289746,142.280949,177.9943985
8,ser_TRINITY_DN24920_c0_g1,726.1707425000001,177.68992500000002,168.859169,190.108367,213.699709,212.658649,198.83529249999998
1,ser_TRINITY_DN24930_c0_g2,151.71814,162.053789,255.59560199999999,270.732827,233.951934,216.403143,150.3666475
1,ser_TRINITY_DN24939_c0_g2,160.7223325,231.316129,279.3337455,200.021555,202.951819,210.888759,152.1033735
1,ser_TRINITY_DN2501_c0_g1,213.8761625,276.799176,329.51252450000004,398.3901,465.957674,440.227631,354.9737765
1,ser_TRINITY_DN2511_c0_g1,140.0420155,144.613843,171.246815,151.982907,160.024573,165.670721,151.579831
8,ser_TRINITY_DN25139_c1_g2,139.63737700000001,167.105257,156.586909,168.623728,163.970461,195.608092,145.35889600000002
8,ser_TRINITY_DN25148_c0_g1,168.201031,230.994337,189.06377049999998,189.906161,188.792666,203.057225,157.0379035
1,ser_TRINITY_DN25179_c0_g1,191.040987,202.62978,204.5003305,213.02311,218.398998,202.121952,174.296194
8,ser_TRINITY_DN25182_c0_g3,139,143.025746,191.253199,207.729388,196.109992,211.06517,183.60694
1,ser_TRINITY_DN2519_c0_g1,200.202573,233.044535,213.832742,423.827019,491.064078,393.852469,416.8718745
1,ser_TRINITY_DN25231_c0_g1,153.81566500000002,202.909022,248.727076,206.241996,197.072653,199.983161,174.2304805
1,ser_TRINITY_DN2527_c0_g1,269.1429445,247.833589,182.846486,157.790112,148.528703,149.880511,142.841394
8,ser_TRINITY_DN25276_c0_g1,178.7211545,151.707955,146.98339850000002,139.554079,139.229798,139.037524,139
2,ser_TRINITY_DN25299_c0_g1,256.3259585,199.887908,155.571599,145.228387,159.967086,176.8193,164.526309
2,ser_TRINITY_DN25319_c0_g3,149.9991855,178.408291,221.772329,223.410438,276.033932,246.943805,220.5387445
1,ser_TRINITY_DN25356_c0_g1,188.963724,159.339,193.856955,210.370643,189.26201,194.083048,153.8677065
1,ser_TRINITY_DN25365_c0_g1,527.5418875,615.417745,619.3707915,724.886405,704.481546,592.703353,520.6014130000001
8,ser_TRINITY_DN25464_c0_g1,419.4589645,201.53158,249.7617795,149.121428,141.670608,142.44096,140.2571665
1,ser_TRINITY_DN25467_c0_g1,183.8503455,139.500719,139.28758299999998,139,139,139,139
1,ser_TRINITY_DN255_c0_g1,152.782554,163.495747,165.9207855,178.584912,172.648776,184.045,233.3860575
1,ser_TRINITY_DN2556_c0_g2,218.147857,269.951374,276.3286625,836.170934,275.447953,407.101049,181.919583
1,ser_TRINITY_DN2564_c0_g4,301.7046405,269.623336,234.0240555,204.206336,210.23196,212.937096,452.6681055
2,ser_TRINITY_DN25672_c0_g5,142.6475115,141.040981,145.26745599999998,167.991936,163.547386,162.666187,180.71628099999998
2,ser_TRINITY_DN25674_c1_g1,193.30157,220.023885,208.6994,224.993161,246.291792,238.159435,239.997518
1,ser_TRINITY_DN257_c0_g1,194.2507255,239.791251,444.1953485,461.390824,345.731171,328.55967899999996,257.62134949999995
1,ser_TRINITY_DN2570_c1_g1,165.145616,189.488675,200.705555,201.478191,201.884005,248.247263,190.118431
