PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
2,Ec-00_000130.1,15.491933384829668,19.4299418938915,24.08184569338488,19.713769172839577,15.62013988413676,16.28183745773185,21.650681144019465,18.618868896901336,15.491933384829668
2,Ec-00_000200.1,17.995552645028717,22.514721050903564,23.421202082728378,20.039497598492833,20.098213925620357,18.087089815666864,21.040985266854783,18.73710948892598,19.089134055792055
2,Ec-00_000230.1,15.491933384829668,17.226594381943286,16.490228955354137,16.639972085313122,15.953706089808724,16.879924881349442,15.912000062845651,17.877689140378294,21.008857798557255
1,Ec-00_000320.1,21.239957791860135,20.040266939339904,31.296174894066528,23.56525828417758,20.863425941105646,17.320996045262525,18.393758316341987,20.069395083061174,26.10462102770312
2,Ec-00_000360.1,15.491933384829668,16.009234991091862,16.415502185434352,16.33405558947318,21.964238274977806,16.779818562785476,15.851192005650553,16.45147865694753,24.850168993389158
11,Ec-00_000540.2,16.939744685207035,17.04574272362457,16.06019165514534,16.9272179344392,15.566390557865365,18.87605303022854,16.144758189579676,16.334302617497936,15.49615923382307
7,Ec-00_000590.1,15.491933384829668,16.38414004456749,18.535015214452887,18.639776903171345,24.89339147243702,16.981149342727072,16.201639299774577,17.488950397322306,31.146228375198177
1,Ec-00_000670.1,16.119631478417862,22.913553129098073,27.127496106349366,18.33126015853793,16.112305359569127,17.813319595179333,19.801951014988397,19.88956334362321,15.491933384829668
7,Ec-00_000690.1,15.491933384829668,15.984164757659375,16.03469444673019,16.482688039273206,25.85889587743452,15.888683425633479,15.78634042455692,15.968507788769745,15.491933384829668
11,Ec-00_000740.2,23.752856375602494,21.903515768022267,18.311097045234618,15.773276768002265,15.758707783317767,15.57209667963823,15.730288903894932,15.779454711744636,15.544993084591578
7,Ec-00_000750.1,15.491933384829668,15.491933384829668,15.491933384829668,15.491933384829668,15.491933384829668,15.506387135628982,15.491933384829668,15.491933384829668,15.491933384829668
1,Ec-00_000950.1,16.15223900888047,17.770229402008294,18.28434064985664,17.81627458252707,22.611581236171876,17.471090921862892,17.743013639176407,17.948409818142665,19.544959810651953
1,Ec-00_000980.1,26.8533769198587,17.687242068790713,18.352773795805362,18.4834069099828,15.586927086504254,17.42225702944369,16.742425003565046,17.361220579210435,15.499871096238188
9,Ec-00_001030.1,15.491933384829668,15.491933384829668,15.898897729088013,15.614818346685945,17.944334398355377,15.607576717735524,15.491933384829668,15.609909256622858,15.491933384829668
1,Ec-00_001170.2,15.491933384829668,17.97038460912843,16.989954326012768,18.070527413443138,15.620436197494614,16.773378639975906,20.0096832808518,17.41943156363031,15.491933384829668
1,Ec-00_001240.1,22.937461890976518,38.90506646954867,33.522685572608886,53.052622838084076,17.046264605478818,64.36421175622365,38.75309910187829,49.65867242486453,20.450374959887654
7,Ec-00_001290.1,20.944872499015123,16.04514163228234,16.62227694992476,16.40953792768096,26.785668612151536,16.318063518689957,15.759971097689235,16.750528917022294,28.24107646673547
11,Ec-00_001330.1,15.491933384829668,15.49739881399456,15.559229929530575,15.502958395093499,19.959692482601028,15.513344707057856,15.491933384829668,15.619166911202402,19.616787071281575
7,Ec-00_001340.1,15.767465585819428,16.225699645932067,18.570491781318015,17.425455632493517,15.533335636623578,21.19655424827347,17.073454044217296,19.521859849922087,15.491933384829668
4,Ec-00_001390.1,15.491933384829668,20.12691886504241,23.501334728053212,20.529035973469384,15.934533033634843,17.93263856770665,19.188009146339283,17.642974720834353,15.491933384829668
1,Ec-00_001420.2,18.57621829113773,15.756705810543014,15.735282774707292,15.801126225684042,15.539067249999274,15.730948159599281,15.700998280364214,15.856993441380999,23.48020012691544
1,Ec-00_001440.1,34.64590770928076,18.50403469516851,17.445981514377458,18.446667476810006,25.36399187825134,20.837574019064697,19.715780887400832,20.679390247296944,53.81105080743174
1,Ec-00_001460.1,16.768892539461277,15.957965471826288,16.70424440075037,17.436198840343614,24.844158347587467,16.86380434540202,16.103857022465146,17.910680612416716,18.96329306845201
1,Ec-00_001620.1,19.095407798735277,15.506442564302104,15.534081755932663,15.558356661292992,15.496372478744824,15.582512762709356,15.521068680989721,15.826517431197553,15.491933384829668
10,Ec-00_001650.1,15.491933384829668,15.494899031616825,15.4951331391505,15.491933384829668,15.544648661195273,15.49332143215263,15.491933384829668,15.760500341042476,15.491933384829668
1,Ec-00_001750.1,16.25173006175035,21.486347688706893,17.682352360475118,17.386264061033927,15.775119080374639,17.410079264609912,18.90357474130224,19.166383435588468,15.491933384829668
