PS,GeneID,V1
8,dis_TRINITY_DN0_c1_g2,2.399961556161858
8,dis_TRINITY_DN1_c0_g4,3.8410661694954635
1,dis_TRINITY_DN10_c0_g1,0
7,dis_TRINITY_DN10_c0_g3,0
7,dis_TRINITY_DN100_c0_g1,8.197244475167494
8,dis_TRINITY_DN100_c0_g3,2.3205805656726284
7,dis_TRINITY_DN1000_c0_g1,4.176680449640929
8,dis_TRINITY_DN10001_c0_g1,5.227369188973635
8,dis_TRINITY_DN1001_c0_g1,0.08573328655050229
1,dis_TRINITY_DN1001_c0_g3,3.5153702039386423
1,dis_TRINITY_DN10011_c0_g3,2.660333340170012
1,dis_TRINITY_DN10015_c0_g1,2.9756633829243677
1,dis_TRINITY_DN10021_c0_g2,5.416606939963149
1,dis_TRINITY_DN10021_c0_g3,7.655267389838055
7,dis_TRINITY_DN10021_c0_g5,5.82186990763974
8,dis_TRINITY_DN10025_c0_g1,4.1458833302046365
6,dis_TRINITY_DN1003_c0_g1,6.35493575191943
8,dis_TRINITY_DN10031_c0_g2,5.563766844906565
1,dis_TRINITY_DN10032_c0_g1,10.355182176681758
8,dis_TRINITY_DN100378_c0_g1,3.564143757310296
8,dis_TRINITY_DN10039_c0_g1,3.621854837857957
2,dis_TRINITY_DN1004_c0_g1,5.040968639043423
2,dis_TRINITY_DN1004_c0_g2,4.856624572571102
8,dis_TRINITY_DN10041_c0_g1,5.093442411542311
1,dis_TRINITY_DN10045_c0_g1,6.366718629862851
1,dis_TRINITY_DN10051_c0_g1,8.429747118801
8,dis_TRINITY_DN10055_c0_g1,1.1242526893438982
3,dis_TRINITY_DN10059_c0_g1,6.7750298203765595
7,dis_TRINITY_DN10059_c0_g2,7.081605772381074
8,dis_TRINITY_DN10066_c0_g1,2.008840384105249
1,dis_TRINITY_DN10067_c0_g2,2.122588572962598
7,dis_TRINITY_DN10084_c0_g1,5.2611667859363775
1,dis_TRINITY_DN10087_c0_g1,0
1,dis_TRINITY_DN100876_c0_g1,4.30636316067913
8,dis_TRINITY_DN10089_c0_g1,5.299679313378036
2,dis_TRINITY_DN101_c0_g1,4.2503787707027465
8,dis_TRINITY_DN10119_c0_g1,5.293984499560474
1,dis_TRINITY_DN1013_c0_g1,3.7297815823395566
8,dis_TRINITY_DN101321_c0_g1,0.3906291691596132
2,dis_TRINITY_DN10140_c0_g1,5.869657847823108
2,dis_TRINITY_DN10147_c0_g1,4.078897388713462
8,dis_TRINITY_DN10150_c0_g1,0.9543281015398547
8,dis_TRINITY_DN10150_c0_g4,0.9811753407521054
8,dis_TRINITY_DN101555_c0_g1,1.129694497324276
7,dis_TRINITY_DN10156_c0_g1,2.9163589310070654
1,dis_TRINITY_DN10160_c0_g1,5.468872576382256
7,dis_TRINITY_DN10168_c0_g2,0.5404955234234594
2,dis_TRINITY_DN10168_c0_g3,4.729438677205529
1,dis_TRINITY_DN10172_c0_g1,6.886729729244167
8,dis_TRINITY_DN10173_c0_g1,2.8955907437476793
1,dis_TRINITY_DN10189_c0_g1,0.0315617600600263
1,dis_TRINITY_DN1019_c0_g2,5.134917759116203
1,dis_TRINITY_DN10198_c0_g3,5.773539399331158
1,dis_TRINITY_DN102_c0_g1,8.946231768692744
1,dis_TRINITY_DN1020_c0_g1,10.207538136968589
8,dis_TRINITY_DN10208_c0_g1,6.82266206438656
1,dis_TRINITY_DN10211_c0_g1,4.2968020711957156
1,dis_TRINITY_DN10212_c0_g2,1.557143412638678
8,dis_TRINITY_DN10214_c1_g1,3.7852719246255626
3,dis_TRINITY_DN10219_c0_g1,3.677008088950114
8,dis_TRINITY_DN10229_c0_g1,2.3415084691609045
8,dis_TRINITY_DN1023_c0_g1,0
1,dis_TRINITY_DN10236_c0_g1,0.2778014985189391
7,dis_TRINITY_DN10242_c0_g1,5.944267991047643
7,dis_TRINITY_DN10243_c0_g1,3.4505352116588015
1,dis_TRINITY_DN10249_c1_g1,7.024924332676573
8,dis_TRINITY_DN10250_c0_g1,1.9425160066796394
8,dis_TRINITY_DN10251_c0_g2,1.0665838423834868
1,dis_TRINITY_DN10255_c0_g1,3.546460382547744
8,dis_TRINITY_DN10262_c0_g1,4.049577711116162
8,dis_TRINITY_DN10269_c0_g1,1.6976052580991086
8,dis_TRINITY_DN1027_c2_g2,4.831425669793065
1,dis_TRINITY_DN1027_c2_g4,6.20841721657908
1,dis_TRINITY_DN10276_c0_g1,2.447196983809197
4,dis_TRINITY_DN1028_c0_g2,3.898424498671837
8,dis_TRINITY_DN10280_c0_g4,5.655833991749041
1,dis_TRINITY_DN10280_c0_g5,3.53899858549725
8,dis_TRINITY_DN1029_c0_g1,3.7078100108124397
1,dis_TRINITY_DN10291_c0_g1,1.36802069132036
1,dis_TRINITY_DN10292_c0_g2,5.858062082259685
1,dis_TRINITY_DN1030_c0_g2,3.6129102408746645
8,dis_TRINITY_DN10301_c0_g1,4.943166690646487
8,dis_TRINITY_DN10304_c0_g1,6.753899839784869
7,dis_TRINITY_DN10305_c0_g2,2.5777594467886447
7,dis_TRINITY_DN10305_c0_g5,5.34274072367486
1,dis_TRINITY_DN10309_c0_g1,1.9467660382675411
8,dis_TRINITY_DN1031_c0_g1,1.6645888768288561
7,dis_TRINITY_DN10310_c3_g2,3.3123419248717756
8,dis_TRINITY_DN10335_c0_g4,3.7146762283655224
8,dis_TRINITY_DN10336_c0_g1,6.3713197701120174
8,dis_TRINITY_DN10343_c0_g1,3.6064096545999886
8,dis_TRINITY_DN10347_c0_g1,3.7394002145946414
1,dis_TRINITY_DN1035_c0_g1,7.31820836394549
7,dis_TRINITY_DN10350_c0_g1,5.645726613898022
8,dis_TRINITY_DN10351_c0_g1,0.13228333870565737
8,dis_TRINITY_DN10353_c0_g1,0.24349726330288377
8,dis_TRINITY_DN10357_c0_g1,4.603961100404688
1,dis_TRINITY_DN10359_c1_g4,6.884496857981368
5,dis_TRINITY_DN1036_c0_g2,1.8650703633376142
1,dis_TRINITY_DN1036_c0_g4,8.283716717109982
8,dis_TRINITY_DN10362_c0_g2,2.7987751029376504
1,dis_TRINITY_DN10366_c0_g1,7.657422105506055
8,dis_TRINITY_DN10368_c0_g1,5.512480979505563
8,dis_TRINITY_DN10379_c0_g1,2.3610063928003417
8,dis_TRINITY_DN1038_c0_g1,0.3873327601264046
8,dis_TRINITY_DN1038_c0_g2,0.45936761401937026
8,dis_TRINITY_DN1039_c0_g1,3.0339236950167696
1,dis_TRINITY_DN104_c0_g1,2.587839969891541
