PS,GeneID,holdfast,reptip,stipe,vegtip
8,ser_TRINITY_DN1_c2_g2,9.964056744424804,10.191012943881642,9.997951858515291,10.171137537794431
1,ser_TRINITY_DN10004_c0_g1,7.329838154472335,7.457847489799722,7.350877769594109,7.303275972284064
1,ser_TRINITY_DN10009_c0_g2,10.906753268549815,10.62965412430666,11.078910432220551,11.322367816545402
1,ser_TRINITY_DN10017_c0_g1,7.154115917724878,7.2232504859339235,7.157729221634473,7.193667400449336
5,ser_TRINITY_DN100298_c0_g1,9.392850968844535,9.448145398605517,9.304968596893977,9.40556170069728
1,ser_TRINITY_DN10030_c0_g1,7.2995218597296425,7.423022380968174,7.280651703445962,7.2795733467369965
1,ser_TRINITY_DN100337_c0_g6,7.65559476201017,8.080326282918174,7.930666572818177,7.550711360052482
1,ser_TRINITY_DN10034_c0_g1,7.7550065129163475,7.724449220298613,7.745150354953741,7.738629963680669
1,ser_TRINITY_DN10037_c0_g2,7.867513592581426,7.943420831271122,7.756688003716246,8.238160602247977
1,ser_TRINITY_DN10037_c0_g4,7.443676629769958,7.295878579667889,7.431249685953723,7.320242538739317
1,ser_TRINITY_DN1005_c0_g1,11.090927496711148,10.74597641640806,11.091431376921735,11.010566703581546
8,ser_TRINITY_DN10052_c0_g6,7.444739188197191,7.238523580017093,7.624942053272816,7.252810300139578
7,ser_TRINITY_DN10064_c0_g1,9.31580629649521,8.45834597160334,9.133335566826984,8.665627738479682
8,ser_TRINITY_DN10068_c0_g1,7.244458647873572,7.29988433267409,7.338478434607265,8.114652458958329
1,ser_TRINITY_DN100695_c0_g1,8.433337526662942,7.199062142277355,7.3938311661745395,7.187083830717348
8,ser_TRINITY_DN10078_c0_g1,9.06745079905017,7.184695763297854,9.265462701095666,7.302576746060944
1,ser_TRINITY_DN10079_c0_g1,10.616487459015296,12.717244547554515,10.52450430927849,10.612001534579838
1,ser_TRINITY_DN100907_c0_g1,7.946857803766221,7.736087304928685,7.6591091810774605,8.41823672681024
1,ser_TRINITY_DN10098_c0_g1,7.819752053033907,7.493345601577802,7.5334773118758935,7.345792453577918
1,ser_TRINITY_DN10103_c0_g1,7.152777231984941,7.525094044942653,7.147981867783103,7.1557893586945704
8,ser_TRINITY_DN10106_c0_g1,7.129283016944966,7.133990139388332,7.129283016944966,7.129283016944966
1,ser_TRINITY_DN10111_c0_g1,7.721177618588624,8.079709965348064,7.81711156000131,7.600753502507133
6,ser_TRINITY_DN10116_c0_g1,7.482996238826768,7.471084254891293,7.446506586897216,7.366866357389996
1,ser_TRINITY_DN101175_c0_g2,7.55823638093787,7.523039323532461,7.862668690509333,7.720634285671332
