PS,GeneID,holdfast,reptip,stipe,vegtip
7,ser_TRINITY_DN1038_c0_g1,4218,1249,2655,1785
1,ser_TRINITY_DN10380_c0_g1,5855,5255,5058,4922
8,ser_TRINITY_DN10381_c0_g1,3929,2293,4970,1604
8,ser_TRINITY_DN10386_c0_g1,6435,5508,5256,5851
1,ser_TRINITY_DN10388_c0_g1,4752,4971,4733,5006
1,ser_TRINITY_DN1039_c0_g1,8028,6666,7882,6039
7,ser_TRINITY_DN103925_c0_g1,3505,3887,2240,2115
6,ser_TRINITY_DN1040_c0_g1,6887,6816,6988,7056
8,ser_TRINITY_DN104004_c0_g1,2940,2341,2356,1295
1,ser_TRINITY_DN10401_c0_g3,7808,7712,7444,6741
8,ser_TRINITY_DN10403_c0_g1,6208,6374,5245,6599
7,ser_TRINITY_DN10409_c0_g1,1726,689,959,663
5,ser_TRINITY_DN10421_c0_g1,5661,7210,5422,6062
3,ser_TRINITY_DN104217_c0_g1,4173,4621,5002,3447
1,ser_TRINITY_DN10423_c0_g1,5322,7376,5941,6784
8,ser_TRINITY_DN1043_c0_g1,1062,1160,1603,2117
1,ser_TRINITY_DN10431_c0_g1,5984,3611,4899,4651
7,ser_TRINITY_DN10450_c0_g1,4405,5307,5186,3278
7,ser_TRINITY_DN10451_c0_g1,3357,602,1946,1786
1,ser_TRINITY_DN10451_c1_g1,280,7242,302,549
2,ser_TRINITY_DN10454_c0_g1,2170,2619,2836,2923
1,ser_TRINITY_DN10457_c0_g1,1490,2405,1336,1895
8,ser_TRINITY_DN10464_c0_g1,1498,2899,1901,1779
8,ser_TRINITY_DN10464_c0_g2,1170,1873,1228,1278
8,ser_TRINITY_DN104705_c0_g1,4679,4122,4267,3865
8,ser_TRINITY_DN104712_c0_g1,1969,1311,2906,2358
6,ser_TRINITY_DN10473_c0_g1,2197,1790,2567,2719
7,ser_TRINITY_DN1048_c0_g1,280,147,302,232
2,ser_TRINITY_DN104806_c0_g3,4142,4794,4414,4328
8,ser_TRINITY_DN10500_c0_g2,2781,3017,2842,2840
8,ser_TRINITY_DN10503_c0_g1,4231,2333,4712,3231
8,ser_TRINITY_DN105097_c0_g1,1333,999,1684,1692
8,ser_TRINITY_DN105154_c0_g1,3563,2822,3768,3168
1,ser_TRINITY_DN105233_c0_g1,2993,2208,3177,2710
1,ser_TRINITY_DN105378_c0_g4,8089,7814,8071,7813
8,ser_TRINITY_DN1054_c0_g1,8104,7802,8066,6862
7,ser_TRINITY_DN105448_c0_g1,800,930,302,232
2,ser_TRINITY_DN10546_c1_g1,2500,5345,5601,4629
7,ser_TRINITY_DN1055_c0_g1,1363,1149,1602,1613
5,ser_TRINITY_DN10551_c0_g1,1980,1606,1482,1484
2,ser_TRINITY_DN10559_c0_g1,3879,2721,4600,3626
8,ser_TRINITY_DN10561_c0_g1,6728,5741,6919,5036
8,ser_TRINITY_DN10562_c0_g1,6008,6159,6409,6676
1,ser_TRINITY_DN10563_c0_g2,7488,6951,7236,6629
1,ser_TRINITY_DN10567_c0_g2,4869,6421,5562,5945
8,ser_TRINITY_DN10571_c0_g1,3113,2324,2869,2946
7,ser_TRINITY_DN10577_c0_g2,2377,1155,4597,1497
8,ser_TRINITY_DN10578_c0_g2,5585,2360,3712.5,1923
6,ser_TRINITY_DN10579_c0_g1,6794,6967,6465,7198
2,ser_TRINITY_DN10581_c0_g1,3773,4844,3935,4617
1,ser_TRINITY_DN10581_c0_g2,5869,7350,6026,6974
7,ser_TRINITY_DN10586_c0_g1,4581,2126,2506,2688
1,ser_TRINITY_DN10586_c0_g2,5244,5652,6288,6767
5,ser_TRINITY_DN10587_c0_g1,6582,7404,7463,7138
8,ser_TRINITY_DN1059_c0_g1,959,3200,867,1552
2,ser_TRINITY_DN1059_c0_g2,3129,2439,3744,2821
8,ser_TRINITY_DN1059_c0_g3,5165,2968,4446,3775
7,ser_TRINITY_DN10596_c0_g1,4043,5197,2521.5,3742
8,ser_TRINITY_DN10599_c0_g1,2050,2353,2358,2458
8,ser_TRINITY_DN106_c0_g2,4935,5300,5142,5588
8,ser_TRINITY_DN1060_c0_g1,3163,2027,2051,2333
1,ser_TRINITY_DN10600_c0_g1,4339,3368,4275,4467
8,ser_TRINITY_DN10603_c0_g1,2975,5218,4319,4704
8,ser_TRINITY_DN10605_c1_g3,2669,3690,2516,3534
1,ser_TRINITY_DN10607_c0_g1,280,147,302,232
5,ser_TRINITY_DN10614_c0_g1,2552,4459,3798,4644
7,ser_TRINITY_DN10621_c0_g1,280,147,302,232
8,ser_TRINITY_DN10623_c0_g1,6394,6734,6195,6906
8,ser_TRINITY_DN10625_c0_g1,3320,4852,3284,6031
1,ser_TRINITY_DN1063_c0_g2,1115,6551,1032,3089
8,ser_TRINITY_DN10635_c0_g2,2048,2774,2530,2627
7,ser_TRINITY_DN10644_c0_g2,4784,6696,5495,7189
8,ser_TRINITY_DN106474_c0_g3,5610,4948,5413,5178
1,ser_TRINITY_DN106479_c0_g1,4675,4526,6094,5858
1,ser_TRINITY_DN10651_c0_g2,5821,5470,6066,4875
8,ser_TRINITY_DN10654_c0_g1,7482,7652,7362,7646
1,ser_TRINITY_DN10655_c0_g1,4691,4878,4836,3701
1,ser_TRINITY_DN10656_c0_g1,6744,6503,7218,6758
1,ser_TRINITY_DN10667_c0_g1,280,147,302,232
8,ser_TRINITY_DN1067_c0_g1,2494,3028,2618,2733
8,ser_TRINITY_DN10670_c0_g2,1302,1275,1505,1341
8,ser_TRINITY_DN10673_c0_g2,6707,7072,6561,6993
8,ser_TRINITY_DN10678_c0_g3,3099,5310,1696,4608
8,ser_TRINITY_DN10679_c0_g1,700,6552,741,5895
1,ser_TRINITY_DN1068_c0_g1,1123,5395,1609,3855
1,ser_TRINITY_DN10680_c0_g2,6490,5568,6223,5037
8,ser_TRINITY_DN10681_c0_g1,280,604,643,540
8,ser_TRINITY_DN10687_c0_g1,737,660,849,520
8,ser_TRINITY_DN106923_c1_g2,3827,634,3027,1848
7,ser_TRINITY_DN106953_c0_g1,4500,5535,4541,5641
2,ser_TRINITY_DN10698_c0_g1,657,3956,302,3007
8,ser_TRINITY_DN10699_c0_g1,6112,4407,5747,4517
1,ser_TRINITY_DN107_c0_g1,8230,8174,8228,8209
1,ser_TRINITY_DN10701_c0_g4,280,147,302,232
2,ser_TRINITY_DN10703_c0_g2,1399,1198,1746,1335
8,ser_TRINITY_DN10709_c0_g1,2761,3401,4245,3680
7,ser_TRINITY_DN10712_c0_g1,704,7190,302,1525
1,ser_TRINITY_DN10715_c1_g3,4797,5751,4937,5913
1,ser_TRINITY_DN10716_c2_g1,5345,5542,5068,3547
1,ser_TRINITY_DN10716_c2_g2,7073,7732,7494,7737
1,ser_TRINITY_DN107177_c0_g1,2631,3980,2726,1912
7,ser_TRINITY_DN10718_c0_g1,2199,1321,2253,1519
1,ser_TRINITY_DN10725_c0_g1,7862,7135,7910,7213
1,ser_TRINITY_DN10729_c0_g1,5866,5901,3860,5128
8,ser_TRINITY_DN1073_c0_g1,1718,1805,1561,2444
8,ser_TRINITY_DN10730_c0_g2,954,755,1105,1003
8,ser_TRINITY_DN10734_c0_g1,7556,6820,6913,7027
8,ser_TRINITY_DN10739_c0_g1,6613,6353,6413,6070
2,ser_TRINITY_DN10740_c0_g1,2244,1112,2713,1512
8,ser_TRINITY_DN10746_c1_g1,5935,5912,5548,6482
2,ser_TRINITY_DN107483_c0_g2,4062,4496,3725,3474
2,ser_TRINITY_DN107551_c0_g1,5461,6878,5476,6944
8,ser_TRINITY_DN107553_c0_g1,280,147,302,232
7,ser_TRINITY_DN10766_c0_g1,280,440,302,481
8,ser_TRINITY_DN10769_c0_g2,7926,7857,7960,7671
8,ser_TRINITY_DN1077_c0_g1,5242,4139,4986,1674
1,ser_TRINITY_DN1077_c0_g5,5918,4855,5270,1853
1,ser_TRINITY_DN10772_c1_g3,2569,2517,2537,2219
8,ser_TRINITY_DN10774_c0_g1,4830,5208,5271,4537
8,ser_TRINITY_DN10775_c0_g2,4448,3282,4972,4006
8,ser_TRINITY_DN10778_c0_g1,5357,6128,6336,7576
1,ser_TRINITY_DN10779_c0_g1,5501,3711,4933,4107
1,ser_TRINITY_DN10779_c0_g2,4597,3056,4991,2996.5
1,ser_TRINITY_DN10781_c0_g4,8085,8145,8157,8156
1,ser_TRINITY_DN10786_c0_g1,7887,7828,7716,7988
7,ser_TRINITY_DN10795_c1_g1,280,6451,302,870
1,ser_TRINITY_DN10795_c1_g2,280,147,302,232
1,ser_TRINITY_DN10795_c1_g3,4698,3585,4412,4174
8,ser_TRINITY_DN10795_c1_g4,4641,4505,3665,4547
1,ser_TRINITY_DN10797_c0_g1,8267,8266,8283,8275
8,ser_TRINITY_DN10799_c0_g1,6300,6237,6138,6327
7,ser_TRINITY_DN108_c0_g1,7701,7751,7793,7816
8,ser_TRINITY_DN10801_c0_g1,7033,5356,6161,4842
8,ser_TRINITY_DN108029_c0_g3,7344,6580,6939,7090
5,ser_TRINITY_DN10806_c0_g1,5954,4722,3425,2155
8,ser_TRINITY_DN10806_c0_g2,7577,5452,5198,4276
8,ser_TRINITY_DN108082_c0_g2,2845,1261,4209,1510
8,ser_TRINITY_DN10810_c0_g2,7424,7437,7314,6571
8,ser_TRINITY_DN10813_c0_g1,280,147,302,232
8,ser_TRINITY_DN10819_c0_g1,3757,3380,3558,3776
1,ser_TRINITY_DN10819_c0_g3,7730,8026,7782,8015
8,ser_TRINITY_DN10820_c1_g5,4508,5264,5090,5038
8,ser_TRINITY_DN10823_c0_g1,2168,1915,1898,1691
8,ser_TRINITY_DN10826_c0_g1,4844,2741,4877,1973
8,ser_TRINITY_DN1083_c0_g3,6015,6713,6196,6545
8,ser_TRINITY_DN1083_c0_g4,1237,1334,1519.5,913
8,ser_TRINITY_DN10836_c0_g1,6397,7527,6768,7540
8,ser_TRINITY_DN1084_c0_g1,1428,970,1403,1051
8,ser_TRINITY_DN10840_c0_g1,1841,2926,1822,2478
1,ser_TRINITY_DN108427_c0_g1,5979,6269,6481.5,6818
1,ser_TRINITY_DN10853_c0_g1,280,424,619,491
5,ser_TRINITY_DN108567_c0_g1,6129,5528,6422,5822
8,ser_TRINITY_DN10857_c0_g1,5539,4263,6171,6230
5,ser_TRINITY_DN10861_c0_g1,3963,4394,4067,4081
8,ser_TRINITY_DN10864_c0_g3,5421,147,5465,4925
7,ser_TRINITY_DN10868_c0_g2,280,724,302,2140
7,ser_TRINITY_DN10873_c0_g1,1443,838,1713,1191
8,ser_TRINITY_DN10874_c0_g2,6889,896,5952,891
1,ser_TRINITY_DN108756_c0_g2,4975,4483,4783,4986
8,ser_TRINITY_DN10884_c0_g1,7754,8101,7894,8124
7,ser_TRINITY_DN108841_c0_g1,6536,6963,7035,7423
1,ser_TRINITY_DN10904_c0_g1,2147,3115,2205,2349
7,ser_TRINITY_DN10904_c0_g2,5603,4735,5477,4694
7,ser_TRINITY_DN10907_c0_g2,3961,5656,4281.5,5187
1,ser_TRINITY_DN10909_c0_g1,7163,7178,6957,7193
8,ser_TRINITY_DN1091_c0_g1,4007,2697,4161,4288
2,ser_TRINITY_DN109147_c0_g1,4659,4419,4157,3973
1,ser_TRINITY_DN10925_c0_g1,3851,3022,4196,3102
2,ser_TRINITY_DN10931_c0_g2,1843,1296,1922,1533
8,ser_TRINITY_DN10931_c0_g3,2253,1678,1986,2014
7,ser_TRINITY_DN10933_c0_g1,7083,4557,6194,4729
7,ser_TRINITY_DN10933_c0_g2,5923,5206,6187,5881
1,ser_TRINITY_DN10935_c0_g1,1959,3395,1571,3946
8,ser_TRINITY_DN10937_c0_g2,4051,5728.5,302,720
