PS,GeneID,gamete
8,dis_TRINITY_DN1081_c4_g2,10.697104
1,dis_TRINITY_DN10814_c0_g1,178.813522
8,dis_TRINITY_DN10818_c0_g1,99.027744
7,dis_TRINITY_DN1082_c1_g3,0
2,dis_TRINITY_DN10821_c0_g1,81.169666
1,dis_TRINITY_DN10823_c0_g1,1.448623
7,dis_TRINITY_DN10826_c0_g1,7.775364
1,dis_TRINITY_DN10827_c0_g1,15.552844
1,dis_TRINITY_DN10828_c0_g1,25.907542
1,dis_TRINITY_DN10828_c0_g2,47.18308
7,dis_TRINITY_DN10829_c0_g1,9.585163
1,dis_TRINITY_DN1083_c0_g1,2.610858
7,dis_TRINITY_DN10831_c0_g1,82.677884
1,dis_TRINITY_DN10834_c0_g1,4.869587
2,dis_TRINITY_DN10835_c0_g2,231.558008
1,dis_TRINITY_DN10837_c0_g1,795.43875
8,dis_TRINITY_DN10838_c0_g1,35.085749
5,dis_TRINITY_DN10839_c0_g1,17.194598
8,dis_TRINITY_DN1084_c0_g1,2.040526
1,dis_TRINITY_DN10841_c0_g1,3.550863
1,dis_TRINITY_DN10843_c0_g1,24.475985
8,dis_TRINITY_DN10851_c0_g1,1.391868
7,dis_TRINITY_DN10854_c0_g1,1.256403
8,dis_TRINITY_DN10859_c0_g1,1.191678
8,dis_TRINITY_DN10868_c0_g1,4.887825
1,dis_TRINITY_DN10872_c0_g1,39.409722
8,dis_TRINITY_DN10874_c0_g1,10.333273
1,dis_TRINITY_DN10880_c0_g1,56.39544
1,dis_TRINITY_DN10891_c0_g1,111.678601
8,dis_TRINITY_DN10891_c0_g2,1.839152
8,dis_TRINITY_DN10894_c0_g1,8.172943
1,dis_TRINITY_DN10897_c0_g1,3.099235
7,dis_TRINITY_DN1090_c0_g1,4.383644
8,dis_TRINITY_DN1090_c0_g2,6.6882
8,dis_TRINITY_DN1090_c0_g4,100.811776
8,dis_TRINITY_DN10901_c1_g4,10.420214
