PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
8,ser_TRINITY_DN8625_c0_g1,19.726937,9.845074,7.4356005,12.861329,18.974581,20.821151,13.719444
1,ser_TRINITY_DN8631_c2_g1,0.609183,13.558139,32.991388,54.406123,55.596543,87.33532,14.3658635
8,ser_TRINITY_DN8631_c2_g5,4.966355,20.11184,25.048293,24.021636,22.09414,22.651044,12.0212975
1,ser_TRINITY_DN8635_c0_g7,8.623715,36.547644,18.0024795,20.364599,26.089168,48.45308,30.423122499999998
7,ser_TRINITY_DN8636_c0_g2,1.4444105,131.152208,335.52713,79.54108,22.907387,34.784297,4.7537465
2,ser_TRINITY_DN8637_c0_g1,7.900252,7.232424,35.178285,33.995988,21.762692,17.91984,6.230695
8,ser_TRINITY_DN86377_c0_g1,0.5561775,12.68962,26.6705425,11.759192,7.002765,6.674245,2.3401455
6,ser_TRINITY_DN8638_c0_g1,9.187364,0,0,0,0,0,0.019832
8,ser_TRINITY_DN8639_c0_g1,2.4142405,6.716318,7.4880675,5.025216,6.817314,7.119772,7.1502205
7,ser_TRINITY_DN864_c0_g1,8.193676499999999,0.069432,0,0,0,0.023151,0.0301925
1,ser_TRINITY_DN8641_c0_g1,0,0,0,0,0,0,0.3142645
7,ser_TRINITY_DN8641_c0_g2,0.209714,0.034308,0,0.202953,0.141765,0.07693,6.15269
7,ser_TRINITY_DN8642_c0_g1,21.176856,0.213321,0.29878150000000003,0,0,0,0
8,ser_TRINITY_DN8643_c0_g1,18.496211499999998,57.113982,85.407568,28.035825,12.290403,13.831894,11.2337165
4,ser_TRINITY_DN8646_c0_g1,168.1639665,2.632043,3.2389605,11.397311,25.508581,12.753448,6.02642
1,ser_TRINITY_DN8647_c0_g1,202.112299,225.147769,299.8936665,193.322163,298.684872,295.323458,367.5739645
1,ser_TRINITY_DN8647_c0_g2,8.973065,44.538026,56.004205,21.820058,7.719906,7.599004,3.9930425
1,ser_TRINITY_DN8649_c0_g1,9.1790255,10.801336,16.4581915,17.595274,15.328601,17.869799,23.4925945
1,ser_TRINITY_DN8652_c0_g1,6.478414,1.447546,6.14715,8.262265,4.56582,4.607473,26.6141015
1,ser_TRINITY_DN866_c0_g1,4.822560500000001,27.548718,33.199234,15.045102,14.638642,17.75753,10.9082905
1,ser_TRINITY_DN8662_c0_g4,9.705021499999999,70.324763,104.446433,96.452728,58.522327,52.319254,18.130339
2,ser_TRINITY_DN8665_c0_g1,2.26158,5.941902,12.9371355,16.483848,10.880659,13.668145,7.297365
8,ser_TRINITY_DN8667_c0_g1,1.686719,14.010446,11.456454,5.672694,4.878209,5.570866,4.421021
8,ser_TRINITY_DN8669_c0_g2,25.3561425,51.907129,72.8427395,59.8814,82.308437,54.531841,44.380621500000004
1,ser_TRINITY_DN867_c0_g1,25.10521,30.575251,26.2445005,20.480297,24.152452,28.324172,50.042988
1,ser_TRINITY_DN867_c1_g1,7.0273725,32.791122,33.381248,20.749779,28.576165,40.78684,37.0104085
1,ser_TRINITY_DN8676_c0_g2,1.3960605,4.03684,4.079667000000001,4.125707,6.309592,6.808949,3.8624595
8,ser_TRINITY_DN8676_c0_g3,2.1282845,5.357426,16.6912345,11.533359,7.320205,9.134064,9.541873500000001
8,ser_TRINITY_DN8676_c0_g4,5.46385,15.907244,18.959731499999997,13.60284,18.348549,22.233329,10.736118999999999
8,ser_TRINITY_DN86776_c0_g1,28.628387,28.437989,24.552871,16.689636,18.797342,25.342311,19.2571085
1,ser_TRINITY_DN8678_c0_g2,1.5863455,6.132086,10.298829000000001,6.372817,7.76151,9.34419,5.022198
2,ser_TRINITY_DN86819_c0_g1,19.3193445,112.140039,146.0601685,107.865948,111.57113,168.085545,61.217201
8,ser_TRINITY_DN8684_c2_g2,3.2110380000000003,16.365394,10.608214499999999,11.118039,8.8208,10.451526,4.624422
1,ser_TRINITY_DN8688_c0_g2,5.306862,3.725472,8.3137945,4.864241,6.393888,7.9416,3.633088
8,ser_TRINITY_DN8689_c0_g2,1.1127065,51.831529,87.0921825,52.031522,29.590771,41.349327,18.055343999999998
1,ser_TRINITY_DN8699_c0_g1,51.875319499999996,176.972211,238.758822,111.342746,125.081333,116.009102,68.252397
1,ser_TRINITY_DN87_c0_g1,0,63.311028,36.228365,4.129828,0.393325,1.11931,0
6,ser_TRINITY_DN870_c0_g1,1.3979175,3.806091,2.056147,1.153952,5.377467,9.995444,14.642724999999999
2,ser_TRINITY_DN8701_c0_g3,11.111519000000001,32.993283,33.386286999999996,24.992716,30.38671,29.95792,12.466683499999998
6,ser_TRINITY_DN8707_c0_g1,0,0,0,0.038743,1.034954,2.551774,7.9781189999999995
8,ser_TRINITY_DN8709_c0_g1,2.662955,23.461505,13.144433,12.599697,11.563303,18.403007,8.223051
8,ser_TRINITY_DN8713_c0_g1,10.523365,6.991759,19.6829465,17.123104,15.199477,12.526534,9.0274725
7,ser_TRINITY_DN8714_c0_g1,3.6285365,16.375984,35.6162245,17.824715,18.023698,15.873792,10.0706945
8,ser_TRINITY_DN8716_c0_g1,71.941844,0.855856,0.3027105,0.049339,0.124111,0,0.0673155
1,ser_TRINITY_DN87160_c0_g1,40.9692585,8.986236,117.698365,37.146661,4.062678,1.37539,0
1,ser_TRINITY_DN8721_c0_g1,1.2886525,18.503513,15.081282999999999,12.784681,12.927755,15.695598,3.9763640000000002
7,ser_TRINITY_DN8723_c0_g1,15.177646,17.943858,19.093121500000002,55.657738,73.485191,63.371923,30.276311999999997
8,ser_TRINITY_DN873_c0_g1,9.580784,73.044262,50.090525,18.968301,18.14125,32.493098,47.5424385
1,ser_TRINITY_DN874_c0_g1,10.9224615,42.969696,48.328765,25.851534,29.734753,26.161378,34.049319499999996
8,ser_TRINITY_DN875_c0_g1,7.0324235,39.879604,57.2168515,46.826825,42.081859,48.672279,41.2169255
8,ser_TRINITY_DN8752_c0_g1,54.8129865,34.033645,80.77927600000001,38.229381,30.111618,26.073647,31.561974
8,ser_TRINITY_DN876_c0_g2,8.57781,23.096785,64.70389449999999,20.859737,15.394995,18.923981,10.967329
8,ser_TRINITY_DN877_c0_g2,0,0,0,0,0.31471,0,13.388297
8,ser_TRINITY_DN877_c0_g4,0,0,0,0,0,0,8.4417615
6,ser_TRINITY_DN87702_c0_g1,23.8327305,0,0,0,0.181365,0.166131,0
7,ser_TRINITY_DN8771_c0_g1,1.0789780000000002,1.829994,2.2504305000000002,3.18257,3.276142,4.685015,2.8290319999999998
1,ser_TRINITY_DN878_c0_g1,192.606624,3.010845,0.867732,0.015697,0.018197,0,0.010363
1,ser_TRINITY_DN8789_c0_g1,4.4828215,12.26827,14.3833955,21.220785,19.62837,24.907047,40.474213
7,ser_TRINITY_DN8793_c2_g2,8.088635,79.365744,90.375455,20.918289,8.6298,10.07089,6.7480495000000005
8,ser_TRINITY_DN8797_c0_g1,5.474171,0,0,0,0.015182,0,0.0156335
8,ser_TRINITY_DN88_c0_g2,0.7692195,6.661536,11.836034,10.703282,10.498416,13.986911,5.582649
2,ser_TRINITY_DN880_c0_g1,13.418955,16.027221,18.183366,19.120636,27.215388,24.356299,30.175649999999997
1,ser_TRINITY_DN8801_c0_g1,9.363304,43.414058,78.00359449999999,48.913491,70.144992,60.618378,13.9645095
7,ser_TRINITY_DN8804_c0_g1,0.433827,2.573088,3.0023595,1.479977,1.862979,6.739642,3.3529545
1,ser_TRINITY_DN8809_c0_g2,14.7067505,36.03913,23.450224,23.903413,30.581635,27.55827,18.0966025
1,ser_TRINITY_DN881_c0_g1,4.705831,20.750345,11.33446,12.429994,16.907288,15.769444,13.5613905
1,ser_TRINITY_DN8810_c0_g1,15.203736999999999,30.621544,37.6704315,25.878909,32.805158,29.658525,28.045945
1,ser_TRINITY_DN8811_c0_g1,3.143258,23.640196,32.234513500000006,28.714241,31.549111,36.692284,8.758524
8,ser_TRINITY_DN8817_c0_g1,0.078863,1.914832,4.0391984999999995,3.343058,3.27042,4.255625,3.1068435
8,ser_TRINITY_DN8818_c0_g1,1.2075005,16.50575,12.470443,7.57509,10.996436,15.114129,1.3404509999999998
8,ser_TRINITY_DN8819_c0_g1,0.40800000000000003,2.35205,8.052810000000001,15.172255,13.53254,11.10525,3.336181
8,ser_TRINITY_DN88197_c0_g1,1.348214,1.143395,1.6645535,2.685359,3.730313,4.310562,3.2984415
8,ser_TRINITY_DN882_c0_g1,5.530894,7.731527,6.2116575,6.908052,5.525244,9.077597,7.141026
