PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
8,ser_TRINITY_DN1368_c0_g1,7.379701511897282,8.006789332982235,8.107622310034104,7.946778645113663,7.906832658216826,7.689229512472051,7.561655154543956
1,ser_TRINITY_DN13680_c0_g3,7.234256833394544,8.095704139084237,8.583353329272743,7.91942592167351,7.523491889557311,8.141267608913859,7.73681633288057
8,ser_TRINITY_DN13691_c0_g1,11.085564819247686,9.274574702833672,8.840588142437165,8.972194059862908,9.470689510925075,9.006230418430256,9.464196363459564
8,ser_TRINITY_DN13701_c0_g1,8.306991144241405,9.054859804971775,8.448970020828824,8.274570283901326,7.971299355712174,8.005413159236658,8.096343378755666
8,ser_TRINITY_DN13702_c0_g5,7.861294394057096,8.94188698714276,9.600434493136277,7.917249551122272,7.575969412132316,7.569391942761983,7.392868787585254
1,ser_TRINITY_DN13728_c0_g3,7.306106947862391,7.892609065262278,7.867540162021352,7.670125848796918,7.6159673186541275,7.771522845880797,7.922353196209947
8,ser_TRINITY_DN1374_c0_g2,7.340048626945014,7.451095460762494,7.668762155000365,7.492395063135249,7.461480486844761,7.455446157592918,7.4620893062019
1,ser_TRINITY_DN13760_c0_g1,7.1863665714610265,7.769779995852041,8.106854444002357,7.355100807873469,7.3656696362614005,7.513227069606979,7.29920143693489
7,ser_TRINITY_DN13780_c0_g1,7.194378882823839,7.572215642081141,7.55127471900873,7.808470486102184,7.864999972774144,8.081878135286573,7.488862453823005
8,ser_TRINITY_DN13792_c0_g1,7.130394592183912,7.328088468161637,7.31702519134786,9.413100563573,8.132249608247744,8.022551805950075,7.446019083947279
2,ser_TRINITY_DN138_c0_g2,7.919835369593934,7.904731297811135,8.18990841309228,9.348087887059728,8.84163958290486,8.365092466013474,7.794091135691008
1,ser_TRINITY_DN1381_c0_g1,7.163045121775781,7.490516846652729,7.459663513227092,7.259710832106576,7.292201822013225,7.4004036953203505,7.474482173224104
5,ser_TRINITY_DN138102_c0_g1,7.9619333632861045,7.291427464674798,7.256777543200965,7.2880609479587575,7.416600564653326,7.396744266353243,7.424672113594842
2,ser_TRINITY_DN13819_c0_g2,7.9138511135763885,8.466600326185675,8.380525174304779,7.563068157497309,7.5051267244558595,7.484637347520289,7.3237318189396525
8,ser_TRINITY_DN1383_c0_g1,7.1346734003772685,7.219935384978605,9.4481385322428,8.624554298229306,7.188975065404056,7.158851111800574,7.134410229717467
8,ser_TRINITY_DN1384_c0_g2,7.5937828626207855,7.904497573429063,7.757982524463399,7.841964881758862,7.99934047001044,8.096367722231674,7.709279402539483
1,ser_TRINITY_DN13841_c0_g1,7.309707362094416,7.953088319900024,8.099303353142862,7.521462955131277,7.382373124954217,7.4614949832886746,7.2736383765098465
8,ser_TRINITY_DN138832_c0_g1,7.129283016944966,7.21453886003738,7.2170814554925835,7.545464109715439,7.494617311178276,7.6236287603682555,7.1319873064604815
8,ser_TRINITY_DN139_c0_g1,7.210156430138812,7.383863481201451,7.279176481585203,7.2500029218067645,7.429605838522353,7.49037522028304,7.364884009396318
