OG,Fd_f_gametes_1,Fd_f_gametes_2,Fd_f_gametes_3,Fd_m_gametes_1,Fd_m_gametes_2,Fd_m_gametes_3,Fd_zygotes_48h_1,Fd_zygotes_48h_2,Fd_zygotes_48h_3,Fd_zygotes_96h_1,Fd_zygotes_96h_2,Fd_zygotes_96h_3,Fd_zygotes_3w_2,Fd_zygotes_3w_3,Fd_zygotes_2.5m_1,Fd_zygotes_2.5m_2,Fd_zygotes_2.5m_3,Fd_zygotes_5m_1,Fd_zygotes_5m_3,Fd_zygotes_6m_1,Fd_zygotes_6m_2,Fd_zygotes_6m_3,Fd_wild_matSP_holdfast_1,Fd_wild_matSP_holdfast_2,Fd_wild_matSP_holdfast_3,Fd_wild_matSP_reptip_1,Fd_wild_matSP_reptip_2,Fd_wild_matSP_reptip_3,Fd_wild_matSP_stipe_1,Fd_wild_matSP_stipe_2,Fd_wild_matSP_stipe_3,Fd_wild_matSP_vegtip_1,Fd_wild_matSP_vegtip_2,Fd_wild_matSP_vegtip_3
OG0000006,49.01164299999999,63.055475000000015,53.56371999999999,10.472621,8.944703,5.982911,49.511835000000005,51.155386,69.258824,23.82141,40.847771,48.191832,23.41279100000001,24.340531,42.923649000000005,41.83541199999999,47.910555,41.399343,27.996093000000005,27.357461000000004,45.182511000000005,44.256289,38.134553,77.392938,29.771575,45.288665,73.927961,88.231563,102.238502,48.481210999999995,82.84208199999999,55.67992000000001,90.31558699999998,92.530214
OG0000007,38.94020899999999,53.15183600000002,46.17117700000001,13.147504,7.456837999999999,4.05229,56.22130100000001,75.62316500000001,67.149981,76.054169,75.41949199999999,82.23447000000002,55.33883599999999,54.83905500000001,43.52390899999998,43.417439999999985,35.06895,32.256733,33.14641699999999,31.749413,55.650543000000006,44.43666700000001,49.146003000000015,55.37739700000001,44.06029999999999,61.59763300000002,76.61690300000001,48.205873,44.384077000000005,47.551403,36.08579500000001,35.391209,42.714911,46.414462
OG0000010,0,0,0,0.84835,0,1.175392,0.835338,0.66136,0.509577,0,1.413267,0,3.40848,3.60012,11.14022,10.73593,18.38069,22.444731,14.393979,66.395497,183.005456,146.599546,205.133816,283.588972,266.693435,0.728612,4.268363,3.960168,44.585092,64.446164,17.899103,2.320676,6.23669,0
OG0000012,61.777317,42.954516,51.994029000000005,37.981896,30.483713,29.936735,162.312272,147.783898,224.116399,56.136102,77.86757,74.05256100000001,201.305179,119.472562,155.62881099999998,151.43965,170.80345599999998,160.53806200000002,244.816645,94.751252,154.955402,180.738848,108.427614,132.553424,133.988805,73.930409,118.479922,154.305202,66.655382,73.527565,28.119212,50.465922000000006,113.67433,139.86464899999999
OG0000020,3.26042,3.737108,2.9012130000000003,0.478531,0.259638,0,0.440313,1.149141,1.645917,0.436607,0.399198,1.153075,0.732558,2.210576,3.990304,4.254792999999999,2.104555,1.816169,1.67264,1.645545,4.879893,5.13284,7.881247,11.675768,8.492499,7.079464,3.827792000000001,4.174175,19.497358,19.935456,24.979052000000003,4.522999,4.786348,7.244338
OG0000024,35.83262,34.081565,36.660218,16.546071,12.392828,10.926058,9.483774,10.744959,14.043690000000002,10.652171,24.713919,22.207908999999997,12.257227,17.096599,8.884567,8.785679,13.487479,8.259039999999999,14.604567,12.944657,15.938884,16.558631,16.643491,29.362864,13.577018,23.106556,28.504974,26.263642,21.620447,16.211628,12.347328,9.647742999999998,14.490785,14.593834
OG0000029,119.626274,133.2176,137.867702,85.481168,71.921458,67.428551,80.734354,71.715079,99.057421,78.263201,100.523702,113.819214,171.250295,155.026841,170.19270699999998,146.521191,142.86657300000002,124.610291,116.772679,85.094897,130.298108,142.131489,219.490632,237.435277,192.054602,159.739878,193.31219500000003,181.583262,186.350316,157.958615,179.215091,137.851223,134.99692,169.616509
OG0000030,3276.93882,2693.560808,2907.173633,1083.064282,641.438825,614.059019,2506.075003,2207.687607,2236.264867,885.707421,824.910132,968.252745,694.956009,1006.650782,944.250686,837.754762,958.739159,546.037436,580.2481799999999,1119.756187,1042.346168,800.289263,91.165395,77.193653,18.921734,766.8875449999999,457.670007,443.236212,430.996535,190.687994,226.515255,2086.663988,1482.014266,1926.164703
OG0000032,22.188635,14.922495,12.594308,14.221032,9.881062,7.275412,30.169034,29.09745,22.915015,26.740785,35.091742000000004,28.708123,32.332471,45.063063,48.65351,57.034999,39.761229,38.440316,33.964588,27.786720000000003,30.800637,49.111935,101.951591,116.334975,116.742247,43.716147,54.908696,57.721764,116.187889,92.197662,118.588938,55.384776,68.59710000000001,104.535405
OG0000034,3.420414,4.062214,4.238474,1.206991,0.98223,0.3283,11.334766,11.444395,13.239664,4.769221,5.140445,3.518793,2.714067,1.90028,0.792751,1.068531,0.364769,0.498035,1.001589,0.582749,0.572914,1.104041,1.455153,1.486476,0.69842,2.417332,3.718509,2.553528,1.434739,0.338295,0.950722,0.714022,0.980601,0.782154
OG0000037,1248.206345,1417.3522429999998,1360.976269,394.79337,254.256793,243.749952,625.451952,580.762224,620.447408,259.398574,309.052759,296.955134,415.120862,380.380892,437.21400100000005,391.705948,361.209076,489.475083,287.255422,295.346325,334.128554,303.681734,640.2757710000001,465.2962500000001,633.520497,557.577441,417.036702,374.740036,567.0702799999999,439.020301,1122.8142220000002,159.033677,187.419195,149.753177
OG0000038,735.046601,983.762451,956.064474,408.737399,333.90428599999996,316.960943,1013.362161,930.967505,1185.505026,1012.183265,1116.722806,1053.585057,686.705274,481.514242,579.549784,544.426502,535.681141,696.508301,623.102218,481.433679,532.341414,571.34504,999.631351,728.40549,445.560361,454.819202,537.254999,637.889045,257.788807,274.996422,183.823019,251.810507,513.7153020000001,247.585984
OG0000039,2.120275,2.244629,2.853476,1.975639,0,0,4.942789,11.339796,6.799527,2.245774,2.72953,7.331655,14.99198,23.74325,36.573576,27.072274,22.380408,18.226626,13.405702,16.195931,29.847983,23.76679,1.226812,0.607107,0,8.523903,1.807507,3.341892,0.954811,1.5114,0.296673,3.60405,1.276448,3.57045
OG0000040,0.598143,1.11167,0.8717,0.44114,0.717998,1.354637,9.805758,10.773606,13.692625,1.300993,2.218516,2.023006,3.5257810000000003,4.427562,5.645296999999999,4.55666,5.45692,3.154525,7.870926,1.3168069999999998,3.198983,2.657133,1.424005,1.297681,0.730246,43.997232,56.566818,57.475789,0.910833,0.742126,0.397586,0.230572,1.031666,0.898269
OG0000044,3038.852205,2994.245168,2847.323001,875.7439829999998,567.875814,585.593755,3173.691406,3223.428235,2811.081384,2810.90426,2826.1672670000003,2710.7588659999997,2623.797013,3156.654798,2044.604466,2042.213908,1800.177769,1706.028044,1378.535671,1069.573694,1303.687904,1175.099142,849.1440329999999,763.9958819999999,501.793024,1920.478697,2004.295421,2311.0596299999997,1747.748571,1563.2837499999998,1420.981032,2316.845014,2035.862945,1778.334174
OG0000045,24.899384,27.436062,37.199165,21.48299,18.704525,23.878358,25.681049,27.902787999999997,30.86058,20.683044,21.460932999999997,31.37412,27.111247,24.97888,18.732362,20.983202,21.678496000000003,14.238684,14.885592,13.912657,22.351498999999997,25.957806,26.721914,27.903475,19.987291,26.737833,33.964927,32.976439,19.545021,20.019108,16.016438,17.168026,14.772500999999998,17.866297
OG0000051,2.473827,1.581162,2.083275,1.9399,3.190771,5.294606,7.540828,8.404201,8.89264,13.869177,20.870702,24.469252,41.301907,67.144203,61.278801,50.035199,34.336365,13.805278,20.130644,17.388891,42.221202000000005,44.321964,8.309745,14.04338,5.343821,12.498846,18.215365,29.005946,20.118656,14.84288,10.278199,22.345853,18.466887,41.811015999999995
OG0000053,8.685805,6.668939,5.538362,1.316765,2.144667,1.817069,3.217738,3.291587,4.017621,2.674416,7.71885,3.353306,5.656702,7.365768999999999,8.739997,8.13312,7.911956,10.599872,5.469963,3.911241,4.989404,2.618924,4.10098,5.816525,6.949724,11.284909,7.510208,6.100924,8.813762,8.103641,9.18465,3.9744,4.957223,6.701668
OG0000060,6.495033,4.121396000000001,10.270057,3.730832,7.439567,5.011041,12.36564,14.286975,10.078759,7.904768,14.904796,14.763179,19.047389000000003,19.059459,16.341123,13.274702,11.483489,17.628890000000002,16.609789,17.080525,22.961411,9.969879,28.816336999999997,32.9166,18.866827,13.829554,18.897132,22.790163999999997,30.101231,35.35545,29.573069,34.033521,21.633969,27.555866
OG0000061,0,0,1.501615,14.682205,17.094717,15.507517,0.645061,0.042632,0.636685,0,0,0,0,0.111305,0.61872,0.387371,0.417511,1.1304670000000001,1.343536,0.156134,0,0.159207,0,0.97212,0,15.345101,28.34303,69.284637,1.987282,0,0,77.747972,151.917844,79.010319
OG0000062,21.565634,27.748948,25.113262,25.757019,25.327298,24.935659,6.0446919999999995,6.096469,3.963511,3.330175,3.70695,3.911563,10.251149,9.771418,14.449246,13.390915,10.783777,9.202337,10.738446,8.043777,13.916891,14.914275,8.045149,8.001815,7.199931,12.403165,11.914632999999998,9.708744,8.124311,6.282106,4.547011,4.350486,5.619727,5.052934
OG0000063,265.18068,220.632152,199.180643,141.373347,120.009264,88.839946,307.154187,361.849643,230.087973,227.470688,208.70072,216.224909,258.731453,202.087809,241.327424,233.453825,254.412876,219.947394,204.759961,375.621142,541.550442,542.838734,334.836985,330.557554,274.931522,320.538809,274.418062,278.076752,657.2509,392.323443,616.449523,237.901237,163.419114,185.019228
OG0000064,3.610546,4.092525,5.009488,13.502855,7.471876,10.408858,3.640792,4.498515,5.583806999999999,6.146417,5.402877,9.11767,6.956645,10.095401,9.581948,10.575245,8.660016,7.526269,9.763066,8.863489,11.030801,10.479112,14.740402,14.773999,9.611193,15.467155000000002,15.038864,14.397291,22.565863,16.769477000000002,13.209191,10.797471,10.84085,10.727661
OG0000065,0,0,0,9.475965,1.734342,0,0,0,0,0,0,0,0,0,3.342587,0.874927,2.419189,0.318132,1.502215,11.485426,31.107363,48.719068,5.957738,5.462563,13.441174,1.3554,0,1.637359,9.154861,31.786514,0,2.893711,1.2239120000000001,0.433624
OG0000066,8.285418,6.648753,7.631751,1.547573,2.519302,2.118779,20.089056,19.649661,29.783016,35.150139,34.555855,36.34305,28.012004,34.10043,36.899879,36.646685,29.721064,31.33437,24.496303,15.772813,22.004887,23.790655,23.208407,17.150172,24.17468,26.825807,28.124026,31.724931,17.23535,25.155997,14.084902,26.681585,34.776972,33.348085
OG0000067,123.667249,115.290221,105.560834,21.722484,8.51051,10.232227,98.467214,116.354186,86.99183400000001,38.889922,46.247981,30.92319,19.647773,10.384516,11.119648,15.194758,18.590749,17.997531,9.644457,10.444851,18.256334,21.368934,8.340250000000001,28.315458999999997,19.030336,71.027719,110.797027,72.42998800000001,1.528107,11.875966,2.968298,94.753175,43.318601,85.669814
OG0000071,410.214625,340.14678200000003,369.512777,109.45427,51.897511,55.871683,87.176942,79.595113,81.59191200000001,64.623873,65.03408,68.491905,215.215201,201.961132,127.048435,124.149963,111.7986,129.246635,88.860315,90.747705,129.952491,118.438787,187.834359,127.481996,111.188608,138.013154,102.282409,100.354505,258.131597,221.019361,103.33341,64.076466,121.891533,71.968526
OG0000072,1.808922,4.1308750000000005,2.312556,1.842244,0,0.542103,4.207647,3.449264,4.05215,1.419099,0.992789,1.557191,1.511892,1.956784,5.964841000000001,5.673207,5.573859,6.260652,12.73751,1.474537,2.950297,3.273562,7.457693,14.350448,19.969267,4.835884,5.887372,3.732947,11.745549,11.553644,10.429357,8.208417,3.38213,4.948973
OG0000073,53.215805,63.020118,71.879764,44.971034,44.112224,43.745116,50.128288,58.004694,60.351241,53.72708900000001,50.487471,57.274097999999995,46.62324,53.002664,39.697562,44.962717999999995,33.528614,37.236761,35.450816,61.813621,48.828201,84.16395,55.779202999999995,63.712894000000006,36.227687,84.638781,101.823296,96.951235,47.83295699999999,60.737629,43.232171,47.742979,72.751948,72.740374
OG0000074,276.119937,315.348286,287.839745,95.000268,63.620588000000005,57.410128,267.864176,311.14677499999993,311.711282,257.711897,271.677658,217.749728,431.604098,474.872005,227.818171,239.07423,250.361663,186.481397,155.50512300000003,149.45780399999998,188.42997899999995,189.974144,485.488106,371.291322,307.833302,338.08837300000005,363.801788,322.70237899999995,243.893663,191.92547,414.300694,148.621024,233.706696,174.511625
OG0000075,25.865027,18.754726,18.851828,5.41573,2.55158,1.500065,21.516,23.589767,28.506681,26.662516,24.974696,27.126171,26.286043,32.263181,29.869204,33.163205,26.169789,15.468405,18.317719,29.69534,36.219727,35.876046,18.778459,15.413152,14.2246,20.726154,21.476792,20.763234,19.333709,17.783525,17.362111,13.278407,12.122624000000002,12.627652
OG0000076,719.330107,801.509323,788.833905,235.999077,135.590338,138.481278,675.5410410000001,656.777212,585.310017,109.70481,151.38320800000002,156.761594,115.544809,116.191896,100.191946,75.508173,85.707841,64.60967600000001,73.30815000000001,111.06343,165.883021,182.805413,98.026801,77.875804,86.79641,254.962869,188.294195,111.785221,39.295028,26.010574,35.594826,29.672395,48.011261000000005,70.35932799999999
OG0000077,310.47490500000004,173.857079,172.95933100000002,96.518241,47.290935,46.099177999999995,2020.022238,2032.115012,1610.698598,1008.080763,1365.593553,1024.079767,350.778315,395.469781,1183.083321,778.415058,1246.150438,1550.699615,2981.662186,385.957642,644.163235,555.153374,1526.858736,1261.323283,1186.599344,546.454093,645.897091,1043.842784,713.290569,326.160162,457.701923,380.125241,302.54307,385.7797369999999
OG0000086,36.06166,31.558054,35.781821,21.297414999999997,26.114989,10.122866000000002,27.020531,31.115214,26.480048,31.532228,22.967511,21.318654,7.317795,10.771743,10.742176,6.540286999999999,7.026823,12.116505,13.627654,11.998365000000002,16.296667,14.783572,28.710468,29.144644,28.483025,36.154878,38.44887,34.859359,46.021064,42.44240299999999,53.318377000000005,38.773933,32.658194,32.144566000000005
OG0000087,3.719958,7.323784,2.824542,0,0,0,4.219208,6.171108,5.570581,3.662796,1.78592,3.185926,10.226658,18.662347,18.764418,24.967819,26.93778,13.365173,12.185905,14.467969,20.18981,29.024628,19.06185,13.929823,21.486425,16.849042,16.832993000000002,14.524916,21.466467,24.335073,14.844932,10.931308,7.222729,15.578811
OG0000089,35.710946,28.996229,31.025596,116.838219,121.641476,104.353908,3.624511,3.157458,2.428823,0.303326,1.110547,0.667439,5.235256,5.5995740000000005,9.224098,8.002542,10.515616,9.477667,27.419509,0.680108,2.399191,3.469027,137.015451,65.939931,40.347407,20.738316,13.450075,13.401609,153.557855,109.355937,118.637101,49.237739,36.419747,36.1251
OG0000090,0.649003,1.901114,2.458437,0.313549,0.364448,0.121388,2.91703,4.302495,3.778301,5.255108,7.39984,12.54564,10.816572,14.413626,10.818268000000002,8.563566,5.019352,4.739681,6.795954,4.454092,10.107584,11.860263,6.129454,4.359291,3.203254,4.681381,6.568612,6.8878710000000005,7.310634,3.590291,2.842217,3.841104,5.201826,10.032549
OG0000091,26569.32153,24798.778757,23990.382361,7285.20542,3359.463869,3522.725968,15584.060232,15424.293009,14336.14539,1463.95251,1534.897785,1068.629061,168.10562499999995,237.666838,168.72726699999998,133.722977,169.795385,87.622558,129.79954800000002,82.634513,112.798046,87.23495100000001,570.6313309999999,370.250267,232.021661,6124.0054359999995,3270.286022,1311.774898,513.998272,315.102884,263.820557,62.384055,25.497557,90.00999900000001
OG0000098,1077.354592,1621.169351,1308.846626,376.563516,303.797699,254.809839,1348.476079,1312.520271,1279.866552,1407.355849,1271.278195,1203.050369,4179.904564,3145.359053,2649.787741,2479.212026,3107.837298,2750.619772,3036.27084,5312.095426,4180.635259000001,4124.921382,3000.366354,2754.6849119999997,2262.737738,3556.526858,3296.926666,3182.475991,3843.001622,2752.0454550000004,4511.515467,3913.532502,2963.37283,2912.298454
OG0000100,13.912078,24.490318,18.416538,4.31223,4.616437,2.935589,1688.462409,1819.632495,1750.336858,288.308679,392.427436,251.246719,108.096187,81.524485,112.375871,99.31163,172.742426,71.19375600000001,45.098135,97.956413,206.03509,223.324492,5.622743,9.899998,0.999358,10.044204,12.168177,14.321223,1.607854,2.776777,0.441657,6.65782,24.58465,13.316593
OG0000101,0.837521,0.8003629999999999,1.056749,0,0,0,70.61559,48.955977,63.812974999999994,60.63617,74.84894899999999,37.630608,77.424624,34.372423,65.502588,68.17191,78.219672,63.222404,40.16674,38.505209,89.440697,97.536883,10.360157,12.070828,9.406367,39.088927,143.708317,731.299817,4.641741,3.365652,0.842101,1132.3036739999998,1597.2582629999995,2357.8971279999996
OG0000102,288.301962,347.388251,369.337691,247.618351,248.300508,202.171704,349.546781,351.414049,419.582718,285.592408,271.000202,236.33117700000005,17.461859,17.691937,18.2136,27.695561,29.765231,22.097365,27.748332,35.877555,34.36676,39.336602,5.111936,5.138242,7.634031,191.075745,125.095178,98.640586,8.196489,18.770186,10.278199,24.111355,10.582752,34.457321
OG0000103,133.470761,119.577499,112.645063,31.772936,18.136197,11.833443,50.419576,61.37179,57.534604,14.559043,13.923673,9.682205,10.480266,15.502404,14.646019,13.714895,10.779706,10.935508,9.716824,18.348001,26.431531,26.359281,21.621627,14.282404,13.698476,42.338858,24.539674,15.434574,12.402343,9.121079,6.365609,16.081148,12.301145,25.787512
OG0000104,1.286238,1.85658,0.323562,3.287378,5.389895,1.138835,1.347437,2.245284,0.246969,0.699576,2.052178,1.216163,0,0.248905,18.552459,11.96597,16.551695,11.858942,22.246188,249.090108,188.614543,412.568512,5.762179,44.336701,55.053325,30.720394,8.269183,7.996218,216.385856,293.182166,5.906105,18.951693,7.634046,4.420946
OG0000111,1.422033,2.051235,1.872457,0.479147,1.020939,0.564145,7.890092,8.525865,14.164852,6.164543,8.992301999999999,10.179977999999998,14.636141,13.352621,11.333379,9.92613,8.169326,7.192145,6.832766,4.820637,9.099478,10.20169,6.187072,6.2792710000000005,4.165641,5.919168,7.833138999999999,6.255451,7.025093999999999,5.5999930000000004,3.931084,4.255103000000001,3.934921,7.891801000000001
OG0000112,2.850314,2.129039,1.012244,0.373954,0,0,1.612074,3.955999999999999,3.882911,1.643378,2.171389,2.014041,2.884231,4.663149,0.946746,2.995634,0.8855230000000001,4.868691999999999,4.514872,2.652327,7.283072,2.54116,6.727664,2.000644,1.313337,5.357941,4.2389399999999995,1.757804,0.365237,2.922586,3.623582,3.256166,0.435257,0.953205
OG0000113,51.336932999999995,66.507319,62.495653,9.665005,7.110548,7.133651,133.19653300000002,143.580323,222.913138,157.27525400000002,207.179019,260.246202,93.346556,82.11022,72.098871,68.365851,55.751363,40.347126,43.880104,34.72483,50.790171,53.2702,100.874273,75.297332,66.046837,52.671796,64.74986000000001,56.302381,73.531623,58.49655,71.851082,36.793104,50.067273,53.6212
OG0000114,1013.553096,899.7640190000001,998.704653,240.081368,98.830792,114.436746,461.850855,419.17752,485.346666,206.941354,264.123015,229.779596,347.842623,251.599096,235.87481900000003,214.886787,173.986907,206.519836,183.213891,104.118146,156.189874,160.765075,370.439746,265.520305,172.887405,319.103809,221.329893,227.965828,237.79442900000004,191.836629,144.346155,79.00378900000001,157.939513,121.067628
OG0000115,71.077293,75.816446,84.18369299999999,16.129144,4.64753,11.285843,15.939384,21.667978,25.554637,7.708941,9.413014,11.629867,17.49775,15.574208,12.939784,13.168055,8.704879,9.978938,8.630729,14.754592,22.645095,22.594613,20.919175,26.068389999999997,11.283571,54.948618,62.22682,42.904954,17.099103,18.239192,16.181044,15.098896,21.962687,24.951586
OG0000116,1.123766,2.87472,3.129761,3.580746,5.414208,4.940943,4.895618000000001,7.117630999999999,7.975722,10.742592,16.752607,14.381268,13.673298,10.310033,35.163072,30.302142,22.374958,21.213186,23.389909000000003,15.558212,31.137531,25.113069,20.606271,23.822101,27.221803,21.805831,34.874025,34.827048,25.139138000000003,18.781170999999997,19.834916,16.584153,6.835514999999999,22.315183
OG0000118,26.370882,19.433743999999997,21.177659,8.506949,2.362638,4.620905,150.30922099999998,181.866286,201.41732799999997,40.437299,55.47724,41.04810199999999,42.038766,38.363049999999994,53.878516,63.089915,68.974927,65.703521,39.849138,41.123761,128.545211,94.982479,58.378543,112.996308,44.128328,99.990335,181.787994,176.187829,5.625601,25.070986,21.987191,101.344219,60.17194,65.099769
OG0000119,16.705592000000003,24.460026,27.451383999999997,3.706429,8.799796,4.358861,25.046293,17.45158,19.61463,27.864071000000003,32.122821,44.775102,184.563855,166.034038,102.714134,96.32946499999998,104.848522,93.357118,72.165128,137.431038,149.484584,144.426747,208.11739,224.853603,161.166754,71.319765,79.987131,81.456516,216.568431,207.774247,100.104073,119.308094,136.816549,142.561464
OG0000120,185.551832,149.01486,146.955812,41.716971,34.16927,19.267665,176.878384,183.865902,164.8638,95.99109,124.604808,103.451417,121.724674,119.237698,99.488259,97.52976,98.712119,78.94657,82.243581,40.937017,55.393449,43.088089,50.501391,37.626182,37.419974,93.699973,65.01212,71.635955,118.900076,92.04452,58.699419,289.572414,132.518044,192.789352
OG0000121,13.017164,14.702401,16.745483,6.123675,2.977366,3.2633460000000003,7.280178,8.375011,7.661758000000001,15.665978,13.95536,17.436939000000002,73.476276,71.187914,123.395915,120.650326,95.966235,80.252992,74.19866999999999,37.292983,46.428644,58.119565,25.188492,30.175288,35.77679500000001,23.899011,40.34552,38.24927,41.73596,42.756820000000005,38.654954,39.408504,27.255289,53.828765
OG0000122,266.04215,234.087272,208.236802,110.76597,74.990985,100.224385,1499.334647,1598.536384,1416.558897,2760.550051,2507.767925,2169.438931,254.788634,233.390947,302.639621,248.057658,362.399665,229.709062,345.158794,179.938109,159.701817,143.518322,239.937854,224.795649,209.624109,428.488434,383.831839,599.105682,126.950504,82.379973,112.516425,76.776294,106.255214,88.248919
OG0000123,0.374397,1.223537,2.551844,43.122541,55.760214,47.572763,0.452619,1.407825,1.451547,2.808139,3.062861,7.358301,4.361339,4.277067,4.02976,3.704527,1.522999,0.703272,2.629322,6.446011,10.014219,10.955614,0,0.210553,0,7.844009,6.07131,7.188354,1.124796,0.639069,0.629252,0.7249,2.333654,2.734362
OG0000134,53.299264,62.875885,62.633973000000005,24.587942,18.206715,15.456582999999998,8.419260000000001,10.362845,9.18643,8.979016,9.412445,7.412315,9.849226,10.971014,9.949031,9.64837,7.146193,7.579563,6.280897,4.041531,10.910255,9.458396,16.401419,11.691225,8.2969,29.996732,24.162772,15.003851,15.379668,13.505201,10.046201,6.932741999999999,8.967367,8.828974
OG0000136,0.818166,1.582529,1.316296,212.841399,185.275983,177.406311,0.383012,0.535628,0.334037,0.034143,0.16025899999999998,0.090531,0.8668440000000001,1.478528,0.478356,0.692393,0.575426,0.475454,1.153582,0.530592,1.251961,1.062885,1.94397,1.118553,1.639315,10.7945,10.692157,10.700352,8.957225,4.097302,4.764526,1.303957,0.54955,1.823791
OG0000137,236.965719,275.385232,252.844055,73.919083,34.250592,49.39333499999999,305.39243,310.653913,313.292696,212.606524,265.95630500000004,301.94599600000004,131.37682,170.795952,86.122017,72.94491,90.369675,54.338877,45.873867,48.151623,62.439786,53.346772,5.437148,6.76955,6.609342000000001,68.896311,52.52106499999999,40.350677000000005,8.053099,13.439873,5.996518,17.831690000000002,52.311407,27.257969000000003
OG0000138,19.805964999999997,18.825418,26.1327,17.251686999999997,26.115339,22.660293999999997,4.626571,6.560906,5.007724,2.2610080000000004,2.566913,4.245578,3.873129000000001,3.406874999999999,3.281154,3.678312,2.5327200000000003,2.401142,3.8769559999999994,2.185869,4.771034,5.343017,9.756249,10.45601,8.730025999999999,21.429967,24.317565,22.186569,11.842109,11.677302,13.02075,4.543279999999999,2.913714,4.9436420000000005
OG0000139,40.996325,65.120068,50.573115,78.391064,45.370433,43.60710100000001,40.45249199999999,33.249938,27.347049,23.339361,31.320616,30.522353999999996,62.291743,63.061213,41.598567,37.770281999999995,30.248082,35.488795,31.519086999999995,22.736493,32.590075,46.569171,46.70965700000001,61.115278000000004,45.00196700000001,94.018838,95.999186,82.300276,52.615189,55.030671,55.199504000000005,62.842178,44.342361,37.974644000000005
OG0000140,673.7015670000001,660.7239129999999,656.844549,228.133305,193.92669,198.23372,573.057816,575.256562,567.228827,449.437195,526.47477,487.349394,382.884002,313.647633,334.34621500000003,327.33556400000003,328.21177900000004,328.59920999999997,294.90855899999997,234.418751,258.330786,281.91942800000004,439.16371,321.338956,297.948908,396.899322,321.919831,311.356383,255.78054099999997,208.069138,213.898184,192.692633,241.337122,182.008033
OG0000141,67.270063,78.77332899999999,72.836426,18.871073,13.314371,10.582509,31.307636,35.849136,43.171865,29.49844,40.003678,51.985894,49.176176,48.510991,29.273586,28.35922,19.023751,17.311402,14.488281,18.306929,29.486538,27.864092999999997,28.2651,26.547613,23.376948,34.712702,32.805034,27.995006,45.392891000000006,31.615502999999997,39.183004,20.62055,20.661067000000003,26.668978000000003
OG0000142,19.439089,27.531374,27.701923,4.6442,3.148784,2.942598,24.765323,27.259521,41.937949,27.572183,30.777301,43.192129,43.691145,32.112051,24.029483,23.568348,18.925414,14.979448,15.636647,15.990231,17.381875,17.785421,15.654698,16.241509,12.750262,15.860274,17.722084,16.403963,14.085887,14.773835,13.898693,11.069771,10.65706,14.701257
OG0000143,909.345135,648.0371250000001,703.3452279999999,336.214716,143.49676799999995,157.023615,1067.09369,1005.504474,1094.726214,746.821598,717.2085920000001,560.590122,114.512347,122.008089,216.684049,244.699363,249.493623,197.275844,219.115625,129.93516499999998,165.875648,156.90463799999998,26.028449,36.637246000000005,19.86136,180.35106,77.23516000000001,60.652221,90.493826,43.475426,22.835308,40.618902,49.478397,30.80566
OG0000144,12.199762,15.91032,16.551874,2.949342,1.386555,1.511248,1.108154,0.886634,2.450514,0.243379,1.31549,0.483342,3.398088,3.043231,3.610603,3.220449,2.899948,1.928817,1.991674,1.560986,2.927732,2.380935,0.091175,0.085993,0.031651,4.01258,3.435284,1.720726,0.097714,0.030693,0,0,0,0
OG0000146,25.939476,32.87353,33.290291,76.647958,85.10876,77.592614,86.949104,71.585446,117.047256,153.256777,173.015308,224.318266,226.607937,365.739646,382.496135,371.507445,376.095828,380.395428,323.238687,585.826664,678.468857,766.268813,158.353594,162.876865,138.024087,98.03386,116.346096,161.506151,359.028557,308.701219,157.071148,222.269861,226.098596,228.31394
OG0000155,6.125883,7.924195,8.721038,2.1639839999999997,1.6118039999999998,1.808641,13.652013,13.745292,20.179943,20.968059,18.668626,23.433332,27.965895999999997,24.781622,21.925594,22.046686,19.326219,18.118951000000003,16.60674,14.613933,17.868138000000002,19.577574,31.722567,32.102831,31.7206,19.167639,22.428446,22.025606,14.076636,16.689996999999998,12.381661,13.214591,15.842881,22.219321
OG0000156,125.124938,70.583496,90.728868,252.475274,187.986137,199.58335299999996,228.881152,248.66107,288.87293999999997,107.381031,158.058583,103.19251,68.43837500000001,45.234001,40.489852,39.618483,33.55133,47.652327,25.541977,38.399383,77.16422600000001,89.077465,326.96864800000003,336.151635,157.493977,395.683371,391.410456,508.490436,146.656954,131.271716,231.095095,52.652849,84.216872,85.20845200000001
OG0000157,1593.962855,1278.309288,1272.295117,955.341053,778.764074,795.43875,1367.454806,1400.462051,1051.467352,1844.450363,1358.428492,1255.088598,2320.481761,2170.850557,3033.192389,3062.731496,3528.114606,4606.03951,5336.864214,5083.473177,3585.832992,3593.105581,2070.297497,2108.93933,3108.432321,2027.106729,2053.986062,2605.730618,2618.551965,3121.207082,2514.847072,2995.89597,3434.002594,2666.073996
OG0000158,448.886084,451.867119,439.9925060000001,67.650708,34.226912999999996,34.301452999999995,124.63584,128.982615,178.06315,90.711647,135.121492,139.04421200000002,121.080746,119.64073,105.993764,99.701663,70.479315,70.476387,52.928114,37.730207,76.494449,77.032235,120.861197,103.509737,98.533719,142.78466300000002,113.984924,79.379606,86.767908,73.98560800000001,82.96302299999999,47.498869,68.381561,58.207944
