PS,GeneID,gamete,matSP
8,ser_TRINITY_DN10571_c0_g1,5493,4271
7,ser_TRINITY_DN10577_c0_g2,2749,4063
8,ser_TRINITY_DN10578_c0_g2,769.5,4701
6,ser_TRINITY_DN10579_c0_g1,769.5,6606
2,ser_TRINITY_DN10581_c0_g1,5810,4496
1,ser_TRINITY_DN10581_c0_g2,6820,6905
7,ser_TRINITY_DN10586_c0_g1,3340,3195
1,ser_TRINITY_DN10586_c0_g2,6846,5591
5,ser_TRINITY_DN10587_c0_g1,6976,6520
8,ser_TRINITY_DN1059_c0_g1,6384,975
2,ser_TRINITY_DN1059_c0_g2,1550,3617
8,ser_TRINITY_DN1059_c0_g3,5647,3831
7,ser_TRINITY_DN10596_c0_g1,769.5,2465
8,ser_TRINITY_DN10599_c0_g1,6099,3057
8,ser_TRINITY_DN106_c0_g2,1639,4558
8,ser_TRINITY_DN1060_c0_g1,2789,1991
1,ser_TRINITY_DN10600_c0_g1,2683,4684
8,ser_TRINITY_DN10603_c0_g1,5392,5130
8,ser_TRINITY_DN10605_c1_g3,4760,2628
1,ser_TRINITY_DN10607_c0_g1,7243,524
5,ser_TRINITY_DN10614_c0_g1,3369,2831
7,ser_TRINITY_DN10621_c0_g1,7605,107.5
8,ser_TRINITY_DN10623_c0_g1,5860,6496
8,ser_TRINITY_DN10625_c0_g1,1635,3459
1,ser_TRINITY_DN1063_c0_g2,2055,930
8,ser_TRINITY_DN10635_c0_g2,2470,2984
7,ser_TRINITY_DN10644_c0_g2,2581,5270
8,ser_TRINITY_DN106474_c0_g3,2543.5,5681
1,ser_TRINITY_DN106479_c0_g1,769.5,6087
1,ser_TRINITY_DN10651_c0_g2,4200,6036
8,ser_TRINITY_DN10654_c0_g1,6950,7994
1,ser_TRINITY_DN10655_c0_g1,6526,5910
1,ser_TRINITY_DN10656_c0_g1,8171,7401
1,ser_TRINITY_DN10667_c0_g1,7066,506
8,ser_TRINITY_DN1067_c0_g1,5011,3030
8,ser_TRINITY_DN10670_c0_g2,6453,1838
8,ser_TRINITY_DN10673_c0_g2,7775,7280
8,ser_TRINITY_DN10678_c0_g3,4667,2550
8,ser_TRINITY_DN10679_c0_g1,769.5,1076
1,ser_TRINITY_DN1068_c0_g1,3149,1780
1,ser_TRINITY_DN10680_c0_g2,5215,6011
8,ser_TRINITY_DN10681_c0_g1,1659,790
8,ser_TRINITY_DN10687_c0_g1,2520.5,648
8,ser_TRINITY_DN106923_c1_g2,769.5,955
7,ser_TRINITY_DN106953_c0_g1,6253,5449
2,ser_TRINITY_DN10698_c0_g1,769.5,840
8,ser_TRINITY_DN10699_c0_g1,1956,6613
1,ser_TRINITY_DN107_c0_g1,6031,8207
