PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
10,Ec-23_002420.2,1107.0057900000002,242.588472,241.96328,242.39063,244.454759,248.305156,242.284463,244.672905,1391.062334
7,Ec-23_002520.1,240.134341,363.083775,376.913961,341.89311299999997,245.233084,316.461999,286.89825,367.022647,240
11,Ec-23_002550.1,301.446983,246.347983,262.395164,419.658782,871.13831,749.3701,245.696942,365.258698,3726.530803
1,Ec-23_002560.1,240.630811,264.808381,512.6469500000001,376.81624,3187.400262,514.409795,328.17301,364.400913,477.08313
1,Ec-23_002620.1,240.239408,250.817181,1409.262262,371.933015,241.653504,242.381956,240.12616,242.604815,240
1,Ec-23_002670.1,280.309776,290.411856,303.932668,277.830311,763.382649,273.026773,256.86065,295.012269,413.838439
1,Ec-23_002700.1,240,277.236528,267.649248,249.977754,298.893939,250.555225,262.55726,263.648591,240
1,Ec-23_002720.1,240,240.197324,240.329811,251.888224,240,609.886175,240.373386,241.12839,240
3,Ec-23_002780.1,240,290.776611,428.101513,349.236834,244.590634,273.65879,271.606995,276.28902800000003,240
11,Ec-23_002860.2,414.74739,258.492757,260.456521,258.851041,249.803341,259.432165,248.518467,258.102443,245.949886
1,Ec-23_002870.1,240.47087,318.200916,274.346551,275.88526,266.400193,273.636038,331.249205,309.263775,250.512983
11,Ec-23_002900.2,286.938222,242.898088,242.251099,241.395308,240.311292,242.066021,242.458704,243.866916,268.877156
2,Ec-23_002910.1,440.431144,250.172338,311.212841,280.61996899999997,244.659254,262.470246,244.485733,261.607918,240.584166
11,Ec-23_002940.1,551.621986,389.54089,380.800462,533.108939,273.962359,675.87457,344.85282,415.332322,441.314003
1,Ec-23_002980.1,240,421.700885,368.992881,307.177117,247.047759,292.164506,342.542172,297.673403,240
1,Ec-23_003000.1,240,240,240,241.53726700000001,240,240,240,240,240
1,Ec-23_003010.1,240,348.792371,540.291873,459.469718,293.629956,303.914693,351.884915,326.301389,240
1,Ec-23_003070.1,255.41676,2794.667256,2302.684347,4054.775457,333.944414,4713.644728,2622.697356,2993.08109,309.03258700000004
1,Ec-23_003080.1,240,380.066183,473.84428,382.791549,244.173368,333.140516,314.83914500000003,408.256172,240
11,Ec-23_003150.1,240,278.397186,249.612022,252.396523,662.103629,254.378881,244.896178,249.734987,240
1,Ec-23_003280.1,246.536937,424.478648,470.394681,341.335352,244.871401,297.619041,414.684626,347.663258,240
1,Ec-23_003460.1,240,291.530088,283.3277,282.101074,243.825475,268.83635400000003,282.818267,306.258559,240
