PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
2,Ec-00_000010.1,0,0,0,0,0,0,0,0,0
1,Ec-00_000110.1,0.8402246087931835,3.813890296861043,3.622710920446682,3.795759814948151,2.822151233298941,5.060954025466996,4.153068500349737,3.428271664747339,0.8217080163637902
7,Ec-00_000120.1,1.359350198702527,4.583202142879236,4.392367840163218,4.31496902933703,5.775143918734873,3.8915457449742767,4.470150685555744,3.867103195313568,1.3438447430355411
2,Ec-00_000130.1,2.5356189380672984,6.338382880896285,6.8840511662576045,6.4863209011124345,2.999151257869714,6.066308491638533,6.137367400663428,6.351871189105316,2.5269964804150673
7,Ec-00_000140.1,-0.22166828514214587,1.7846219319289531,1.7837481213289081,1.9597839351905582,2.3638438332853413,2.201952768836583,1.4237759118031117,2.264655664073987,-0.2427059317008059
1,Ec-00_000160.1,1.2605274533127213,4.889887864900057,5.376988931266743,4.090383878139766,1.446604585834363,5.431970981107566,4.6551332573888535,4.559629023326441,1.2442844403834366
7,Ec-00_000190.1,-1.8033927700791166,-1.437027760909712,-1.4375280832101491,-0.15806717714661,-1.4785775847955427,-1.1891147011967216,-1.4573622153887391,0.320372536803873,-1.8285702578115695
2,Ec-00_000200.1,6.818686973661271,8.265724397139467,8.134130125960382,7.756619119767499,8.161295859091771,6.716936869996329,7.979576861437613,7.046906877879493,4.485301560639579
1,Ec-00_000210.1,1.6370701825485061,4.4921336037269946,4.052347535899712,5.104902188787307,5.759506415906644,3.8532065167975222,4.856556923935299,3.883253898278248,2.6136119382324488
2,Ec-00_000230.1,5.170941256011849,5.931338555850838,5.748315566023469,6.386089414371467,4.135418296805719,4.391244225527853,6.797475094106021,5.878528783700281,6.673078298323331
11,Ec-00_000240.1,-2.0074253458786,-1.6191234769441603,-1.6196537570731768,-1.7618897277993468,-1.65950460830515,-1.8313703376972053,-1.6406754987812604,-1.8681128024578362,-2.0458969215636116
11,Ec-00_000290.3,0.7175593245346387,1.5258339988759364,1.414259267382834,2.141614078755354,-0.22643716876781572,1.2537691469063894,1.6006946256344117,1.4802922224496198,-0.4644699215282617
1,Ec-00_000320.1,6.898650235812311,6.9036492645656224,7.031975399855931,7.988957950685563,5.608622128462187,6.1821424176884685,8.132822760809626,8.641215195697743,4.874906094685365
7,Ec-00_000340.1,-1.794586788372425,-1.2891112215876146,-1.289801518674016,-1.474958515515917,-1.346437713618375,-1.5654055452071505,-1.3171667663197615,5.620431574079056,-1.8446675195773785
7,Ec-00_000350.1,0.9880055486257384,3.3856969247861297,3.7488718424082292,3.7681328454333824,3.8882985477201295,3.57609015211964,3.7101913001787725,3.61743365211891,2.8346707264316353
