PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
2,Ec-00_000010.1,0,0,0,0,0,0,0,0,0
1,Ec-00_000110.1,0,3.94883844279095,3.5952472753014106,4.252964422481575,2.467027704293619,6.033011301156742,4.289548848195349,3.9407215409639162,0
7,Ec-00_000120.1,0,4.7084133913725585,4.324888279370749,4.613093002231808,6.26266102260838,4.1940135913420935,4.455523775141378,4.218065376312747,0
2,Ec-00_000130.1,0,6.534363772044928,7.035273133850961,6.985391017228185,0.7353532031173917,6.6108229313311995,6.186767056833822,7.056821815637076,0
7,Ec-00_000140.1,0.09095908875399221,1.8960482088986113,1.9847358908431385,2.4939769746715728,2.937156038466188,2.9759226022637795,1.795681763100682,3.1261807749952126,0
1,Ec-00_000160.1,0,5.183250002658945,5.545903180791121,4.404446418905537,0.576700135916845,6.315349414899744,4.772893792489304,5.2252504399442445,0
7,Ec-00_000190.1,0,0.23162409965307226,0.2698063674248222,1.5162744052636787,0.13270975531506596,0.5657604446014206,0.30168479845441376,2.214102107601456,0
2,Ec-00_000200.1,7.132224998913041,8.260353778117597,8.055522759799402,7.952865520330637,8.23966428314151,6.555807713246763,7.922664953539477,7.172719938544357,0
1,Ec-00_000210.1,0,4.300409232761123,3.6807665504980376,5.56908327124922,6.252029200842368,3.946473734376778,4.879851106566094,4.123788346966357,3.303347290172285
2,Ec-00_000230.1,5.640304638697571,5.714566749476259,5.266542798325591,6.81596543149461,3.0177126129803686,3.9375575317723097,6.979057144679585,6.3185681340317785,8.286245738424213
11,Ec-00_000240.1,0,0,0,0,0.04095273158522145,0,0,0,0
11,Ec-00_000290.3,1.7319521842735657,1.9121604534565428,1.427358909060797,2.93050667712405,0.5059996357536728,2.060677430490947,1.8466481579254437,2.3960558875711837,0
1,Ec-00_000320.1,7.487566820185992,6.469362106701536,6.695357386912611,8.4289870413901955,4.507964265797139,5.970692043662577,8.29617623340062,9.609743318076818,4.848428097722905
7,Ec-00_000340.1,0,0,0.13726611530588562,0,0,0,0,5.787872399568996,0
7,Ec-00_000350.1,0,3.135567374358385,3.6597601913766358,4.072574128596802,4.015001057998118,4.033575324471486,3.751388199438096,4.167726663911503,3.9907409808828667
