PS,GeneID,gamete,matSP
8,ser_TRINITY_DN1_c2_g2,8.535983993957679,9.276570922345725
1,ser_TRINITY_DN1_c4_g6,-0.8317135610667196,1.0976951033453004
2,ser_TRINITY_DN100_c0_g1,-0.38015946325014816,0.601187398912566
1,ser_TRINITY_DN10004_c0_g1,5.290854592323187,4.745071952807292
8,ser_TRINITY_DN10005_c0_g1,2.7854673912708736,2.992283177463338
1,ser_TRINITY_DN10006_c0_g1,4.402822271784354,3.5474179107432353
1,ser_TRINITY_DN10008_c0_g1,2.5546767244773547,2.480395684657921
1,ser_TRINITY_DN10009_c0_g2,10.44544299519114,11.418463970854784
1,ser_TRINITY_DN10014_c0_g1,-1.5862886077050082,-1.5643391133319593
1,ser_TRINITY_DN10017_c0_g1,2.9550647581528757,2.65928321385642
8,ser_TRINITY_DN10024_c0_g2,1.8445498265154407,1.9396866635807997
5,ser_TRINITY_DN100298_c0_g1,9.313746432683622,9.196113113398432
1,ser_TRINITY_DN10030_c0_g1,4.468206056725211,3.7016093756736144
1,ser_TRINITY_DN10032_c0_g2,4.179805341724511,2.9440915844050926
1,ser_TRINITY_DN100337_c0_g6,5.83510530971591,6.123338009787535
1,ser_TRINITY_DN10034_c0_g1,6.370151663426865,6.630212000219636
8,ser_TRINITY_DN10037_c0_g1,4.508522793523689,3.1469929995023254
1,ser_TRINITY_DN10037_c0_g2,6.88486535908248,6.739744045808726
7,ser_TRINITY_DN10037_c0_g3,1.5659949629793728,1.5790622363687583
1,ser_TRINITY_DN10037_c0_g4,6.128126552187791,4.661804903257131
8,ser_TRINITY_DN10038_c0_g1,2.7985684229311283,2.3696285860080777
7,ser_TRINITY_DN1004_c0_g1,4.428444282109913,4.855837139075315
7,ser_TRINITY_DN10045_c0_g1,3.4968472221223137,3.2210813671960388
8,ser_TRINITY_DN10049_c0_g1,-1.6834206999035009,-1.6833315544223586
4,ser_TRINITY_DN10049_c0_g2,-1.6411041143496337,-1.6410101299110387
1,ser_TRINITY_DN1005_c0_g1,9.0970400391842,10.335387035418583
8,ser_TRINITY_DN10052_c0_g6,4.262014645602091,5.0047145166525056
8,ser_TRINITY_DN10055_c1_g4,0.7384060380288087,1.284291775736657
2,ser_TRINITY_DN1006_c0_g1,3.593971826257823,3.2790121589367627
8,ser_TRINITY_DN10060_c0_g1,-0.09414051301676785,-1.277113997746957
7,ser_TRINITY_DN10064_c0_g1,7.663548458827854,8.642950965672364
8,ser_TRINITY_DN10068_c0_g1,4.668914185179898,5.124406706052403
1,ser_TRINITY_DN100695_c0_g1,2.026217132917603,5.705957788927424
8,ser_TRINITY_DN10078_c0_g1,4.816367720007612,7.145640407050921
1,ser_TRINITY_DN10079_c0_g1,11.311001849016685,10.864965998197011
1,ser_TRINITY_DN10082_c0_g2,4.520735604118566,4.604449162527018
1,ser_TRINITY_DN10088_c0_g1,3.1940064123554217,3.0438000705603914
1,ser_TRINITY_DN100907_c0_g1,6.654748857687792,6.562971202012744
7,ser_TRINITY_DN100907_c0_g2,0.834813983368007,-0.06041818082626216
8,ser_TRINITY_DN10096_c0_g1,3.3968314344448394,3.274583613813326
1,ser_TRINITY_DN10098_c0_g1,6.360255790682418,6.126236929767497
1,ser_TRINITY_DN10101_c0_g1,4.146598975794151,2.3692610302776065
1,ser_TRINITY_DN10103_c0_g1,3.824266585746175,2.434408292674024
7,ser_TRINITY_DN10104_c0_g1,1.3010063385091843,-0.2825093815611265
4,ser_TRINITY_DN101045_c0_g1,4.323575766213212,3.405653516691672
8,ser_TRINITY_DN10106_c0_g1,14.636820138969197,4.9171356537277084
1,ser_TRINITY_DN10107_c0_g1,3.286669393171892,2.7634967987552432
8,ser_TRINITY_DN101078_c0_g1,-1.154464238224901,-0.7937229096824711
1,ser_TRINITY_DN10111_c0_g1,5.837061808432288,6.418240226548699
6,ser_TRINITY_DN10113_c0_g1,4.236193102166255,3.3077700162398496
6,ser_TRINITY_DN10116_c0_g1,7.1877336967919865,5.47061708858798
1,ser_TRINITY_DN101175_c0_g2,4.654113711514107,5.815379314750848
7,ser_TRINITY_DN101179_c0_g2,1.8847046956001958,2.093505493948821
8,ser_TRINITY_DN10118_c0_g1,2.7777602580059964,2.9146226174765433
8,ser_TRINITY_DN10121_c0_g2,4.7076567532340095,3.6187800464385766
1,ser_TRINITY_DN10123_c0_g1,2.701296089584687,1.9438811405317646
8,ser_TRINITY_DN10125_c0_g1,3.249027043273477,1.5042456975073244
7,ser_TRINITY_DN10129_c0_g1,6.016757216350491,4.003506514587155
8,ser_TRINITY_DN10134_c0_g1,3.308207806238879,2.6205395120631945
7,ser_TRINITY_DN101352_c0_g1,3.8681561875271644,-0.6455830984503024
8,ser_TRINITY_DN10138_c0_g1,5.573631040040059,4.581589555725831
8,ser_TRINITY_DN10138_c1_g1,2.5726022742611785,4.693190675083365
1,ser_TRINITY_DN10138_c1_g2,4.089964365220979,5.097346884644395
8,ser_TRINITY_DN10138_c1_g3,1.701897704911501,1.4793417557079103
1,ser_TRINITY_DN1014_c0_g1,1.9516769885099026,2.5052251517502864
8,ser_TRINITY_DN101406_c0_g1,2.6607946053149463,3.0206435541433487
1,ser_TRINITY_DN101406_c0_g2,1.4602243098504766,1.7369272608918096
8,ser_TRINITY_DN10143_c0_g1,2.450529116485625,0.8186249848503446
8,ser_TRINITY_DN10144_c0_g1,0.9141489231876613,0.2948151969285213
8,ser_TRINITY_DN101469_c0_g1,2.893787096566213,2.322145263771801
1,ser_TRINITY_DN101532_c0_g1,4.6590705055505515,4.632095283196854
7,ser_TRINITY_DN10160_c0_g1,4.921504358647631,3.965397266489691
8,ser_TRINITY_DN10168_c0_g1,8.448229466365827,2.623889855019735
8,ser_TRINITY_DN10169_c0_g1,2.1019938439978265,3.536151476304613
8,ser_TRINITY_DN10169_c0_g3,1.6105270565904324,3.384213165511385
7,ser_TRINITY_DN10169_c0_g6,4.979601298192707,5.301509481415319
1,ser_TRINITY_DN10169_c2_g1,4.985188846113128,5.060068911661251
7,ser_TRINITY_DN101719_c0_g1,5.309172544333892,4.6800561879298606
1,ser_TRINITY_DN10174_c0_g1,4.336074678783931,5.103798922812158
7,ser_TRINITY_DN101743_c0_g1,1.804664967715571,1.7120741289186667
1,ser_TRINITY_DN101750_c0_g2,1.8826240312956632,2.178642592230169
8,ser_TRINITY_DN1019_c0_g2,0.7211074954343994,0.9935247332087112
8,ser_TRINITY_DN10190_c0_g1,3.798464266159553,3.791173243504634
8,ser_TRINITY_DN10191_c0_g1,4.714758984979776,5.08317267760701
7,ser_TRINITY_DN10196_c0_g1,-1.4357306054568717,-1.4356336983796596
7,ser_TRINITY_DN1020_c0_g1,3.939757345500468,2.942406274047681
8,ser_TRINITY_DN10201_c0_g1,-1.6988282110238653,-1.6987333540918468
1,ser_TRINITY_DN1021_c0_g1,2.526339506811417,2.651983412594428
7,ser_TRINITY_DN10212_c0_g1,6.246499338003102,5.757272028735659
1,ser_TRINITY_DN1022_c1_g1,2.615704641530399,3.6032497750212986
8,ser_TRINITY_DN1022_c1_g2,0.046039254849397304,-0.6094711980445613
1,ser_TRINITY_DN10222_c1_g1,2.0498459406473915,4.962949393300736
8,ser_TRINITY_DN102228_c0_g3,6.1208617214288195,5.297281338392255
1,ser_TRINITY_DN10233_c0_g1,6.904191486484599,8.103185315237585
1,ser_TRINITY_DN1024_c0_g2,1.5273182205028852,2.133530821998165
8,ser_TRINITY_DN10244_c0_g2,4.542170424078503,4.918364929758376
8,ser_TRINITY_DN10244_c0_g3,1.9952957792025696,2.571388933941742
8,ser_TRINITY_DN10244_c7_g2,-0.4429133699725889,1.801085427683005
8,ser_TRINITY_DN10247_c0_g3,2.4796608230609416,5.02679126306262
8,ser_TRINITY_DN10250_c0_g1,5.750334461915319,5.54963771993832
8,ser_TRINITY_DN102566_c0_g1,3.0051041768515216,3.727920544314668
8,ser_TRINITY_DN1026_c0_g1,5.056343931004503,3.3804300218490697
7,ser_TRINITY_DN10266_c0_g2,2.047332447218185,4.501721260901885
8,ser_TRINITY_DN1027_c0_g1,3.0120691179246375,3.462823021699496
1,ser_TRINITY_DN10270_c0_g2,3.8193150415568495,3.578246354390143
7,ser_TRINITY_DN102704_c0_g1,6.362724328263762,5.140133850873429
8,ser_TRINITY_DN10272_c0_g1,2.706289310837496,1.3586877741867016
7,ser_TRINITY_DN102746_c0_g1,1.4453698062574027,2.63080843615137
8,ser_TRINITY_DN10277_c0_g1,4.550725917188268,4.121197216533716
7,ser_TRINITY_DN10283_c0_g1,7.682027582141789,2.8424058639295025
8,ser_TRINITY_DN10288_c0_g2,4.001353580128374,-0.5287103896460075
1,ser_TRINITY_DN10289_c0_g1,2.901142572314797,3.5191374223301177
7,ser_TRINITY_DN10292_c0_g1,0.60712814097643,1.5159668760271465
7,ser_TRINITY_DN10292_c0_g3,3.957286671693917,4.996366428892481
8,ser_TRINITY_DN10295_c0_g1,5.651523744727201,3.5242301759021415
1,ser_TRINITY_DN102983_c0_g1,0.8393942870859405,-1.3039695322538074
8,ser_TRINITY_DN103_c0_g2,7.764706441584326,7.407447645670992
1,ser_TRINITY_DN10309_c0_g3,9.82000099010773,6.8131799688850165
1,ser_TRINITY_DN1031_c0_g1,5.152281357137908,3.780553155847663
8,ser_TRINITY_DN10311_c0_g1,1.6266379458651006,1.697221775542444
8,ser_TRINITY_DN103124_c1_g1,3.4511844013326143,2.2767743922424533
7,ser_TRINITY_DN10314_c0_g1,4.327779539452839,3.823344642634477
1,ser_TRINITY_DN10319_c0_g1,4.663415254685598,4.135351288685713
1,ser_TRINITY_DN1032_c0_g1,3.695338114106366,-0.16553022678562956
8,ser_TRINITY_DN10322_c0_g1,3.4019593617737267,3.661016719671667
1,ser_TRINITY_DN103275_c0_g1,2.8007800321068745,3.097413252941209
