PS,GeneID,holdfast,reptip,stipe,vegtip
8,ser_TRINITY_DN1_c2_g2,9.213559439625,9.293431598361023,9.191628113077124,9.407452645419697
1,ser_TRINITY_DN1_c4_g6,-0.7044411818572706,3.2727885765604663,-0.7099989521158078,3.960977790373973
2,ser_TRINITY_DN100_c0_g1,-0.24611816696325262,1.0802507762944216,0.12089681427416998,0.6061028730240061
1,ser_TRINITY_DN10004_c0_g1,4.1123071221307566,5.272793093335974,4.785378706592643,4.704765199021941
8,ser_TRINITY_DN10005_c0_g1,2.946852983125496,3.136342763720041,2.937952512992859,3.17409272741583
1,ser_TRINITY_DN10006_c0_g1,3.145492370855125,3.6764057569776414,3.9012168184716023,3.5689052954812253
1,ser_TRINITY_DN10008_c0_g1,2.6588456183324793,2.6563790063704014,2.393061486689591,2.1524722889108467
1,ser_TRINITY_DN10009_c0_g2,11.516195957966286,11.393390357748993,11.515180183679393,11.415030342476836
1,ser_TRINITY_DN10014_c0_g1,-1.4879172303599062,-1.5830436780520167,-1.4933383517148004,-1.6863654976213218
1,ser_TRINITY_DN10017_c0_g1,2.8941217799111087,2.7418223663446946,1.723127901087032,2.576744061368145
8,ser_TRINITY_DN10024_c0_g2,1.6226807056505965,2.749766135943782,1.6149358140701773,1.9300509513278605
5,ser_TRINITY_DN100298_c0_g1,9.196048901122715,9.19617732567415,9.030643182687994,9.30170525082411
1,ser_TRINITY_DN10030_c0_g1,3.8574616878391517,3.6454685593963654,3.8662379792392305,3.5971867231734054
1,ser_TRINITY_DN10032_c0_g2,3.67920565295114,2.8059985146222655,3.6699511513027097,2.727340096606367
1,ser_TRINITY_DN100337_c0_g6,6.352046642159124,5.667843015374822,6.4636803763475275,5.808986366329362
1,ser_TRINITY_DN10034_c0_g1,6.85580116613222,6.462820423346089,6.46395931275401,6.674637303253365
8,ser_TRINITY_DN10037_c0_g1,3.3490850011502404,3.2037845061908157,3.118720816270513,2.8509416670913583
1,ser_TRINITY_DN10037_c0_g2,6.874684618967862,6.590810482943658,6.512165176714495,6.870652793826784
7,ser_TRINITY_DN10037_c0_g3,2.0808130676944163,1.052823836704553,1.751657465314784,1.4586834867384229
1,ser_TRINITY_DN10037_c0_g4,4.7799565702593725,4.555938020214304,4.583858083262054,4.391004891458771
8,ser_TRINITY_DN10038_c0_g1,2.05562600656508,2.5686961214859854,2.1967048939500726,2.4628268244359703
7,ser_TRINITY_DN1004_c0_g1,3.9241969168969186,5.241565142165916,4.010397093741152,5.223111055104267
7,ser_TRINITY_DN10045_c0_g1,3.3881783946361628,2.399545986296728,3.6529680393950237,2.5629452044440484
8,ser_TRINITY_DN10049_c0_g1,-1.5617413294882039,-1.7982151955540968,-1.566904212982808,-1.750736413070272
4,ser_TRINITY_DN10049_c0_g2,-1.5128197956078913,-1.7621298364550122,-1.5182629285694418,-1.712073830701227
1,ser_TRINITY_DN1005_c0_g1,10.280053083413426,10.366860149906465,10.3039139209307,10.45159573875824
8,ser_TRINITY_DN10052_c0_g6,5.476217441030999,4.42672459283166,5.595177405375452,4.139773572680866
8,ser_TRINITY_DN10055_c1_g4,2.4794493643095548,0.7825897381462541,1.7108374179034243,0.5385202423764541
2,ser_TRINITY_DN1006_c0_g1,3.5439119529176475,3.2030441833883248,3.475423033963059,3.0427535757956248
8,ser_TRINITY_DN10060_c0_g1,-1.1978228272709857,-1.2965208321799597,-1.2034474866068332,-1.4037219071960436
7,ser_TRINITY_DN10064_c0_g1,8.83492938508055,8.549646992327164,8.78566871200511,8.232395845841488
8,ser_TRINITY_DN10068_c0_g1,3.7779940298789083,5.245215767984937,4.363561812214918,6.064104764491326
1,ser_TRINITY_DN100695_c0_g1,7.642429470499819,4.045719521737836,6.252325217572892,3.118124627332727
