PS,GeneID,gamete,matSP
8,ser_TRINITY_DN106923_c1_g2,2345,2134
7,ser_TRINITY_DN106953_c0_g1,4265,5439
2,ser_TRINITY_DN10698_c0_g1,259,590
8,ser_TRINITY_DN10699_c0_g1,4607,5250
1,ser_TRINITY_DN107_c0_g1,8040,8228
1,ser_TRINITY_DN10701_c0_g4,259,232.5
2,ser_TRINITY_DN10703_c0_g2,2112,1392
8,ser_TRINITY_DN10709_c0_g1,4027,3766
7,ser_TRINITY_DN10712_c0_g1,8200,692
1,ser_TRINITY_DN10715_c1_g3,4588,5854
1,ser_TRINITY_DN10716_c2_g1,6009,4888
1,ser_TRINITY_DN10716_c2_g2,7022,7722
1,ser_TRINITY_DN107177_c0_g1,5871,2245
7,ser_TRINITY_DN10718_c0_g1,2736,1727
1,ser_TRINITY_DN10725_c0_g1,6642,7614
1,ser_TRINITY_DN10729_c0_g1,4556,5553
8,ser_TRINITY_DN1073_c0_g1,2096,2185
8,ser_TRINITY_DN10730_c0_g2,1178,962
8,ser_TRINITY_DN10734_c0_g1,6920,7223
8,ser_TRINITY_DN10739_c0_g1,6976,6408
2,ser_TRINITY_DN10740_c0_g1,1262,1601
8,ser_TRINITY_DN10746_c1_g1,3560,6204
2,ser_TRINITY_DN107483_c0_g2,5231,3722
2,ser_TRINITY_DN107551_c0_g1,7467,6662
8,ser_TRINITY_DN107553_c0_g1,617,232.5
7,ser_TRINITY_DN10766_c0_g1,570,232.5
8,ser_TRINITY_DN10769_c0_g2,7592,7926
8,ser_TRINITY_DN1077_c0_g1,7429,4695
1,ser_TRINITY_DN1077_c0_g5,7550,5084
1,ser_TRINITY_DN10772_c1_g3,3488,2463
8,ser_TRINITY_DN10774_c0_g1,5588,4932
8,ser_TRINITY_DN10775_c0_g2,4545,4173
8,ser_TRINITY_DN10778_c0_g1,4200,6395
1,ser_TRINITY_DN10779_c0_g1,5570,4444
1,ser_TRINITY_DN10779_c0_g2,1322,3856
1,ser_TRINITY_DN10781_c0_g4,7533,8157
1,ser_TRINITY_DN10786_c0_g1,3653,7923
