PS,GeneID,gamete
8,dis_TRINITY_DN11_c3_g4,196.779173
1,dis_TRINITY_DN1101_c0_g9,126.323922
5,dis_TRINITY_DN1102_c0_g1,131.030752
8,dis_TRINITY_DN11034_c0_g1,253.230237
8,dis_TRINITY_DN11064_c0_g1,139.170886
7,dis_TRINITY_DN11112_c0_g1,990.16151
1,dis_TRINITY_DN11138_c0_g2,309.406648
8,dis_TRINITY_DN11152_c0_g1,531.24713
1,dis_TRINITY_DN11162_c0_g1,128.9188
1,dis_TRINITY_DN11191_c0_g1,243.792827
1,dis_TRINITY_DN11221_c0_g1,131.50711
8,dis_TRINITY_DN11237_c0_g1,131.738812
8,dis_TRINITY_DN11250_c0_g1,529.3451210000001
1,dis_TRINITY_DN11265_c0_g1,194.737475
2,dis_TRINITY_DN11268_c0_g1,331.553217
1,dis_TRINITY_DN11269_c0_g1,139.099069
2,dis_TRINITY_DN11271_c0_g2,130.623167
8,dis_TRINITY_DN11288_c0_g2,138.434522
8,dis_TRINITY_DN1130_c0_g1,129.186309
7,dis_TRINITY_DN11307_c0_g1,147.511961
8,dis_TRINITY_DN11324_c0_g1,202.42333
8,dis_TRINITY_DN11328_c0_g1,173.735806
1,dis_TRINITY_DN11328_c0_g3,228.631856
8,dis_TRINITY_DN11349_c0_g1,133.391616
1,dis_TRINITY_DN11356_c1_g1,154.46658
7,dis_TRINITY_DN11358_c0_g1,134.906421
8,dis_TRINITY_DN11369_c0_g4,176.510334
8,dis_TRINITY_DN11373_c0_g1,130.482764
8,dis_TRINITY_DN11387_c0_g1,175.898265
1,dis_TRINITY_DN11394_c0_g1,128.155362
1,dis_TRINITY_DN11394_c0_g4,146.726765
7,dis_TRINITY_DN1141_c0_g1,152.018033
8,dis_TRINITY_DN1142_c0_g1,266.180116
1,dis_TRINITY_DN1143_c0_g1,144.053087
7,dis_TRINITY_DN11430_c0_g1,144.591895
1,dis_TRINITY_DN11470_c0_g1,140.600251
2,dis_TRINITY_DN11473_c0_g1,339.793006
8,dis_TRINITY_DN11497_c0_g1,141.575514
7,dis_TRINITY_DN11498_c0_g1,128.754477
1,dis_TRINITY_DN115_c0_g1,387.409916
7,dis_TRINITY_DN115_c0_g5,137.45215
8,dis_TRINITY_DN11502_c0_g1,157.24877800000002
1,dis_TRINITY_DN11507_c0_g1,216.181786
8,dis_TRINITY_DN11516_c0_g2,163.451289
2,dis_TRINITY_DN11516_c0_g3,139.055645
8,dis_TRINITY_DN11517_c0_g2,153.422479
8,dis_TRINITY_DN11519_c0_g1,140.603645
8,dis_TRINITY_DN11526_c0_g1,139.591669
8,dis_TRINITY_DN11537_c0_g5,126
8,dis_TRINITY_DN1155_c0_g2,138.526374
7,dis_TRINITY_DN11567_c0_g1,126
1,dis_TRINITY_DN1157_c0_g1,447.231019
2,dis_TRINITY_DN11571_c0_g1,223.117979
7,dis_TRINITY_DN11577_c1_g1,130.00316
8,dis_TRINITY_DN11590_c0_g1,188.910473
1,dis_TRINITY_DN11596_c1_g1,200.386485
1,dis_TRINITY_DN11598_c0_g1,431.755452
8,dis_TRINITY_DN11610_c0_g1,133.235857
1,dis_TRINITY_DN11619_c0_g4,224.059251
8,dis_TRINITY_DN11637_c0_g2,126.763601
8,dis_TRINITY_DN11647_c0_g3,157.306894
2,dis_TRINITY_DN11666_c0_g3,148.746493
1,dis_TRINITY_DN1167_c0_g3,132.79628400000001
1,dis_TRINITY_DN1171_c0_g1,135.827203
1,dis_TRINITY_DN1172_c0_g2,140.525493
1,dis_TRINITY_DN11726_c0_g2,135.233547
1,dis_TRINITY_DN11747_c0_g1,805.716824
8,dis_TRINITY_DN11754_c0_g1,135.139458
1,dis_TRINITY_DN11777_c0_g1,777.111627
8,dis_TRINITY_DN11820_c0_g3,158.479003
7,dis_TRINITY_DN1184_c0_g1,127.189058
1,dis_TRINITY_DN11868_c0_g1,128.038096
1,dis_TRINITY_DN11889_c0_g1,130.779974
1,dis_TRINITY_DN1189_c0_g1,135.27625
1,dis_TRINITY_DN1190_c1_g1,146.166911
8,dis_TRINITY_DN11911_c0_g1,143.506398
7,dis_TRINITY_DN11917_c0_g1,206.901383
8,dis_TRINITY_DN1192_c0_g1,127.171566
8,dis_TRINITY_DN11943_c0_g3,276.17440899999997
8,dis_TRINITY_DN11971_c0_g5,491.153435
1,dis_TRINITY_DN12_c0_g2,138.449754
7,dis_TRINITY_DN12008_c0_g1,686.509259
8,dis_TRINITY_DN1201_c0_g1,135.3503
1,dis_TRINITY_DN12016_c0_g1,347.547501
8,dis_TRINITY_DN12045_c0_g6,147.798866
2,dis_TRINITY_DN12047_c0_g1,130.083644
1,dis_TRINITY_DN1209_c0_g2,130.8494
1,dis_TRINITY_DN1210_c0_g1,134.062329
1,dis_TRINITY_DN12101_c0_g1,126
7,dis_TRINITY_DN12124_c0_g1,127.420866
8,dis_TRINITY_DN1214_c0_g1,518.7539810000001
8,dis_TRINITY_DN12158_c0_g1,459.320956
3,dis_TRINITY_DN1216_c2_g1,172.220128
8,dis_TRINITY_DN12164_c0_g1,166.365793
1,dis_TRINITY_DN12173_c0_g1,2173.605795
1,dis_TRINITY_DN12195_c0_g1,266.518963
7,dis_TRINITY_DN1221_c0_g2,159.549252
1,dis_TRINITY_DN1222_c0_g1,230.49762
8,dis_TRINITY_DN1225_c1_g2,134.662642
8,dis_TRINITY_DN1227_c1_g1,4369.989496
2,dis_TRINITY_DN12274_c0_g1,176.284907
1,dis_TRINITY_DN1228_c0_g1,134.552175
8,dis_TRINITY_DN123_c1_g3,126.382158
8,dis_TRINITY_DN123_c1_g4,194.956257
1,dis_TRINITY_DN12300_c0_g1,265.499592
1,dis_TRINITY_DN12314_c0_g1,136.93594
1,dis_TRINITY_DN12334_c0_g1,150.556426
1,dis_TRINITY_DN12344_c0_g1,130.794617
6,dis_TRINITY_DN12352_c0_g1,150.263103
2,dis_TRINITY_DN12354_c0_g1,127.699517
7,dis_TRINITY_DN12363_c0_g5,139.286865
8,dis_TRINITY_DN1237_c0_g1,1137.833228
4,dis_TRINITY_DN12372_c0_g1,323.16139
8,dis_TRINITY_DN12379_c0_g3,241.689383
2,dis_TRINITY_DN12383_c0_g3,392.76333
8,dis_TRINITY_DN12397_c0_g2,126.089315
1,dis_TRINITY_DN12401_c0_g2,138.213566
8,dis_TRINITY_DN12428_c0_g1,928.787961
1,dis_TRINITY_DN1243_c0_g1,249.083683
7,dis_TRINITY_DN12431_c0_g1,192.39643
8,dis_TRINITY_DN1245_c0_g1,132.485273
1,dis_TRINITY_DN12458_c0_g1,128.727264
