GeneID,Fs_F_gametes_1,Fs_F_gametes_2,Fs_F_gametes_3,Fs_M_gametes_1,Fs_M_gametes_2,Fs_M_gametes_3,Fs_zygotes_24h_1,Fs_zygotes_24h_2,Fs_zygotes_24h_3,Fs_zygotes_48h_1,Fs_zygotes_48h_2,Fs_zygotes_48h_3,Fs_zygotes_48h_4,Fs_zygotes_48h_5,Fs_zygotes_48h_6,Fs_zygotes_1w_1,Fs_zygotes_1w_2,Fs_zygotes_1w_3,Fs_zygotes_3w_1,Fs_zygotes_3w_2,Fs_zygotes_3w_3,Fs_zygotes_4w_1,Fs_zygotes_4w_2,Fs_zygotes_4w_3,Fs_Fwild_matSP_holdfast_1,Fs_Fwild_matSP_holdfast_2,Fs_Fwild_matSP_holdfast_3,Fs_Fwild_matSP_reptip_1,Fs_Fwild_matSP_reptip_2,Fs_Fwild_matSP_reptip_3,Fs_Fwild_matSP_stipe_1,Fs_Fwild_matSP_stipe_2,Fs_Fwild_matSP_stipe_3,Fs_Fwild_matSP_vegtip_1,Fs_Fwild_matSP_vegtip_2,Fs_Fwild_matSP_vegtip_3,Fs_Mwild_matSP_holdfast_1,Fs_Mwild_matSP_holdfast_2,Fs_Mwild_matSP_holdfast_3,Fs_Mwild_matSP_reptip_1,Fs_Mwild_matSP_reptip_2,Fs_Mwild_matSP_reptip_3,Fs_Mwild_matSP_stipe_1,Fs_Mwild_matSP_stipe_2,Fs_Mwild_matSP_stipe_3,Fs_Mwild_matSP_vegtip_1,Fs_Mwild_matSP_vegtip_2,Fs_Mwild_matSP_vegtip_3
ser_TRINITY_DN11497_c0_g2,4739.31868018895,6365.6138099731725,5132.945252152162,2855.852123605535,2847.8860697129635,2859.487934049261,4372.174745098229,4000.443989773129,4639.747134968992,3844.0359957874825,4149.53602564147,4149.710566732069,4658.403585976002,5139.550640778152,4799.612445119044,10043.140770041826,9710.07058597737,9216.067577755053,4696.285609736317,4038.6779789220623,4648.557383193941,4111.104749733317,3675.3193943209308,4516.207228566865,2900.774441445916,3103.6934338298975,3093.3531806696374,4705.839079002,4089.2730743761776,3433.1996548972625,2907.8503083025034,3102.956382027634,2859.2329307908053,5287.443044861109,3995.81681122596,3676.037474120011,2958.204755577643,3081.385677342909,2920.4384245005303,3101.4308504244364,3480.281492195214,5299.886879520309,2986.734910269733,3034.261056204445,2884.837329551596,6092.010351781218,8088.325505683809,3589.1669569740575
ser_TRINITY_DN11497_c0_g3,4062.666083850868,4016.5892332071617,3909.8126535734336,3142.803213273521,3363.4851776717096,4040.8054730217887,6695.494242294062,5792.366377691752,5942.245287469736,4327.017718121615,4602.54050771808,4222.210872242809,5280.811958814922,4910.670879568239,4438.557785053884,6260.588545168812,6545.099022824319,5353.781751254741,5235.730606385463,9203.627263785613,5986.25636315673,9212.944559210684,10896.290683494657,7182.075370199664,6470.627554577255,5845.62528298355,5816.723896266652,5669.373118149182,4446.477223880425,4565.694832640589,5161.909413805998,5805.8996010280935,2904.681352682626,4587.483419054182,5039.897974634943,4645.326028871057,6327.077020367149,7125.305835340285,4583.607123428485,4643.512310806773,4465.452350240715,3535.560312529853,6289.452882526481,6194.35314832493,3109.5051121119236,4768.083458896842,5822.78828220369,4467.5071207368765
ser_TRINITY_DN11498_c0_g1,3115.358861573462,3146.920011767192,3238.165500395163,3164.2042402994557,3156.4023052736848,3053.024400960161,3246.3340218960902,3132.550358303607,3326.5550549322934,3199.8959756074887,3248.4650193060306,3338.446291142226,3527.7911678742826,3347.7308072596916,3461.35159608927,3591.592734073007,3506.8133411496706,3458.5190439693392,3308.0464642914003,3610.5551380728157,3530.805700140798,3596.180789968328,3418.7606436438236,3359.2182318403047,3081.2976466353957,3289.675568575843,3465.2823662270976,3846.1515760518682,3559.7465862723175,3741.642066700243,3534.231756231295,3439.826647715321,2872.8462950247904,3672.4034362035363,3812.627162093005,3682.4227492911286,3493.52709670536,3509.3312117775276,3067.073437254546,6460.333810315322,6408.06864785457,4227.64781019805,3872.445741046401,3835.170420217888,2999.141162051893,3730.229693436026,3867.4015189641286,3527.4464477854604
ser_TRINITY_DN11520_c0_g2,3268.6727660311512,3378.1444786839897,3473.925832761461,2858.99410886473,2858.221540669465,2855.1146857600606,6832.466546334181,6104.538578645319,6566.551805792749,4691.575571148551,4983.884940938771,4698.918323011985,5605.622176560104,5661.2290331641125,5146.70355676735,5434.864353795796,5308.388443853847,4654.398243082909,4311.932441211415,5820.213957340107,4748.129593984504,6081.411305388905,6399.937892059615,5520.437724850565,4510.633156196779,5364.899519272755,5018.805154555301,3807.6387677984603,3620.343864459702,3947.3419847580485,4746.907594961664,6173.343888421761,2909.4094397574277,3793.4676262511753,3809.2142405278278,3922.626786302596,5277.063996015255,7068.9082976364425,4018.0030800853247,4764.670514748878,4475.007793277449,3657.9954327903447,6119.016772387893,6122.198220099443,3176.2029134588847,4114.297604031557,4547.273117279649,3902.86988048314
ser_TRINITY_DN115212_c0_g1,5056.333950124654,5382.134752026779,6076.6710418403845,2917.3187517176343,2889.2674483926126,2891.2317536143255,4727.281093592106,4576.566600973891,4629.483283494178,4468.995457229174,4805.071880905091,4543.525501378008,5635.990438409314,6177.770417222002,5190.889872068474,4280.9583848165385,4622.159399194122,4192.424877489128,4379.168562843595,4582.8469804026345,4280.104227724412,4300.648132059452,4434.757627726829,3825.5525774995363,2987.394914609867,3278.1920884432725,3417.7522143238903,3249.5458564853775,3711.057731014998,3443.6783643741037,3202.3295133537345,3313.405147209459,2876.4271434579678,3229.9868312527715,3282.9636459303692,3629.7336779810216,3280.6420599315734,3485.7119797836476,3149.428110133774,4618.594820762659,4872.585307981705,4071.9024386618476,3377.8663122790576,3348.9545366297643,2927.48282712775,3269.7630796513245,3684.3295929807077,3171.7521742740846
ser_TRINITY_DN11543_c0_g3,3044.2163495344444,3037.256868256634,3026.0002201236957,2846.9935198830176,2846.0082061569447,2845,3860.6942990019284,3784.880791969856,3766.8829039538664,5427.792751804907,5690.88547985599,5714.4784235493735,6304.840431247926,5450.056658205888,5671.005099345755,4420.527424630638,4997.085168186214,4859.879499370289,3317.662101385626,3815.8969233865982,3640.6963683882755,3811.1093649873915,3954.989638949365,3536.6600001846655,3134.3345062392623,3049.735341296672,3243.9072611427755,3646.232177534535,3475.778157627986,3483.8205022447396,3327.3947837501987,3070.3714814433642,2852.5537601813176,3852.0802116643304,4445.856157159402,3511.892462779934,3139.2214843334773,3061.361683447342,2933.460010006552,3119.423729845624,3212.261997585332,3016.938607638472,3496.4990350007665,3486.6169884200426,2895.4549866041752,3931.821810363861,4472.489589066795,3151.279578804857
ser_TRINITY_DN11547_c0_g2,3071.614377584354,3289.3269378536775,3355.5921029863707,2962.3172218537975,2885.121901505868,2963.459735254003,3513.858644910275,3473.25634144315,3461.3419532599255,3891.1279762970626,4520.593970376866,4387.860000872195,4439.612471081858,4995.036380349419,4553.232713620516,4552.329337390481,4775.949162187577,4375.565777003243,4673.8627233761345,4830.45275983478,4679.378040058904,5528.694977017933,5950.0548669838845,5762.061580904547,3013.9472188666537,3221.42897183791,3312.5731716817877,3971.709729411977,3527.2941793448545,4108.135218381267,3355.490858651905,3242.4393547258724,2846.836281164751,4826.385289740554,4167.926477349307,3961.7742355650425,3188.468294989103,3402.9111101579483,3089.7479454692616,4268.115621098825,4144.900926260099,3255.9402052064293,3441.2303311612513,3513.2926627588863,2883.491267773525,4037.0553560349304,4507.013524885225,3969.4361579999127
ser_TRINITY_DN11553_c0_g1,24843.10857564784,26868.888015678294,24258.877827616285,2977.8564591204363,2949.50383941489,2945.9438422275584,30937.681873542086,24503.898772164026,25753.97623360133,21079.98625720818,23206.60865850596,21177.522150307148,29014.617086832943,26824.064492265887,23664.644361963365,10068.83264341357,10599.285684758222,8234.418703388488,8622.52527983967,28437.334662215922,12805.90803214106,22409.40202839857,34816.30753739996,13738.332773221306,54981.263198037646,15248.540798129308,13638.664410371946,9182.163232280369,12512.29584879582,10514.573637128928,7351.088186193557,20666.7679687913,3132.588752623851,10669.907842309613,7912.837844658613,16001.599618124275,16622.43116457166,17155.486630722255,14443.181406765752,6586.741420001738,6732.235929528306,4269.4203335149095,11565.585890023172,14547.521346307767,3579.847093940134,6601.860937734889,8113.831829891886,7182.37037691044
ser_TRINITY_DN1156_c0_g3,3721.250996435302,4397.991924418868,4033.808559485399,2856.0423660952374,2855.3308457956036,2860.3717113738,4821.607261056815,4474.595387338054,4947.286619934066,3713.5685382721513,4211.282320150635,3834.1008583687008,4276.867592339248,4381.415321895173,4068.328233532701,4536.1976472954975,5134.329948912897,4607.3871429637875,4094.9615017898914,5782.865113784433,4903.195742390958,5818.30560438155,6554.779733509817,5398.0486735445575,3472.9997504848307,4113.124427311933,4072.8771938073223,5364.454149355471,4728.043950482791,5240.378954767464,4165.258050750419,4267.1891399209335,2875.119395605169,4249.9126203774185,5701.62250265261,4830.985290752942,4105.217250958649,4707.569256359577,3941.9558127420787,5690.162136145096,5582.799530012253,4493.560063174097,5188.42107956034,5025.75534002942,3079.7482971795253,4118.699749133247,4716.276502556887,5315.402507645148
ser_TRINITY_DN11563_c0_g4,3536.883249440946,3761.672714717035,3555.5942795411042,2973.1559493191926,2900.2502520640833,2935.4727968076977,5505.203901989627,5066.184157559246,5307.0274675181545,5357.810565907252,6058.546933802289,5694.827142019762,6525.3539695769305,6420.670458583705,5946.820634107877,6179.996470293484,5910.358612124646,5756.416851440998,4228.705459898966,5879.188635183529,4675.201514110158,5462.273075737175,6453.05864048011,5131.077352448005,3344.47378843877,3627.7897356735916,3740.6320811969504,4655.516566290625,3857.8307048103393,4693.0599636488805,3673.6417531167317,3814.32606096331,2861.6567193020205,4802.674984973912,4632.14069764595,4400.4711783394,3897.3819449686416,4014.0999719860115,3603.4615239087607,4096.926533732453,4377.659679935208,3618.9770167548645,4142.227483772604,4129.844335293824,3013.9084343518794,4361.069216005645,4057.134429833968,3729.9530486101507
ser_TRINITY_DN115706_c0_g1,2845,2845,2845,18452.23890900131,13631.646231883573,33078.97364948229,2922.273511141194,2885.85305033291,2881.7153218873264,2858.7830579243027,2845,2855.5918991116378,2863.4716058562963,2850.092561536199,2850.1377088025665,2845,2847.0295105570267,2845,2845,2850.0475694596066,2845,2845,2845,2845,2845,2845,2845,2846.877319218327,2846.8853691013346,2846.85746054474,2845,2845.9141199651563,2845,2845,2845,2845,2845.9904371125617,2845,2845,6809.599520500318,6012.977643293982,4613.170679907092,2845,2845,2850.9426496629544,2846.003661587452,2851.9494502147904,2966.7057030208125
ser_TRINITY_DN11588_c0_g1,2845.9058109370762,2846.8461077566635,2845.933368549309,2845,2845,2845,2845,2846.564976268163,2845.8236383915782,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845,3654.75712628067,3540.609830934952,5269.624894572944,2986.1693854296404,2882.315481086932,2846.0555858979233,3764.5298632390613,3749.718499089173,2882.0242159027325,2865.326589748206,2856.797546514905,2861.3523889852545,4007.818908430625,4452.107009104237,2875.038049836441,2846.876171526317,2859.1704169693357,2862.348774049421,3232.5150269851365,3590.3503967779175,2880.0209673740624,2907.143323408208,2903.7536518334396,2846.8127333842353
ser_TRINITY_DN1159_c0_g1,3705.2159304180395,4213.121432712278,4190.414597259553,2882.019121884273,2966.4431720389466,2884.5604497498884,5913.823455679503,5637.501958592613,5338.504168743526,6785.334277255897,9207.408428431414,7477.242605044145,8626.362795293056,9881.716745728349,8209.903664988236,6095.539685053645,6231.910144812572,5415.171445863719,4429.020398925214,10107.185168004511,5692.623646739234,8669.064444587351,11690.278331010364,5551.331140056782,5439.200949993869,4998.055248361704,4780.999990913562,5436.421284821405,4966.914768401219,4751.125221678552,5817.270573265858,5260.9544642851015,2930.4512304678797,5311.840746607326,6231.052763825935,5177.851655960996,5832.869040641035,5078.638356000207,4664.989495170574,6671.220169507468,5784.53314168734,3942.305730022351,6164.720027538523,6798.390479069669,3168.125644741215,4284.668461525864,6008.570581011512,4558.96651553907
ser_TRINITY_DN11592_c0_g2,5721.950829132098,6961.214178089503,5834.784452107119,2872.664208328833,2889.6396175106083,2876.124105124694,6888.356090227453,5898.341447652401,5530.406671860719,5758.7673292289455,6345.284657199473,5972.9785151658,5964.732186750491,5831.333546920784,5412.2028938917465,5414.76524012427,5744.817209238556,4776.7577420789,5414.287016616978,7302.839985517447,6132.262973839082,8561.081757501812,9594.61475931025,7017.7220894954935,5825.84531672754,5624.095955868628,4806.642040561346,4906.992664365282,5821.398184103572,5391.529957812865,5287.6656919322095,5927.832832166033,2933.240338979715,4659.700735824868,5792.535899588014,6932.188668289147,3903.8662557552825,4743.015780578027,3673.1911043929404,4438.785853176288,4416.775506385031,3332.9856040053546,4265.874944675155,4795.908226067675,3034.0687542293085,3246.3551850199483,4203.108025458671,3261.868422108769
ser_TRINITY_DN11613_c0_g2,11689.518033354776,13459.73771783854,12971.79890214402,2845,2846.027452413718,2845,7824.112279375456,6448.450741558339,6466.90724588963,3211.89301795843,3018.192226140036,3152.660157705991,3221.7724305777124,2997.803231324094,3111.5927045481667,2847.0628275059717,2863.326805484983,2864.4936898509513,2846.0132495710973,2849.061813445959,2862.3596893643557,2853.0442173536176,2846.0195832310005,2853.328557424171,2845,2845,2845,2846.948787102388,4765.602745913801,4955.539553205871,2845,2845,2845,2845,2845,5471.122156266335,2846.0051069885635,2848.038514438595,2845,2855.0927641692156,2845,2845,2847.0162697451774,2845,2845,2845,2845,2846.0137592940087
ser_TRINITY_DN116264_c0_g1,3614.2946526326677,3685.9498222930906,3853.349692357482,3007.1925633884925,3116.1061006950754,3350.1787984813777,4108.904810562279,3889.3500085420283,3978.005678981257,3978.089983825641,4313.197601803653,4045.675225624786,4592.472505583533,4778.7213903516395,4346.8922524961745,4204.969182529492,4121.494678157231,3935.5198022293207,4028.5785994160133,4550.793032964543,4093.7475711790394,4469.287055784809,5092.420822657489,3912.6975641104164,3614.454983941915,3768.4781272822893,4006.5583121006994,3716.4265633433465,3834.304442352199,3769.7090430272146,4136.685722811877,3868.980588757675,2918.115926537601,3839.6655132840615,4226.973942328647,3686.575473170078,4470.548515341934,4041.0646932766886,4708.987210532268,5035.89286692934,4634.653947535172,4249.229483502398,5152.637049141609,4832.88780340909,3161.09112269526,3621.513087309116,3924.4553570764747,4488.734614607615
ser_TRINITY_DN116269_c0_g1,2856.0514332797716,2847.989418150475,2912.5301931748604,2867.006013288372,2849.0784875764944,2853.108925742166,2961.9611768083755,2963.179995190164,2955.082693307704,2977.4274426266647,3054.396504144,3014.499165463989,3070.944565971661,3121.3540212349794,3040.698452108422,3550.372395014781,3553.7044534457236,3509.644703030386,3155.950316897862,3902.071958114821,3144.1589033854652,3402.058215073877,3642.3269809506696,3212.8409528086686,4066.4592938619908,4508.691446394396,4275.938461883715,4305.831858119479,4191.663878338674,4061.2251160856035,4328.2651549701595,5512.816767629813,2903.5912878529707,4168.4311937586335,4778.831437070483,4106.799250768472,4714.01794907614,5802.577538427856,3516.5036348427748,4569.422906516402,4442.545238543477,3620.9202394177446,5507.728279294808,5106.155350324794,3052.5398560513163,4500.290241053895,4890.318879519741,3468.240352422038
ser_TRINITY_DN11634_c0_g1,3192.0040980868016,3263.582797309599,3271.5421207394256,4589.455482070347,4405.337393871033,5596.58878402857,3735.0144120666973,3612.703220635256,3713.195730917959,4319.046467303986,4786.371259996946,4995.160735369152,5039.032048906139,5448.197727273402,5380.377635364906,3619.1598839122266,3753.303791018392,3446.9754375992625,4552.115194319272,7073.664280514586,4912.794696257188,6893.231638003575,8744.167725765075,5406.704751533026,2884.068227664721,2989.394689301541,3032.8357568106476,4184.71775137498,3532.5089049982557,3381.5477900431047,2996.935668992385,2932.628837339979,2849.693373449337,2972.2357400537126,3727.5202961843042,3009.6974112824964,2950.9590524640607,3017.6773856776035,2921.563058614068,4371.519978166598,4258.066083475836,3787.0268342808595,2987.0490654687255,3062.306939125662,2875.666271609703,3047.6348358578653,3138.6710585388855,3199.686682715036
ser_TRINITY_DN11634_c0_g4,3488.066162515754,3597.221675198974,3094.977807537696,2850.009606399642,2853.206272790768,2848.0561958795433,4413.490380340266,4556.260318747891,4342.861706030911,4661.373781055948,6181.1735783548675,5087.007643841389,5440.030263412684,6643.546162989146,5574.567731279049,4936.6490503265595,5187.213417118581,4618.039522025381,3964.125911241124,5296.879886889735,4339.288268285489,4950.995645146204,5478.2395934813685,4657.370384140162,3111.532264044834,3374.4656501373283,3671.5917082000924,3692.97829370001,3477.3734008096617,3435.6665629282725,3621.908314421534,3386.217599893789,2879.1124946862187,3742.8566573377248,3664.3897435257536,3630.235340254133,3482.001790206306,3709.582523938049,3646.5527515412887,3946.6384033388304,4037.6312626581057,3394.7867449085916,3981.191518406481,4043.1725359464644,2989.1583919736627,3671.7490975208443,4090.2059371158657,3967.781385603289
ser_TRINITY_DN11683_c0_g1,4313.780966593822,4024.0798745632237,4061.2541560561267,3625.9222225792414,3287.8632018980143,3205.1882126441405,3585.5338185393266,3141.046811479875,3517.3460483323042,3209.270418102366,3107.6353053399093,3147.588281948599,3376.187460389312,3132.6382822853298,3212.993199829384,3259.903907048956,3281.1048508671606,3316.8988573293627,4078.2067067990583,4016.737182049708,3959.7836075314153,4615.63189842049,4646.422763391664,3533.42450865494,3377.531679059902,2924.904350660483,3761.0213777351387,6271.636231208595,3419.5271839002908,4519.115944624777,2953.4358125672006,2901.20804224292,2856.249345096229,3113.79499929324,3029.2599297879683,3549.110281835883,3419.606383729075,3135.971240702662,3704.645931152428,3563.7883893114695,3679.40584664162,3606.1905534238185,3020.763868086658,3059.7737950002097,2898.81340186037,3052.4266448384124,3087.2623427826124,3558.018523954448
ser_TRINITY_DN117280_c0_g1,3301.7290499292794,3529.627243008805,3227.563965614568,11461.99517800501,9714.157189358786,27575.499514620817,5893.088233994913,5201.1926339774145,5009.401743063499,3619.654409816302,3759.9210775807887,3588.063055584609,3854.074525777324,3692.4564075539447,3652.5301244662824,3514.9797065235675,3657.1909304047213,3273.250050758652,3268.675441444261,4062.3131827570337,3422.9948642939494,3756.93317974367,4432.439516432169,3534.2093057492375,4892.210020479359,3737.258316061472,3416.553009189832,3181.765724091461,3094.7457819385054,3034.9692100467078,3142.76865877055,5807.119854101884,2888.9106195886693,3159.5344190539126,2989.54848137841,2991.352887941124,3306.1419976172565,5751.6172259917175,3306.675391280379,5628.719795088006,5803.5956005179505,3985.739792112424,3454.750204371508,3842.5590497119574,2952.774083292794,3328.317456938839,3199.9685074680883,3217.9104227505786
ser_TRINITY_DN11766_c0_g3,8341.598083507957,7848.215397473061,7502.026643052537,2845,2845.9738086464918,2845,4324.567004514411,3884.449528706956,4249.485871874735,3291.7154737354103,3451.7582324153095,3347.316354541496,3549.8779669269425,3739.4104233356024,3519.6156823342403,5197.662009481807,5245.789209708289,4920.488982148114,4986.1503118128385,4891.32459050482,4684.361082588572,4747.112490080739,4891.539797903281,4544.585622431434,3071.6383510231367,3255.540092761769,3338.1026210844248,3872.8198994502736,4202.276624941425,3800.554346056887,3260.6613472221725,3260.740804204774,2867.843376475315,4164.889924792393,3905.9824484891515,4066.988393314956,3403.347279957343,3382.8924802166666,3608.7967678389778,3565.921233734261,3702.917400308488,4383.268922552432,3463.879799332305,3434.568812331802,2967.1323700028756,4270.723432381879,4603.036926888977,3611.997255844912
ser_TRINITY_DN11789_c1_g2,3956.563812327615,4201.587962029277,4102.024760854738,2849.9854371143156,2848.023543305926,2846.0038092080963,5703.867019409131,5055.437345752609,4600.152851096287,5211.19066785677,5767.262123642838,5287.220370576107,5521.364497303806,5491.958905533093,5135.950321571524,5860.83096504483,5754.208009262615,5197.471550991956,4874.074562636917,6758.845048615116,5478.92180991421,5827.700424787477,6311.141816847165,5808.62593944091,3651.675959612181,4320.179633677017,4427.24453049477,3631.5140332330984,5107.665061329851,4339.882895316305,4075.5744769435555,4318.19897766603,2925.419412785975,3583.939657632452,3842.0392736679923,5008.18773804058,3882.0402429185233,4725.357771271491,3834.780774717022,4010.0970877334703,4049.1487255270667,3338.6560731234104,4046.507637635901,4106.637133766237,3039.047435564426,3430.5643746699816,4350.590166585566,3284.141360435301
ser_TRINITY_DN118_c0_g2,21647.0340179769,21098.68566467612,16402.271761593256,2947.665131790904,2991.708721617695,2906.3356971581497,15243.41444157021,12897.868273591352,15786.141366040305,12063.616840954644,14035.502304493375,12281.271009844246,19561.326175171926,22173.84083495562,16965.80391614671,28316.20232415586,28509.810680669456,22238.53535377896,44265.822175679044,57353.97888575615,43882.39702246724,41007.77718059118,42201.66832666877,20997.63330594702,50339.21277605135,48214.03998030263,60728.69452972179,59252.86344693372,41449.21356612959,48605.14986571977,43956.898657103135,52332.67896105148,6913.99102188286,45366.95375277557,56601.80898015909,33516.386436856556,72154.58378438705,44834.22627861756,67277.58853003726,28605.30501341022,34538.71061441217,60067.04170127084,74107.10252920011,64157.21597138571,17867.21201487811,34629.46660213977,36810.9781334036,49792.923747679604
ser_TRINITY_DN11807_c0_g3,3193.968030179485,3437.161901177842,3703.9060011674287,2846.985601168171,2845,2845,6379.58652971037,5657.04191074567,5148.1433643693235,5893.595945834377,6268.691857173311,5942.456243622171,7203.642966162848,6339.658568055456,6303.466764509395,3575.2048862074553,3776.256793688126,3540.262160262667,3191.9134888499275,3530.138096760728,3462.459465828042,3595.499981113341,3761.5655110705598,3481.978141622182,3014.823444862709,3068.7913016754255,2997.2801777616646,3039.1882868211705,3174.8759894469595,3039.2234065177963,3116.598103304834,3001.5165128391004,2853.6191021803447,3047.0327892355617,3076.406369527644,3418.811924737766,2968.9645369878594,3067.6978733737237,3000.8153214564445,4863.908338742595,4629.19566008427,3427.474727358325,3023.71094598816,3060.0154181824832,2874.6907916703008,2965.3549700498897,3191.602216756574,2973.281604922128
ser_TRINITY_DN11809_c0_g1,2845,2845.998386052171,2846.986373394066,10213.208863361951,6181.316847764967,11546.512136238922,2849.307151627017,2853.6293959311784,2846.0507764483687,2847.1262415517044,2845,2846.062091779514,2848.079783134672,2845,2845,2845,2845,2846.0308835156725,2845,2845,2845,2845,2845,2845,2845,2845,2845,2845.9346469291,2845.938827575695,2845,2845,2845,2845,2845,2845.9162035710256,2845.9133444156278,2846.9773085845427,2847.0045468056496,2845,6526.779946499129,5331.955901576806,3628.103959134359,2845,2845,2848.9551537926363,2847.004953483155,2854.9105526890194,2957.5362531474666
ser_TRINITY_DN11810_c0_g1,3682.359795009672,3538.2858767401294,3734.317643021068,2865.0872441474285,2861.5603670564014,2866.5541144166614,6005.685062390552,5256.8952462469115,6087.814336940272,4951.357984439812,5545.2278431255245,5213.440780721308,6167.549683384714,6681.690390165164,5973.203034517788,4892.113810010688,5107.9766488370915,4754.056349105074,4655.941008560921,5370.441146001916,4698.502778323017,6132.750368656169,6577.563169095511,5421.856688837755,10886.344810427505,4381.676353251434,4299.011854840138,3495.7400390535354,3375.9568305557345,3366.3342534154103,3958.5958224917936,4680.122242716587,2888.6945084943595,3475.9933122900075,3464.8590445118884,3530.8230973529853,8402.304464685869,4429.813708831687,5538.995464728284,4697.121958995999,4276.973787684963,3570.0571659118323,7218.763778621744,6064.1109968803185,3055.0310685270597,3630.6082167392788,3743.2563316511532,3946.709820703053
ser_TRINITY_DN11821_c0_g1,3629.88506928368,4455.369149225258,4010.6566422192614,2872.0152560414003,2866.4349122729336,2864.275888882097,3601.031420196847,3610.5590847658477,3454.133674777495,4550.974799864083,5254.000802037763,5081.746929984113,5297.511282005299,5634.741834506032,5409.177618436788,5119.948314473684,5127.302093155253,4981.564963351856,3777.043756798166,4331.8310034575825,3772.399079584132,4015.841648439643,4197.341833355609,3898.919193952669,3144.2936771436207,3159.89188257417,3221.6716256215313,3629.5977409237225,3583.8131353387425,3322.295177818759,3251.9510976685892,3302.975087243924,2867.2859324606793,3808.979991923964,3910.5415009574217,3640.963126943586,3460.9400428207937,3344.481742694636,3477.055494723986,3407.495071181647,3611.485750697478,3296.9130924159736,3841.695289349249,3723.9179012164177,2932.9431697399746,4252.7280748472185,4359.857348136305,3777.5587247887756
ser_TRINITY_DN11821_c0_g2,3799.880075049642,4025.5461437224626,3459.659808044533,23235.76563871753,17914.70042948392,36539.77631305555,5172.818779822941,4438.806878557572,4988.657243784212,3773.5186603722686,3915.4236693799576,3901.348858634703,4372.593555359736,4257.667163327955,4102.254693209024,4742.7253753226805,4835.875077326034,4396.537862191565,4598.844829617465,6057.835123828073,5691.0917322170935,6085.078350144481,6785.17286915941,5314.022116345017,3355.2294303294993,3574.569630616359,4081.0522087956224,5995.329539592583,4830.872533630353,5553.903221041743,4263.572900099052,3692.2191998929084,2867.943899483124,5358.679262018475,5938.93817179407,4407.89730276143,3907.907301637267,4068.845159939011,3580.125719296151,12534.442145386409,11184.0150362411,7361.196383781066,4850.903131386056,4523.43148191721,3096.6625543483738,4834.1629766619735,4348.6439770543975,4256.1399447181775
ser_TRINITY_DN1184_c0_g1,3172.933108756705,4288.659467885281,3361.6492171610744,2845,2845.972378712919,2845,3071.938806537057,3084.1332160579063,3030.3393368978846,2952.3478862374163,2994.343752408073,2956.8825789912144,2988.0933193585297,3025.6623466500178,2973.349113949994,3231.877655761168,3297.2978178303338,3148.442216899235,3147.832228834046,3644.1992539775674,3151.9285452261756,3363.2621138428967,3390.875924418374,3132.8210521286874,2929.1101166966782,3319.998218321128,3355.379564825884,4547.166697852521,3826.8136775108474,3242.828279741038,3722.3117202869917,3698.132801459793,2889.7849480802006,3944.9904108253986,5048.8367057702235,3465.067865654781,3136.2176500768537,3406.62642518381,3070.499095632461,3146.1962772635534,3448.1289820101824,3050.3960777092384,3428.0980678120613,3696.8185196953473,3001.9019926375354,3858.814726482018,4255.103247954925,3437.5952182770106
ser_TRINITY_DN11842_c0_g1,3796.8284844508994,3949.046100718378,4416.61975723174,2875.0205837171793,2868.4867474142084,2888.640522505022,3726.636070198352,3760.5199399699113,3663.981651717775,3344.325774919689,3552.8747122549494,3381.1517342652164,3714.612566575285,3870.767298471219,3514.2704783732997,3868.0547141312636,3771.81438513324,3620.6856868736268,3873.1365991519065,4140.393565746408,3702.852288638143,4121.22014886372,4271.473971857364,3690.850475033453,3471.158001407798,3614.320314777963,3936.4124486142996,3862.9258254218175,3729.655932553051,3914.3805623966578,3902.50943515601,3687.8267454933207,2909.9588544213643,3795.92668444064,3935.607009966742,3728.7277895341304,4148.926547626465,4087.772272218689,4252.666536894788,3675.7897479966496,3715.195154631408,4028.547683423877,4363.811098092634,4182.887155626628,3187.8565660132112,3692.2799703854785,3920.8653113217933,3840.684827456548
ser_TRINITY_DN11853_c0_g1,2999.898241663096,3078.106272548152,2958.4855036045574,2845.9950561357114,2847.004576449955,2845,5331.260558047263,5012.1725351127825,5749.438267999858,5083.801151368399,6519.137606959952,5873.960831428934,6472.01468550503,7594.676701628269,6738.2689766121075,5500.3886916841475,6288.38230174124,5824.818030456282,4008.250727646526,4570.585424642056,4452.481303449476,5991.287510729966,5897.7656710891015,4581.345891874047,3186.6220721671298,3151.7069612034957,3194.6385657764713,4143.151291204078,4278.876695651656,4170.245915859527,3986.52444686762,3440.3971177136027,2874.5231289085914,5466.879780258625,4842.000527332638,4317.493370286594,3303.2143250512213,3109.017105647527,3587.9182275471117,4525.988278800953,4284.140158154141,4404.648815764239,3904.093255302985,3803.7486032955667,2989.5517290237162,4251.753494502696,3968.4850149058448,4765.009182921043
