PS,GeneID,holdfast,reptip,stipe,vegtip
8,ser_TRINITY_DN1_c2_g2,9.208129639025884,9.687948768348754,9.191370504415756,9.734829858428292
1,ser_TRINITY_DN10004_c0_g1,7.265945185465412,7.542989196302933,7.374387011872543,7.375609105181934
1,ser_TRINITY_DN10009_c0_g2,11.464317667540744,11.823372346795471,11.476507574594528,11.671689591641385
1,ser_TRINITY_DN10017_c0_g1,7.179952977125506,7.179719736302051,7.1505215880299575,7.181904548553662
5,ser_TRINITY_DN100298_c0_g1,9.131763869058041,9.761745823590411,9.453277330899022,9.79296052877782
1,ser_TRINITY_DN10030_c0_g1,7.228101483199421,7.249430303452692,7.232830014126467,7.2242963206011845
1,ser_TRINITY_DN100337_c0_g6,7.708825621152787,7.59312744314348,7.859328638642194,7.608061057148149
1,ser_TRINITY_DN10034_c0_g1,7.809171123283946,7.87231137073843,7.709998987200322,7.967773232012644
1,ser_TRINITY_DN10037_c0_g2,7.844496068079678,7.9092488500992895,7.797529725589007,8.083390747126032
1,ser_TRINITY_DN10037_c0_g4,7.339407205672056,7.367548447169627,7.304859699651749,7.317388508345405
1,ser_TRINITY_DN1005_c0_g1,10.34108540035335,10.817388212887812,10.571682520374715,10.809902764856128
8,ser_TRINITY_DN10052_c0_g6,7.458086818333438,7.329351466690576,7.492242122696571,7.293055053323417
7,ser_TRINITY_DN10064_c0_g1,9.149036470537585,9.173310252903798,9.123638895310542,8.83039046590159
8,ser_TRINITY_DN10068_c0_g1,7.218536065076902,7.526196388107659,7.279935815829905,7.768559356884475
1,ser_TRINITY_DN100695_c0_g1,8.54427369743381,7.305474190097788,7.9032272859801385,7.203452959814786
8,ser_TRINITY_DN10078_c0_g1,9.81711935176182,7.229593257857037,9.524743360914725,7.184876116311604
1,ser_TRINITY_DN10079_c0_g1,10.70913052357067,10.12175881141564,10.743427008391448,10.279393847140321
1,ser_TRINITY_DN100907_c0_g1,8.074786157864882,7.831176365946799,7.801390339332616,7.786848256146021
