PS,GeneID,gamete,E1,E2,E3,E4,E5,E6,matSP
7,dis_TRINITY_DN100_c0_g1,266.4785045,219.493112,218.601926,250.855701,231.208127,175.0506325,214.285412,317.609563
1,dis_TRINITY_DN10021_c0_g3,266.4421345,290.852063,305.948803,335.8140645,223.490815,234.05987249999998,222.665191,214.459437
7,dis_TRINITY_DN10021_c0_g5,155.329784,181.5898,165.642446,218.1605905,286.72026900000003,311.369928,269.031943,184.4565335
1,dis_TRINITY_DN10032_c0_g1,856.8058715,1442.520271,1401.278195,3792.6318085000003,2779.58881,3023.231793,4289.670008,3220.9450905000003
2,dis_TRINITY_DN1004_c0_g2,142.42449299999998,186.748552,212.780434,196.759293,205.220492,195.6107945,193.147445,186.905226
1,dis_TRINITY_DN10045_c0_g1,512.0597564999999,219.566596,353.902561,246.986894,208.73502,161.57468899999998,174.52498,133.4894165
1,dis_TRINITY_DN10051_c0_g1,374.71610350000003,460.077213,406.053789,406.13967049999997,459.731498,460.6703195,454.261454,348.319442
3,dis_TRINITY_DN10059_c0_g1,189.96799349999998,182.062763,188.860422,230.2604055,177.350237,162.48627150000002,182.407425,160.59776
7,dis_TRINITY_DN10059_c0_g2,183.2796285,223.21691,227.941302,233.6829525,174.537416,160.3768475,147.485833,139.59517549999998
1,dis_TRINITY_DN10067_c0_g2,134.30091249999998,138.171159,146.077172,402.3691695,194.717811,173.0651335,317.539514,262.6296555
1,dis_TRINITY_DN10087_c0_g1,466.0442165,130.366807,130.446692,130,130,130,130,130
2,dis_TRINITY_DN101_c0_g1,144.70782350000002,184.921192,222.892097,166.668357,157.417205,160.49145850000002,166.219227,146.0161075
1,dis_TRINITY_DN10172_c0_g1,246.9204765,172.977435,185.798199,216.4267585,209.536168,203.3554645,165.208333,209.75512400000002
1,dis_TRINITY_DN102_c0_g1,516.2151005000001,647.606528,683.610683,974.073444,1493.197615,2321.3063785,1759.367801,1318.1328305
1,dis_TRINITY_DN1020_c0_g1,837.8616015,855.342245,585.87374,467.49575749999997,459.008672,345.4189885,412.946021,262.7376035
3,dis_TRINITY_DN10219_c0_g1,216.57901550000003,156.67509,144.636172,152.660839,159.824722,154.5910735,149.543837,157.966475
1,dis_TRINITY_DN10236_c0_g1,130.103028,130,130,130,130,130,130.68288,177.82671
7,dis_TRINITY_DN10242_c0_g1,164.69744050000003,240.66270599999999,284.44435999999996,255.4819005,270.893799,210.122827,206.186151,214.147278
1,dis_TRINITY_DN10249_c1_g1,208.427327,146.999053,179.133059,653.2121815,545.356853,588.980245,673.459103,189.0110825
8,dis_TRINITY_DN10280_c0_g4,161.4238895,170.387188,272.761084,189.696218,268.910327,260.9401555,254.623232,265.69179
8,dis_TRINITY_DN10304_c0_g1,196.44141050000002,313.169985,261.367095,250.535773,203.130647,185.5816855,177.291034,179.55685699999998
7,dis_TRINITY_DN10305_c0_g5,156.2262805,168.303622,181.26891,203.13591250000002,231.408361,219.6281975,196.090233,258.534528
8,dis_TRINITY_DN10336_c0_g1,240.6220365,234.865166,205.326061,164.202676,175.098543,173.301467,169.377484,168.15963299999999
1,dis_TRINITY_DN1035_c0_g1,227.514,194.309132,191.640627,207.48489999999998,191.34398,195.0166875,183.644022,189.16873
8,dis_TRINITY_DN10357_c0_g1,183.5168365,148.866236,148.929325,228.274416,233.265146,175.454266,227.548723,183.68381399999998
1,dis_TRINITY_DN10359_c1_g4,206.912708,361.438517,577.038791,323.583941,292.115095,282.7281335,257.422701,282.40099399999997
1,dis_TRINITY_DN1036_c0_g4,311.649796,625.023518,391.127764,540.712539,336.32764499999996,261.3991065,227.569142,133.9461735
1,dis_TRINITY_DN10366_c0_g1,238.15844399999997,166.575023,183.387354,254.197043,206.244509,186.775964,190.0685,193.06709899999998
8,dis_TRINITY_DN10368_c0_g1,155.101695,182.74728,232.135936,195.4036265,197.582716,172.342951,162.729399,158.878395
8,dis_TRINITY_DN10403_c0_g2,398.829647,306.040895,154.291923,151.7591955,151.233611,150.6801025,150.301707,130.13332350000002
7,dis_TRINITY_DN10406_c0_g1,172.588773,211.890926,273.69185100000004,210.654518,170.92825299999998,162.77790499999998,184.504565,172.12721299999998
1,dis_TRINITY_DN10438_c0_g1,131.09963399999998,616.792966,1078.394598,277.1950915,233.464638,183.70993049999998,189.762682,184.9043155
7,dis_TRINITY_DN1044_c0_g1,224.852265,382.08384,518.522305,338.5243335,371.245979,432.72346500000003,305.63663199999996,297.3627525
8,dis_TRINITY_DN10442_c0_g1,213.07423749999998,145.696229,138.077443,145.841112,140.165199,136.8263675,146.706042,141.03813250000002
8,dis_TRINITY_DN10445_c0_g1,339.1612525,243.113952,215.422452,148.4510735,139.572682,138.59576099999998,135.822401,135.90278949999998
1,dis_TRINITY_DN10446_c0_g1,401.31995099999995,457.059999,462.659349,525.0424495,516.263224,432.382693,645.265741,414.51299600000004
1,dis_TRINITY_DN10454_c0_g2,154.7504855,192.116162,256.95860500000003,201.408952,199.600279,187.8922735,178.034346,172.713458
1,dis_TRINITY_DN10464_c0_g1,132.930838,150.272343,188.894768,202.432659,216.280291,204.105375,169.671864,147.9667255
1,dis_TRINITY_DN10468_c0_g1,214.9567905,130,130,130,130,130,130,130
1,dis_TRINITY_DN10471_c0_g1,159.9427275,261.31922,312.042512,363.754903,375.309933,299.51029700000004,288.984518,232.43226099999998
8,dis_TRINITY_DN10472_c0_g1,351.7741295,171.89509900000002,157.413378,161.8119315,169.387635,158.7789295,152.473082,161.8684505
1,dis_TRINITY_DN10481_c0_g1,171.27784250000002,222.714544,262.18386,222.5880935,210.263296,217.8180435,181.282426,187.35566649999998
8,dis_TRINITY_DN10483_c0_g3,294.2413865,142.302628,143.494837,157.34383250000002,166.304825,158.2509285,159.571383,160.2950235
1,dis_TRINITY_DN10492_c0_g1,157.0777385,181.487141,192.032209,212.2450365,215.059487,207.8923995,208.564912,206.2538775
7,dis_TRINITY_DN10495_c0_g2,130,130.132673,130,130.7314455,130,130.046381,130,167.4704395
1,dis_TRINITY_DN105_c0_g1,150.31323450000002,243.077947,207.591492,220.875732,216.577714,201.4423675,187.437002,159.798961
8,dis_TRINITY_DN10505_c0_g1,134.53950700000001,215.888451,257.31693,157.35546349999998,146.731884,142.605475,139.330339,134.2374315
4,dis_TRINITY_DN10558_c0_g2,953.3965599999999,177.380935,172.49922800000002,209.89938999999998,179.060612,198.901702,193.383406,161.5152815
8,dis_TRINITY_DN1056_c0_g1,252.065733,201.775873,191.797631,169.502945,173.62185399999998,169.119219,171.339262,180.26791
7,dis_TRINITY_DN10601_c0_g4,179.30068,206.544336,189.214715,534.4426515,231.908059,253.875147,232.720146,253.3901125
1,dis_TRINITY_DN10610_c0_g1,151.9186575,155.907364,163.27426400000002,223.45831149999998,295.550877,358.783464,206.624841,156.7694945
1,dis_TRINITY_DN1062_c0_g2,143.820674,153.782144,143.144407,162.88611550000002,208.034708,216.885921,203.205825,373.2788845
1,dis_TRINITY_DN1066_c0_g4,395.348101,185.704464,166.23763,199.57046200000002,212.140323,194.97571599999998,219.057216,183.2359175
1,dis_TRINITY_DN1073_c0_g4,146.7992235,261.81306,221.628034,280.7106375,402.276271,194.2504545,357.981358,149.412781
8,dis_TRINITY_DN1075_c0_g1,337.621976,178.652122,230.513219,177.0635755,179.259185,169.59544549999998,152.993871,162.9374755
1,dis_TRINITY_DN1080_c1_g1,140.505134,149.972128,181.018525,238.62028899999999,180.628512,165.1896865,163.940832,136.9671495
1,dis_TRINITY_DN10808_c0_g1,229.0064385,416.185204,473.226595,403.24667550000004,432.623396,332.2675105,313.976716,290.484108
1,dis_TRINITY_DN10814_c0_g1,547.2051325,659.715218,500.42568,527.1531935,455.110608,368.004766,381.519149,303.348098
8,dis_TRINITY_DN10818_c0_g1,246.76448550000003,230.946843,226.480515,251.3351375,209.441098,177.5895755,234.484745,196.2020315
7,dis_TRINITY_DN1082_c1_g3,130,130,130.075728,130.01352350000002,130,130,130,130.03589499999998
2,dis_TRINITY_DN10821_c0_g1,281.2942435,270.35685,227.656947,217.878218,211.014989,197.2752355,203.221188,219.92924399999998
1,dis_TRINITY_DN10828_c0_g1,270.83246199999996,316.547076,216.211021,286.3500015,288.081841,255.303863,254.320965,236.093025
1,dis_TRINITY_DN10828_c0_g2,283.89590799999996,336.185258,352.262386,370.426503,408.063657,443.370477,359.277221,487.6136235
1,dis_TRINITY_DN1083_c0_g1,132.357135,130.783,130,130.145145,136.981363,136.65058299999998,343.186684,140.317219
1,dis_TRINITY_DN10834_c0_g1,162.328747,198.268928,183.366378,142.5229185,138.525503,134.8566875,136.325597,147.70117
2,dis_TRINITY_DN10835_c0_g2,237.4643475,130,130,130,130,130,130,130
1,dis_TRINITY_DN10837_c0_g1,1243.8180849999999,1497.454806,1488.428492,2375.6661590000003,3192.731496,5101.451862,3723.105581,2742.1412915
5,dis_TRINITY_DN10839_c0_g1,179.611502,234.304004,292.41992700000003,179.99662849999999,147.894494,144.903255,142.759642,137.7443315
1,dis_TRINITY_DN10843_c0_g1,179.62951900000002,240.610609,268.063817,260.64203299999997,248.81972,226.8806935,207.990747,199.891372
1,dis_TRINITY_DN10872_c0_g1,186.5559985,211.845783,226.319135,229.2599765,234.823998,254.0321725,251.382578,261.02745200000004
8,dis_TRINITY_DN10874_c0_g1,157.2737115,174.123612,214.686133,258.75694649999997,195.784764,185.029617,172.872904,161.490645
1,dis_TRINITY_DN10880_c0_g1,198.47812499999998,219.417101,289.173171,273.40761499999996,251.49672,233.88452999999998,219.8309,210.365299
1,dis_TRINITY_DN10891_c0_g1,340.223876,420.279493,450.228807,392.49711449999995,424.430589,361.5389,398.207358,242.685235
8,dis_TRINITY_DN10891_c0_g2,131.950558,132.762445,140.537559,190.46042749999998,233.010832,245.760324,189.462189,155.153087
7,dis_TRINITY_DN10922_c0_g1,157.1305335,254.663832,290.239507,263.016629,236.318115,191.5201705,248.109827,205.5679845
1,dis_TRINITY_DN109406_c0_g1,213.961251,178.821706,174.25671,172.2837075,190.555688,212.7351485,185.803589,196.3977745
1,dis_TRINITY_DN1095_c0_g1,558.5376365,773.01815,904.016058,936.2008324999999,904.559061,815.576963,1062.759982,322.8543455
8,dis_TRINITY_DN1096_c0_g1,177.487546,232.155803,209.213753,226.2337185,206.178512,176.01808599999998,195.618066,178.12167
7,dis_TRINITY_DN109679_c0_g1,130,130,130,224.9143335,190.667566,153.5727195,221.997095,141.628616
1,dis_TRINITY_DN1098_c0_g1,145.5814565,184.573095,208.58868,219.3417645,205.69737,172.85836799999998,189.029476,172.0154555
8,dis_TRINITY_DN10998_c0_g1,287.3682385,161.80616,147.228113,169.406727,178.280647,175.295516,174.286955,203.922655
8,dis_TRINITY_DN11_c3_g4,236.723347,329.34813199999996,364.938503,508.469911,912.64765,1138.8167720000001,428.340851,274.025576
1,dis_TRINITY_DN1101_c0_g9,130.3121615,131.045679,131.891426,135.421062,133.268825,133.65706849999998,133.947622,167.161124
5,dis_TRINITY_DN1102_c0_g1,145.5825845,211.39036,283.49825999999996,197.965167,246.554924,225.140067,166.131946,151.8407775
8,dis_TRINITY_DN11034_c0_g1,228.185105,166.130947,157.115338,176.17886850000002,194.427559,220.830287,165.258643,181.24930899999998
8,dis_TRINITY_DN11064_c0_g1,158.6980585,193.586396,188.820458,204.89263549999998,199.863471,208.39971450000002,186.926976,176.28252750000001
7,dis_TRINITY_DN11112_c0_g1,610.9602935,131.191937,130,133.84911,131.308737,130.247905,130,130
1,dis_TRINITY_DN11138_c0_g2,218.4672075,130.277728,130.090531,131.136671,130.575426,130.8095935,131.062885,133.02063600000002
8,dis_TRINITY_DN11152_c0_g1,307.32563400000004,131.188726,130.288704,130.19118550000002,130.206175,130.19825550000002,130.246287,130.0125685
1,dis_TRINITY_DN11162_c0_g1,131.38056699999999,130.69724,130.680623,130.3771575,135.330593,134.083664,289.74488199999996,136.846623
1,dis_TRINITY_DN11191_c0_g1,388.960969,325.877613,360.913812,347.0998905,380.955629,351.005821,289.44818,329.37716550000005
1,dis_TRINITY_DN11221_c0_g1,140.916174,135.823507,140.96697700000001,138.9665775,150.31105300000002,156.96448450000003,146.92887100000002,178.547616
8,dis_TRINITY_DN11237_c0_g1,156.8002725,184.098429,177.288819,237.5158555,187.188889,174.53294799999998,176.732742,186.8634245
8,dis_TRINITY_DN11250_c0_g1,419.3920445,274.670715,299.35871399999996,312.061171,281.854326,237.60944,255.687836,284.2013995
1,dis_TRINITY_DN11265_c0_g1,182.540456,207.351192,271.095729,231.0351895,264.771393,262.084122,203.490916,188.809749
2,dis_TRINITY_DN11268_c0_g1,233.75998400000003,354.332303,290.88746100000003,490.2195965,697.991701,520.547512,397.597344,169.50559850000002
1,dis_TRINITY_DN11269_c0_g1,215.99291399999998,275.505573,328.044121,372.3184185,204.154596,181.738521,201.652142,205.3843135
2,dis_TRINITY_DN11271_c0_g2,140.8769525,162.693922,188.36967,168.294228,191.102239,214.458528,182.392582,206.1471275
8,dis_TRINITY_DN11288_c0_g2,169.085582,1993.359416,2129.5821020000003,170.693665,187.422989,161.915549,145.668853,173.8127595
8,dis_TRINITY_DN1130_c0_g1,138.002932,143.294313,132.587786,130.1082125,130.103045,130.10027100000002,130.199261,211.5273545
7,dis_TRINITY_DN11307_c0_g1,197.5990405,211.448437,227.037158,247.8381745,205.995495,179.61381749999998,202.512222,163.4694765
8,dis_TRINITY_DN11324_c0_g1,364.58665199999996,296.34585400000003,201.791943,225.470412,211.209557,195.835895,197.066388,237.316506
8,dis_TRINITY_DN11328_c0_g1,222.7580655,229.129423,317.904468,236.8048305,253.952519,256.6465095,209.409459,244.9327735
1,dis_TRINITY_DN11328_c0_g3,251.7872835,227.738851,286.653259,253.778415,265.635398,251.6394195,260.94151999999997,210.42947099999998
8,dis_TRINITY_DN11349_c0_g1,147.58851199999998,159.660591,160.677817,183.091743,239.281602,185.2529965,166.65787699999998,155.63970899999998
1,dis_TRINITY_DN11356_c1_g1,175.240356,265.165667,316.02412400000003,413.670559,548.390785,692.7760015,573.01351,496.634025
7,dis_TRINITY_DN11358_c0_g1,155.5321285,163.05247500000002,159.767817,220.3687115,196.876041,206.030406,190.255927,198.0868435
8,dis_TRINITY_DN11369_c0_g4,238.630517,286.06345899999997,241.54351,324.6785075,326.03807800000004,288.0324665,220.842563,131.5127945
8,dis_TRINITY_DN11373_c0_g1,154.865617,213.681369,219.201796,207.9416295,217.064536,209.44303150000002,190.939985,180.682029
8,dis_TRINITY_DN11387_c0_g1,253.12613399999998,207.264116,182.271672,201.207704,189.248769,223.7649615,200.930094,215.827384
1,dis_TRINITY_DN11394_c0_g1,141.486421,176.299212,187.131457,186.4812945,225.222352,194.7844975,159.273006,135.8530535
1,dis_TRINITY_DN11394_c0_g4,211.83950299999998,202.341904,226.284834,253.2266305,294.076989,265.274187,258.736331,194.356421
7,dis_TRINITY_DN1141_c0_g1,225.64322200000004,144.859241,157.067254,227.76698249999998,179.866806,169.07297849999998,179.206025,178.376872
8,dis_TRINITY_DN1142_c0_g1,578.4652140000001,1296.894184,996.075817,474.87751649999996,486.743884,497.2173945,315.888571,340.262879
1,dis_TRINITY_DN1143_c0_g1,175.41428150000002,255.867504,354.583879,261.69492449999996,277.79460800000004,269.2451635,259.68192899999997,279.33876
7,dis_TRINITY_DN11430_c0_g1,183.060777,157.880488,170.76946900000002,179.0835555,185.20789,185.5512165,176.177591,188.538616
2,dis_TRINITY_DN11473_c0_g1,738.0366465,517.947773,450.285829,354.2550705,350.799089,414.4418165,344.83369700000003,728.7819365
8,dis_TRINITY_DN11497_c0_g1,170.83802500000002,182.126572,246.293455,182.9686195,203.106102,190.00478299999997,175.991809,152.502517
7,dis_TRINITY_DN11498_c0_g1,146.426459,243.514334,232.593652,152.30753950000002,146.925925,141.087593,146.568671,145.2654435
1,dis_TRINITY_DN115_c0_g1,463.611506,831.884568,741.548964,427.76539249999996,496.27299,458.778313,399.276067,274.2920865
7,dis_TRINITY_DN115_c0_g5,155.2742605,221.082389,158.969324,152.637956,148.280071,144.102408,156.957121,149.23008800000002
8,dis_TRINITY_DN11502_c0_g1,252.9466445,185.235028,219.140086,182.07089,175.086504,162.0998085,159.582012,147.58623749999998
1,dis_TRINITY_DN11507_c0_g1,240.128819,242.79852,236.478775,183.4025915,176.757116,153.68295999999998,154.409885,146.0415385
8,dis_TRINITY_DN11516_c0_g2,213.042174,158.377203,157.830801,161.916619,167.234929,154.9667685,156.122692,163.67701599999998
2,dis_TRINITY_DN11516_c0_g3,221.024046,146.62033,132.641891,140.77261800000002,137.624144,135.45232099999998,134.42913,135.3080605
8,dis_TRINITY_DN11519_c0_g1,199.37332800000001,246.009892,196.365929,255.170046,184.41663,175.2974795,170.295789,169.123669
8,dis_TRINITY_DN11526_c0_g1,204.243923,276.943964,248.399901,270.661673,231.96302,200.76693649999999,214.309128,269.159458
8,dis_TRINITY_DN11537_c0_g5,130.050265,130.083753,130,130,130,130,130,130.8287975
8,dis_TRINITY_DN1155_c0_g2,168.59533299999998,241.782221,223.705029,240.3680215,216.109497,195.36608999999999,181.749995,206.5680825
7,dis_TRINITY_DN11567_c0_g1,134.03416900000002,209.113001,298.615431,161.0956135,158.763571,143.3080415,149.842995,151.0372855
1,dis_TRINITY_DN1157_c0_g1,1223.4243219999998,2070.854749,1739.560953,1746.5702015,1572.797973,1015.810913,1510.544275,704.696865
2,dis_TRINITY_DN11571_c0_g1,265.6654965,343.82516799999996,361.229794,309.707994,346.526166,372.880902,327.90674,428.291405
7,dis_TRINITY_DN11577_c1_g1,169.75155,165.752611,162.384881,193.3019175,177.922598,149.460695,211.919235,276.7717215
8,dis_TRINITY_DN11590_c0_g1,568.072409,640.467592,295.12271,273.8880555,284.713097,212.97214350000002,257.21459500000003,223.602921
1,dis_TRINITY_DN11596_c1_g1,354.809276,365.12707,421.228759,1549.3259094999999,467.635488,344.210266,404.913934,433.814642
1,dis_TRINITY_DN11598_c0_g1,275.126636,130,130,143.93331899999998,156.663001,156.5583985,140.007237,130
8,dis_TRINITY_DN11610_c0_g1,153.17609649999997,196.489566,236.913364,233.050251,203.148373,186.555947,182.356504,167.60461700000002
1,dis_TRINITY_DN11619_c0_g4,332.429972,426.682134,281.764326,2461.032301,1971.279098,1219.841313,2749.074186,236.3018855
8,dis_TRINITY_DN11637_c0_g2,130.5423315,136.262774,151.770638,195.987708,167.75396,155.3192865,172.034721,290.4211975
8,dis_TRINITY_DN11647_c0_g3,177.6663545,237.748213,230.865242,180.85388,175.388416,169.16432300000002,166.074029,177.0183365
2,dis_TRINITY_DN11666_c0_g3,170.0958465,218.538467,238.923842,200.481597,193.240915,198.17941,178.566607,205.001476
1,dis_TRINITY_DN1167_c0_g3,189.3569395,223.595531,224.437229,211.9652815,190.455537,164.60787950000002,174.93847,171.31079749999998
1,dis_TRINITY_DN1171_c0_g1,158.089282,238.378451,204.93416,173.7374785,161.397055,157.59762,160.791992,152.52754850000002
1,dis_TRINITY_DN1172_c0_g2,210.4644295,171.704688,154.247569,159.78533099999999,162.187421,158.742674,154.54149999999998,153.47263
1,dis_TRINITY_DN11726_c0_g2,166.624162,293.719895,331.91650000000004,195.05396050000002,196.420427,169.8912755,219.402563,189.80398
1,dis_TRINITY_DN11747_c0_g1,1393.133008,2055.2353350000003,1536.839062,1021.5537545,1196.721868,1440.6887775,1279.101737,1501.951124
8,dis_TRINITY_DN11754_c0_g1,151.595901,171.087477,236.940889,240.55231700000002,217.505047,200.380583,196.368361,162.576528
1,dis_TRINITY_DN11777_c0_g1,1048.8463985,1494.720957,1580.650773,2315.9423930000003,3358.784719,5411.057155,4499.089414,3277.0643945
8,dis_TRINITY_DN11820_c0_g3,209.787234,235.947916,199.82782,232.019328,192.784202,196.90826950000002,199.816737,248.51442350000002
7,dis_TRINITY_DN1184_c0_g1,130.811723,130.362546,131.794049,135.83158500000002,133.982052,137.93892499999998,140.607225,166.983236
1,dis_TRINITY_DN11868_c0_g1,137.88068850000002,361.232523,420.655691,234.6323795,279.593999,221.46803749999998,190.841348,150.249933
1,dis_TRINITY_DN11889_c0_g1,132.0040665,131.304999,131.178719,130.506886,139.049915,141.8210675,447.841965,139.4780135
1,dis_TRINITY_DN1189_c0_g1,162.00044250000002,190.931615,187.475614,228.547142,223.65736,204.55451399999998,198.373455,194.42627299999998
1,dis_TRINITY_DN1190_c1_g1,156.81606799999997,159.376956,176.43782199999998,244.50678449999998,209.042944,189.3443005,175.803207,172.942157
8,dis_TRINITY_DN11911_c0_g1,144.12550199999998,146.148288,154.794765,295.9772315,270.84928,228.5109505,290.76379299999996,657.536685
6,dis_TRINITY_DN11911_c0_g2,178.848589,161.085253,146.749587,152.438523,168.627587,173.2355135,167.406879,207.1586815
7,dis_TRINITY_DN11917_c0_g1,320.6140575,364.679103,399.488484,312.6002585,353.459313,387.7665455,319.65812700000004,329.277206
8,dis_TRINITY_DN1192_c0_g1,133.97656,136.526504,138.251085,148.560788,171.910862,170.882345,170.364241,184.0676775
8,dis_TRINITY_DN11943_c0_g3,258.1160425,154.434713,142.386385,179.44642249999998,314.968166,353.70594,218.541409,242.300933
8,dis_TRINITY_DN11971_c0_g5,384.81977700000004,193.882821,191.909725,173.6051015,158.237625,145.5376175,145.38809,161.901117
1,dis_TRINITY_DN12_c0_g2,145.41475300000002,200.485051,228.836701,188.224086,185.599274,158.9239,180.921417,173.79258
7,dis_TRINITY_DN12008_c0_g1,383.150927,130,130,130,130,130,130,130
8,dis_TRINITY_DN1201_c0_g1,135.3523495,131.792771,131.011886,151.392761,201.325277,417.5921665000001,1695.059384,39666.927841
1,dis_TRINITY_DN12016_c0_g1,264.2204465,178.236298,176.287627,168.6482005,170.333314,170.312208,190.899024,174.269597
8,dis_TRINITY_DN12045_c0_g6,193.16044449999998,186.748165,198.67036,237.42845899999998,263.859385,225.487946,204.442384,223.91466450000001
2,dis_TRINITY_DN12047_c0_g1,156.77950049999998,260.375686,277.395734,188.191323,171.476345,150.952454,142.403443,130.3766775
1,dis_TRINITY_DN1209_c0_g2,139.414848,311.775215,439.42536,560.969472,885.307549,704.1967810000001,352.87757799999997,143.392422
1,dis_TRINITY_DN1210_c0_g1,155.76121899999998,226.435602,334.03443500000003,265.520756,233.044326,239.697275,196.395816,219.20214049999998
7,dis_TRINITY_DN12124_c0_g1,133.6520745,135.952833,157.713171,618.7287085,596.2510689999999,305.44856949999996,688.56484,153.9667245
8,dis_TRINITY_DN1214_c0_g1,316.3078405,130.639501,130.134813,130.02688949999998,130,130,130,130
8,dis_TRINITY_DN12158_c0_g1,276.7978175,133.044295,144.383684,139.014732,138.799367,135.67459050000002,138.450645,137.717711
3,dis_TRINITY_DN1216_c2_g1,249.9511325,339.9126,278.847543,238.272177,196.217841,181.6238995,180.828262,211.89059600000002
8,dis_TRINITY_DN12164_c0_g1,248.29407750000001,253.89059,306.498942,259.868048,294.52137300000004,269.942343,239.068052,221.765252
1,dis_TRINITY_DN12173_c0_g1,1104.003653,137.394429,170.389013,416.0417145,209.805079,187.450038,170.585277,138.318498
1,dis_TRINITY_DN12195_c0_g1,331.9608735,447.174159,517.208414,357.493371,412.127643,349.54143150000004,320.02349300000003,425.571784
7,dis_TRINITY_DN1221_c0_g2,218.059182,235.658246,313.517243,232.4325385,226.934439,212.31940550000002,253.46805,234.16979
1,dis_TRINITY_DN1222_c0_g1,240.3788925,292.27603799999997,264.25777600000004,234.667471,195.574087,187.552041,205.809926,216.2198575
8,dis_TRINITY_DN1225_c1_g2,152.74687649999998,180.694279,202.743002,193.60118949999998,207.879982,197.086692,180.912123,159.9344335
8,dis_TRINITY_DN1227_c1_g1,1866.700936,130.331067,130,130.0805005,130,130,130,130
2,dis_TRINITY_DN12274_c0_g1,169.7170495,148.782322,165.43731,205.154557,207.025233,157.9737965,233.289129,217.55409200000003
1,dis_TRINITY_DN1228_c0_g1,170.6354855,248.163759,239.471176,232.6269855,253.022934,204.130327,197.677672,181.9406705
8,dis_TRINITY_DN123_c1_g3,130.3413415,170.967036,288.24037799999996,245.8048325,189.670132,157.1636105,175.452789,151.5426665
8,dis_TRINITY_DN123_c1_g4,697.6872455,155.980133,132.820358,130.2456955,130.07594,130.1659035,130,130.1650995
1,dis_TRINITY_DN12300_c0_g1,390.418506,429.279416,296.408275,480.362328,613.839289,649.269752,497.215353,1000.0152115
1,dis_TRINITY_DN12314_c0_g1,157.37273199999998,173.960445,245.03428,202.6589275,232.071357,209.21603950000002,186.645566,166.181308
1,dis_TRINITY_DN12334_c0_g1,192.331259,219.602862,257.927946,228.2963455,242.465287,241.136189,221.819725,245.6203255
1,dis_TRINITY_DN12344_c0_g1,139.9770345,186.674357,231.522797,185.1383525,204.968076,201.92381749999998,212.263059,207.757569
6,dis_TRINITY_DN12352_c0_g1,247.66456900000003,388.994051,391.830066,261.3396995,204.283964,185.166558,219.228878,216.735028
2,dis_TRINITY_DN12354_c0_g1,132.771363,130.200698,130.111536,131.3008345,132.893981,136.83158600000002,134.225122,149.9412425
7,dis_TRINITY_DN12363_c0_g5,166.8038765,166.433332,177.966255,185.248919,233.308818,198.677168,177.199125,151.7848515
8,dis_TRINITY_DN1237_c0_g1,624.0316459999999,183.522598,169.020996,211.17777,176.72125,154.05576,162.999608,136.7349405
4,dis_TRINITY_DN12372_c0_g1,482.7610085,744.497919,720.957445,1057.8824745,1003.492738,1007.1656975,810.547783,644.025273
8,dis_TRINITY_DN12379_c0_g3,497.936574,2021.184312,1337.173504,2097.9728325,1939.611975,945.109657,1790.7285,687.279038
2,dis_TRINITY_DN12383_c0_g3,433.04762500000004,178.55868,187.944246,178.593408,220.944809,222.36203999999998,206.397269,231.440049
1,dis_TRINITY_DN12401_c0_g2,155.560915,216.390289,246.745457,377.4678365,372.91416,338.5790515,419.125191,455.831435
8,dis_TRINITY_DN12428_c0_g1,564.2810119999999,186.982356,174.176409,157.94937249999998,164.86725,157.2428005,158.723215,187.18194549999998
1,dis_TRINITY_DN1243_c0_g1,245.9666425,314.755456,307.426389,291.84314500000005,286.06698600000004,316.9510995,255.735838,250.28707350000002
8,dis_TRINITY_DN1245_c0_g1,153.69311150000001,218.89696,332.42100500000004,344.3218075,392.31698,296.193492,231.433554,150.4641615
1,dis_TRINITY_DN12458_c0_g1,134.674308,171.785155,187.506967,159.18834950000002,176.01085,161.03305699999999,187.326172,202.3761985
1,dis_TRINITY_DN12489_c0_g1,205.36957999999998,251.168023,198.832472,223.2062505,190.826343,172.99766549999998,174.44682799999998,182.7685055
3,dis_TRINITY_DN12489_c0_g2,187.10324300000002,283.76109199999996,304.573506,239.325142,218.411229,198.252068,191.786812,216.697173
8,dis_TRINITY_DN12553_c0_g8,183.22331,209.511148,169.762077,165.49746,164.159522,161.90288700000002,161.286182,226.8335625
8,dis_TRINITY_DN12566_c1_g2,156.3392785,170.462516,155.971617,171.459092,164.61178999999998,157.9390775,176.38369,209.985527
8,dis_TRINITY_DN12566_c1_g7,231.221658,298.46256700000004,219.369517,211.0632885,236.569337,203.36414,246.253461,313.0513085
1,dis_TRINITY_DN12588_c0_g1,218.0336155,169.196666,172.136727,204.6226395,183.90209,157.445653,177.724041,162.4704155
1,dis_TRINITY_DN126_c0_g1,134.788127,218.437896,260.185463,166.6678245,155.210091,157.227876,156.871452,160.741395
8,dis_TRINITY_DN1261_c0_g1,185.6104085,266.388993,286.826701,425.5756025,318.236758,359.1850915,258.625759,198.1312805
2,dis_TRINITY_DN1263_c0_g1,130,130.910354,138.899448,170.03775050000002,232.953902,154.74390449999999,496.349133,148.961466
1,dis_TRINITY_DN12674_c2_g2,306.98342349999996,261.86071300000003,265.721051,276.1174215,345.341342,366.73940200000004,313.763761,224.681158
1,dis_TRINITY_DN1268_c0_g1,149.4693465,281.674803,293.982235,199.48235,204.195405,219.5030295,207.926399,183.26899650000001
