PS,GeneID,holdfast,reptip,stipe,vegtip
8,dis_TRINITY_DN0_c1_g2,3.9636930065839886,3.6837893989621766,4.117992957255286,3.618900478530431
8,dis_TRINITY_DN1_c0_g4,3.024816175929095,3.4316136202815417,2.7750046996316224,3.2992285369405527
1,dis_TRINITY_DN10_c0_g1,-0.8276240724739539,1.014593803757819,-0.7647952066332406,2.3454445335838217
7,dis_TRINITY_DN10_c0_g3,-0.7311344763495904,0.020183528421456598,-0.6534876114632293,2.9163145170498685
7,dis_TRINITY_DN100_c0_g1,7.315278529084535,7.170171551581684,7.679579460056916,6.834075653032399
8,dis_TRINITY_DN100_c0_g3,4.021181079130235,4.025863242612665,3.937446808945857,3.544993910228339
7,dis_TRINITY_DN1000_c0_g1,3.348912157235899,3.3782826745636916,3.0485645704552864,3.6969790217040925
8,dis_TRINITY_DN10001_c0_g1,4.947200858227963,4.891293931878121,5.439986295927108,5.239144783381358
8,dis_TRINITY_DN1001_c0_g1,-0.9206997914406203,2.2986212924384755,-0.8077796713112342,-0.7137468636598532
1,dis_TRINITY_DN1001_c0_g3,4.174702519516422,4.13009103186874,3.962427612824812,4.551072434808629
1,dis_TRINITY_DN10011_c0_g3,3.7891635043873286,3.2514942747829534,3.084579223121507,2.906657899807255
1,dis_TRINITY_DN10015_c0_g1,3.8307487497745094,3.3951042299220684,4.168178597566566,3.5404036269521653
1,dis_TRINITY_DN10021_c0_g2,4.448014464633557,4.570837675324157,4.256001243863107,4.190102730792271
1,dis_TRINITY_DN10021_c0_g3,6.476850903378168,6.8294537303247695,6.0759504412515835,7.014349828700505
7,dis_TRINITY_DN10021_c0_g5,5.85836368370295,5.509210784548869,5.621159667589466,5.798257542675891
8,dis_TRINITY_DN10025_c0_g1,3.5406862551940494,3.8315716380675675,3.5626131048815424,3.5705744359481084
6,dis_TRINITY_DN1003_c0_g1,5.164606114732711,5.160193720429679,4.596533764296981,5.181276283006261
8,dis_TRINITY_DN10031_c0_g2,3.5866529032206804,4.215118144335289,4.3363477428217765,4.523956130487869
1,dis_TRINITY_DN10032_c0_g1,11.274029480737054,11.381645405065278,11.829475474402077,11.624499752331815
8,dis_TRINITY_DN100378_c0_g1,3.1995655216205825,3.21956007150087,3.4046675463180214,2.715841152089402
8,dis_TRINITY_DN10039_c0_g1,3.2258396724627567,2.8364633653372286,2.8234918077239946,2.658211623705708
2,dis_TRINITY_DN1004_c0_g1,5.3243114349816745,4.724630645187264,5.185085783957383,4.731975880825495
2,dis_TRINITY_DN1004_c0_g2,5.868451028287934,5.353243047295919,6.155817126840067,5.762466356185813
8,dis_TRINITY_DN10041_c0_g1,2.9416172425859726,4.766121966872573,3.5320665558778384,4.929884142705452
1,dis_TRINITY_DN10045_c0_g1,3.0700928052073033,5.404257551387548,2.9366766810369223,2.3233916892741546
1,dis_TRINITY_DN10051_c0_g1,7.28510593006403,7.697391237729276,7.799189982636855,8.654027387200777
8,dis_TRINITY_DN10055_c0_g1,0.44222090660492797,0.3616664581490629,0.5509244081406917,-0.09908183865742237
3,dis_TRINITY_DN10059_c0_g1,5.603895491737594,5.173585509207409,5.247162563988262,4.818950785148136
7,dis_TRINITY_DN10059_c0_g2,2.5424679477597985,4.363785288942107,3.2268925253610155,4.814854961626374
8,dis_TRINITY_DN10066_c0_g1,1.2754527961978297,1.463763869072537,0.7921580870580841,0.7945322001670352
1,dis_TRINITY_DN10067_c0_g2,6.06803771016518,6.603717107466579,6.911214200969584,8.218560084703505
7,dis_TRINITY_DN10084_c0_g1,4.610231464040654,4.105257030580265,4.184745248659361,3.440651729164104
1,dis_TRINITY_DN10087_c0_g1,-0.6648603945072386,3.895068651462493,-0.5416960815290351,-0.5391049587930828
1,dis_TRINITY_DN100876_c0_g1,4.173847131440607,4.038207335007848,3.670685434617576,3.583076292560001
8,dis_TRINITY_DN10089_c0_g1,4.4327491430141714,4.355956137202096,4.448288618841783,3.951162407035162
2,dis_TRINITY_DN101_c0_g1,4.496324036153536,3.7923645416650422,4.415472719364917,3.4894148230567543
8,dis_TRINITY_DN10119_c0_g1,4.621340001531372,4.866665293093444,4.996871700685683,4.737342139229144
1,dis_TRINITY_DN1013_c0_g1,2.807550637338057,3.4892463842077777,4.0990080929733494,3.700616159264941
8,dis_TRINITY_DN101321_c0_g1,1.594885394168474,1.1601781104194202,0.7190573323497629,1.4354239676715965
2,dis_TRINITY_DN10140_c0_g1,2.7908824183396224,3.588855868741308,2.7548555810973556,2.351550123320227
2,dis_TRINITY_DN10147_c0_g1,2.6729157201015825,3.535972034635734,2.4189416212313124,2.4955654269720515
8,dis_TRINITY_DN10150_c0_g1,-0.5562797665431275,0.43809153023250885,0.19083597130091537,0.7871980628456562
8,dis_TRINITY_DN10150_c0_g4,-0.6183927783688545,0.03994804394220311,-0.5553775264211067,0.2619993051209531
8,dis_TRINITY_DN101555_c0_g1,2.2275696003453263,1.9461249030638532,2.0880232038923503,1.7559018580095829
7,dis_TRINITY_DN10156_c0_g1,3.313551943765716,3.1109779795689816,3.1940825980575744,3.863902098119663
1,dis_TRINITY_DN10160_c0_g1,5.607746301817948,5.59706372016044,6.102094332612287,5.752362639010329
7,dis_TRINITY_DN10168_c0_g2,-0.30085009149667097,1.450626225593654,1.3054500486698355,0.47894548624114397
2,dis_TRINITY_DN10168_c0_g3,5.054711402517896,4.511407268921054,4.327248206820331,4.32998719434348
1,dis_TRINITY_DN10172_c0_g1,6.0991384040556165,6.965253944129086,6.534027145718966,6.451061221192097
8,dis_TRINITY_DN10173_c0_g1,1.619295410436803,1.710557591635118,1.2795502501103782,2.2001083992730486
1,dis_TRINITY_DN10189_c0_g1,0.9651170246307702,0.9873044343032779,0.7055985483055092,1.2791028192467673
1,dis_TRINITY_DN1019_c0_g2,4.849178951480006,4.206230056609498,4.793845734096345,4.24845816885923
1,dis_TRINITY_DN10198_c0_g3,1.4959252447294624,3.3153515969156393,1.0399098217324023,2.753508833995734
