PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN74_c1_g1,11.834609266891746,11.964061810271627,16.011504239140056,13.834533927819903,12.027123388408386,12.145796351001444,11.893147564879534
7,ser_TRINITY_DN7413_c0_g2,12.65920106088848,12.116620939849525,12.72793638026212,13.358174201589078,12.648982172491191,12.227303791106198,12.255853499450783
2,ser_TRINITY_DN743_c0_g1,12.756145362138204,14.948002508696606,16.307006699575492,12.686921454789575,12.027545759630266,12.118953956509612,11.875778732361091
8,ser_TRINITY_DN7438_c0_g1,11.903022221268008,14.479393530117205,13.368437062723524,12.70578199088903,12.32014959324764,12.726558804327272,12.618157730033335
8,ser_TRINITY_DN7443_c2_g2,12.017366683263019,12.193152832635208,12.396954505038728,12.84383766636748,13.204284001792752,12.957988848582946,13.64340225163797
1,ser_TRINITY_DN7453_c0_g1,12.001394585630456,13.21895854445425,12.138807045999208,12.25700097903235,12.051250267088474,12.075996936071158,12.38525217748916
2,ser_TRINITY_DN74692_c0_g1,12.034340447236815,12.360468842240573,14.851545205802662,14.87530567753147,14.092862839040192,13.394412678426777,13.031086082901917
8,ser_TRINITY_DN7477_c0_g1,13.751450996167641,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.790420306333441
8,ser_TRINITY_DN7483_c1_g1,19.50204666182501,13.847968009783964,12.09268727372043,11.889198921710411,15.978818041394677,18.713523372149886,13.449290464556112
1,ser_TRINITY_DN7498_c0_g1,13.000233478672605,13.458399830589073,15.172268716312665,14.022565671088868,13.274211464339416,13.317341513980935,13.219608087988085
1,ser_TRINITY_DN7498_c0_g2,16.276570461863272,18.517807186597445,22.11176705964496,18.680419427839407,19.65224325617816,19.410411098171,16.655961050026505
8,ser_TRINITY_DN750_c0_g1,29.46772764398368,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595
7,ser_TRINITY_DN7508_c0_g1,11.789826122551595,11.789826122551595,11.789826122551595,11.79746693150695,11.797446206700839,11.789826122551595,12.09679647675367
8,ser_TRINITY_DN751_c0_g2,12.288919460229202,12.62617982605982,14.036091069097548,15.078007063269336,13.34935507805527,13.130699334003502,12.2464466070775
8,ser_TRINITY_DN7523_c0_g2,12.712185099344644,15.335723589058325,18.76221570071083,13.481264554929556,14.21858607597816,14.54362478888946,13.784551570508196
8,ser_TRINITY_DN7532_c0_g1,13.505151239434529,13.19099806686363,13.56389754089878,13.984715406471452,13.485889403372697,14.035337046184534,14.143530924065603
1,ser_TRINITY_DN7533_c0_g2,12.715058356138206,12.439888866063072,13.043928185174895,13.237342973572906,13.64579807120126,14.385726919415648,13.480463920058538
5,ser_TRINITY_DN7537_c0_g3,13.242586284408343,15.386818839513255,17.319189112080277,14.199275333621783,15.521850920557123,15.853374845754452,14.619686316744282
8,ser_TRINITY_DN7541_c0_g1,12.26476799617506,20.25487968367129,20.742384325337337,15.575289403410777,15.581399263224084,17.904536883147802,14.133145934292195
