PS,GeneID,gamete,matSP
8,ser_TRINITY_DN1_c2_g2,17.480623901909222,22.607726754364315
1,ser_TRINITY_DN1_c4_g6,0,1.9978007908698003
2,ser_TRINITY_DN100_c0_g1,0.18548045719158665,1.0268037787230822
1,ser_TRINITY_DN10004_c0_g1,6.1925210536581945,4.996896536851649
8,ser_TRINITY_DN10005_c0_g1,2.521501140194071,2.767414045638997
1,ser_TRINITY_DN10006_c0_g1,4.594396695976524,3.362491858726204
1,ser_TRINITY_DN10008_c0_g1,2.4758291540411266,2.1710971880595307
1,ser_TRINITY_DN10009_c0_g2,32.7296595765981,52.854476882285
1,ser_TRINITY_DN10014_c0_g1,0.6606572485033371,0
1,ser_TRINITY_DN10017_c0_g1,2.612413443542197,2.2344329258225675
8,ser_TRINITY_DN10024_c0_g2,1.6485912167666064,1.9073034630073946
5,ser_TRINITY_DN100298_c0_g1,26.57322675175147,26.955403864531505
1,ser_TRINITY_DN10030_c0_g1,4.7131099074814715,3.1892863621819854
1,ser_TRINITY_DN10032_c0_g2,4.156622306633115,2.6593596033631854
1,ser_TRINITY_DN100337_c0_g6,7.015771946122536,7.7858049359073975
1,ser_TRINITY_DN10034_c0_g1,9.126223863132001,9.449818067031767
8,ser_TRINITY_DN10037_c0_g1,4.7585104812325465,2.7019137662035035
1,ser_TRINITY_DN10037_c0_g2,10.184962297426535,9.661445880405273
7,ser_TRINITY_DN10037_c0_g3,1.3913730628411634,1.3652607809499253
1,ser_TRINITY_DN10037_c0_g4,8.586994410153066,4.570387018623259
8,ser_TRINITY_DN10038_c0_g1,2.612520239156053,2.09283898090608
7,ser_TRINITY_DN1004_c0_g1,4.706738467346576,5.657607179718295
7,ser_TRINITY_DN10045_c0_g1,3.120927746680464,2.5530922427519145
8,ser_TRINITY_DN10049_c0_g1,0,0
4,ser_TRINITY_DN10049_c0_g2,0,0
1,ser_TRINITY_DN1005_c0_g1,19.631665619605485,37.280912488832676
8,ser_TRINITY_DN10052_c0_g6,3.823389334085662,4.9951600074472085
8,ser_TRINITY_DN10055_c1_g4,0.7489178860195556,1.2517224133169462
2,ser_TRINITY_DN1006_c0_g1,3.3496683417914674,3.054890669074754
8,ser_TRINITY_DN10060_c0_g1,0.8437155918910116,0
7,ser_TRINITY_DN10064_c0_g1,12.599990476186877,19.98833197142773
8,ser_TRINITY_DN10068_c0_g1,4.7429348509124605,6.122341096345417
1,ser_TRINITY_DN100695_c0_g1,1.5572292702103951,6.957457869078332
8,ser_TRINITY_DN10078_c0_g1,3.7121278264628765,12.65600122471549
1,ser_TRINITY_DN10079_c0_g1,51.62623085215499,35.55658000989409
1,ser_TRINITY_DN10082_c0_g2,4.617536680958799,4.833095695307511
1,ser_TRINITY_DN10088_c0_g1,2.946576657750482,2.709906732712401
1,ser_TRINITY_DN100907_c0_g1,9.626294094821745,9.176255554418697
7,ser_TRINITY_DN100907_c0_g2,1.511539612448182,0.7115317983055993
8,ser_TRINITY_DN10096_c0_g1,3.0032833699136683,2.892239443752885
1,ser_TRINITY_DN10098_c0_g1,8.894857727923476,7.791445180452725
1,ser_TRINITY_DN10101_c0_g1,4.12643526545613,1.8730911616896815
1,ser_TRINITY_DN10103_c0_g1,3.6342630614747744,2.0087091626216074
7,ser_TRINITY_DN10104_c0_g1,1.6503123946695668,0.6725511132992049
4,ser_TRINITY_DN101045_c0_g1,4.450599173145117,3.0568550832514125
8,ser_TRINITY_DN10106_c0_g1,164.20594998963955,1.2723431141009094
1,ser_TRINITY_DN10107_c0_g1,3.1802092698437314,2.448476975591153
8,ser_TRINITY_DN101078_c0_g1,0.1650605949341029,0.6278260109297799
1,ser_TRINITY_DN10111_c0_g1,7.191130161525377,8.528511593472803
6,ser_TRINITY_DN10113_c0_g1,4.13892075304662,2.723947870279459
6,ser_TRINITY_DN10116_c0_g1,13.416677383018493,6.282078000152498
1,ser_TRINITY_DN101175_c0_g2,4.51789829456131,7.292800902259708
7,ser_TRINITY_DN101179_c0_g2,1.59383656627648,2.042664314076104
8,ser_TRINITY_DN10118_c0_g1,2.5052275345764503,2.6169047556225657
