PS,GeneID,gamete,matSP
8,ser_TRINITY_DN1_c2_g2,8.799515451941314,9.346755954846266
1,ser_TRINITY_DN10004_c0_g1,7.478545702299889,7.366050918353373
1,ser_TRINITY_DN10009_c0_g2,10.242257862232728,11.518454354187492
1,ser_TRINITY_DN10017_c0_g1,7.19795091912607,7.179836361427291
5,ser_TRINITY_DN100298_c0_g1,9.724746405002207,9.759212100573274
1,ser_TRINITY_DN10030_c0_g1,7.341749235765909,7.230467685922212
1,ser_TRINITY_DN100337_c0_g6,7.5639288265311135,7.648312698664279
1,ser_TRINITY_DN10034_c0_g1,7.802761663814435,7.841086639887209
1,ser_TRINITY_DN10037_c0_g2,7.929160491451363,7.866311695694555
1,ser_TRINITY_DN10037_c0_g4,7.739689307067527,7.329916838018776
1,ser_TRINITY_DN1005_c0_g1,9.037278692069428,10.579189989520128
8,ser_TRINITY_DN10052_c0_g6,7.2725673267086055,7.365899167155425
7,ser_TRINITY_DN10064_c0_g1,8.222842034160495,9.075568502892901
8,ser_TRINITY_DN10068_c0_g1,7.344255343200048,7.4715375259478165
1,ser_TRINITY_DN100695_c0_g1,7.154058221191482,7.557702784316859
8,ser_TRINITY_DN10078_c0_g1,7.2647230704116135,8.229656974924886
1,ser_TRINITY_DN10079_c0_g1,11.453922741180655,10.455605027437556
1,ser_TRINITY_DN100907_c0_g1,7.862113726953744,7.808666057912621
1,ser_TRINITY_DN10098_c0_g1,7.775567445330991,7.648944377966871
1,ser_TRINITY_DN10103_c0_g1,7.2593465786375155,7.17027473745469
8,ser_TRINITY_DN10106_c0_g1,14.726196549191224,7.145869567406767
1,ser_TRINITY_DN10111_c0_g1,7.582799489940201,7.732917059109874
6,ser_TRINITY_DN10116_c0_g1,8.321960699426857,7.487554713671517
1,ser_TRINITY_DN101175_c0_g2,7.3256329085750576,7.593838858378353
7,ser_TRINITY_DN10129_c0_g1,7.706449491906807,7.245479647469822
8,ser_TRINITY_DN10138_c0_g1,7.6046369085240855,7.332614911715516
1,ser_TRINITY_DN10138_c1_g2,7.2829348217242,7.4361283214899006
8,ser_TRINITY_DN10168_c0_g1,9.463743803576909,7.217859610648283
7,ser_TRINITY_DN101719_c0_g1,7.474045568776111,7.372484303758375
8,ser_TRINITY_DN10191_c0_g1,7.363840516645219,7.459654764169719
7,ser_TRINITY_DN10212_c0_g1,7.784853156888568,7.547333119068955
8,ser_TRINITY_DN102228_c0_g3,7.689539212287733,7.461998208535418
1,ser_TRINITY_DN10233_c0_g1,7.833589292329182,8.713382576090636
8,ser_TRINITY_DN10244_c0_g2,7.335021138318054,7.365131819004831
8,ser_TRINITY_DN10247_c0_g3,7.169157303497558,7.485792244846936
8,ser_TRINITY_DN10250_c0_g1,7.584126675230165,7.504404166581384
8,ser_TRINITY_DN1027_c0_g1,7.198580302198471,7.229328708447677
7,ser_TRINITY_DN102704_c0_g1,7.8891639857702405,7.411487557267982
7,ser_TRINITY_DN10283_c0_g1,8.718269413331043,7.181926273167009
7,ser_TRINITY_DN10292_c0_g1,7.1339779677314645,7.137589437370166
8,ser_TRINITY_DN10295_c0_g1,7.646753449141312,7.217934042801371
1,ser_TRINITY_DN102983_c0_g1,7.153087953924232,7.129283016944966
8,ser_TRINITY_DN103_c0_g2,8.44965742040659,8.166502637275912
1,ser_TRINITY_DN10309_c0_g3,10.435703861277354,7.699967803391602
1,ser_TRINITY_DN1031_c0_g1,7.4783912541782565,7.229740047527264
2,ser_TRINITY_DN1033_c0_g3,7.406971843306479,7.3223611314508465
1,ser_TRINITY_DN103441_c0_g2,7.663630205147251,7.751270540359185
7,ser_TRINITY_DN10350_c0_g1,7.194610795082502,7.4269251272063945
8,ser_TRINITY_DN1037_c0_g2,7.409711153437475,7.165019739006334
6,ser_TRINITY_DN10372_c0_g1,8.551579264884289,7.597124386823625
7,ser_TRINITY_DN1038_c0_g1,7.226102001687139,7.16433348973922
1,ser_TRINITY_DN1039_c0_g1,7.151155254266755,7.497765140945498
1,ser_TRINITY_DN10401_c0_g3,9.035906469399817,7.784758476935102
5,ser_TRINITY_DN10421_c0_g1,8.238565672057085,7.286283625816843
7,ser_TRINITY_DN10450_c0_g1,7.86362635707496,7.227121867525675
1,ser_TRINITY_DN10451_c1_g1,8.611132253792286,7.129283016944966
8,ser_TRINITY_DN10503_c0_g1,7.166291701525337,7.202219288383128
1,ser_TRINITY_DN105378_c0_g4,8.844833073690113,8.16137029982348
8,ser_TRINITY_DN1054_c0_g1,7.99507076448806,8.281477939493909
7,ser_TRINITY_DN105448_c0_g1,7.129283016944966,7.132275847115677
8,ser_TRINITY_DN10561_c0_g1,7.4626841858926865,7.358923553370524
1,ser_TRINITY_DN10563_c0_g2,7.791731087769004,7.520081045378892
6,ser_TRINITY_DN10579_c0_g1,7.373139324531973,7.4393425908625
1,ser_TRINITY_DN10581_c0_g2,7.979813045945796,7.40608108354324
5,ser_TRINITY_DN10587_c0_g1,8.034592784110856,7.526525197632781
1,ser_TRINITY_DN1063_c0_g2,7.135346917678374,7.14962048697795
7,ser_TRINITY_DN10644_c0_g2,7.500702760805994,7.305050619086402
8,ser_TRINITY_DN10654_c0_g1,7.461815054830126,7.743668237504728
1,ser_TRINITY_DN10656_c0_g1,7.488086733674335,7.4297529091270444
8,ser_TRINITY_DN10679_c0_g1,7.143739794949206,7.253934521418032
2,ser_TRINITY_DN10698_c0_g1,7.129283016944966,7.130341262891222
