PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
7,Ec-26_002920.1,3333,5977,4351,2200,2779,2600,3402,2824,3707.5
11,Ec-26_002940.2,9586,6366,7190,7928,9071,9123,5052,7313,3707.5
2,Ec-26_002950.1,3333,2789,3171,2878,6730,3909,2902,2539,3707.5
1,Ec-26_002960.1,3333,6433,185,3623,7764,4187,6221,5924,3707.5
1,Ec-26_002980.1,10506,7210,2513,2634,10990,4269,7493,8641,10862
1,Ec-26_002990.1,3333,4490,1063,1567,3943,2814,4415,3195,8094
1,Ec-26_003010.1,3333,4053,1868,1580,2906,1934,3466,4418,3707.5
2,Ec-26_003020.1,3333,4339,4107,3638,5299,2705,3456,4642,3707.5
1,Ec-26_003030.1,7053,6248,5300,5741,3287,5454,5280,6169,3707.5
1,Ec-26_003040.1,3333,7586,1706,3082,3175,4641,8094,5517,3707.5
1,Ec-26_003060.1,9222,11335,1480,10367,9078,11437,11070,6752,10041
6,Ec-26_003110.1,10222,5574,7290,6112,9787,6979,4262,4664,11151
1,Ec-26_003120.1,8212.5,1958,4398,1843,9996,2666,2156,4792,3707.5
1,Ec-26_003140.3,3333,774,992,2151,10102,1806,1179,778,9915
1,Ec-26_003150.1,3333,2650,3408,1899,3261.5,1594,2800,5017,3707.5
7,Ec-26_003200.1,11570,10654,9840,11323,10757,11381,11287,11193,9966
1,Ec-26_003210.1,3333,3300,2412,3761,451,3842,5418,3489,3707.5
6,Ec-26_003220.1,3333,7448,5558,6822,8024,7801,6931,6423,8301
8,Ec-26_003230.1,3333,7327,4378,6097,9994,7095,7343,5682,9124
1,Ec-26_003240.1,7117,1508,4750,5243,4048,4004,3546,2719,8002
8,Ec-26_003250.1,10530,1065,1951,1133,6800,1470,1584,3991,11230
2,Ec-26_003260.1,10827,9440,10732,10641,11540,11361,11144,10721,11441
2,Ec-26_003270.1,3333,2668,10403,9623,10988,8809,4913,8738,9414
1,Ec-26_003280.1,3333,2102,7070,5777,10833,7369,5015,6159,9291
1,Ec-26_003300.1,11296,7845,9470,9355,9716,9104,9133,7170,11139
7,Ec-26_003310.1,7486,10178,10557,3738,7388,1195,2134,6697,3707.5
1,Ec-26_003360.1,3333,4388,5850,6500,9402,4812,4753,5737,3707.5
7,Ec-26_003370.1,3333,6551,3567,2659,2824,3466,2465,1905,8655.5
1,Ec-26_003390.1,10969,11502,11525,11527,10612,11522,11496,11510,11265
11,Ec-26_003420.2,7657,465,398,198.5,451,696,344.5,439,3707.5
1,Ec-26_003430.1,3333,7269,7403,5700,3198,5905,6059,7584,3707.5
1,Ec-26_003440.1,3333,729,2666,733,1996,740,827.5,6796,3707.5
11,Ec-26_003480.1,3333,7965,7660,3134,5223.5,1347,2191,8726,3707.5
11,Ec-26_003510.1,3333,1300,761,5668,8587,5568,1547,1773,3707.5
1,Ec-26_003520.1,9721,6258,6834,7874,7168,7030,5757,6453,9318
1,Ec-26_003560.1,10745,7882,8002,7432,7047,6290,7337,7468,3707.5
2,Ec-26_003570.1,7098,1519,1004,1422,1181.5,1377,1603,1063,3707.5
