PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
2,Ec-00_000010.1,0,5.040564948495357,0,3.0737197334825437,0.5190366075721442,2.553413793336286,0.7187363911755129,0,0
1,Ec-00_000110.1,0,3.161955407655206,3.669104386631702,3.23308011035916,2.3162687667885176,4.3059630746210535,5.1126567457634,5.2394300262528555,0
7,Ec-00_000120.1,0,4.917717966699595,7.254399699492716,5.6155783317482095,6.987453756555388,3.894974197603881,4.137184187342884,4.217189229806981,0
2,Ec-00_000130.1,0,11.727004817940513,18.43733418908493,12.191500933027074,1.9971905267149652,5.009813469581477,15.124549381717129,10.327743170702881,0
7,Ec-00_000140.1,0,1.8913902294344231,2.830187802955839,2.914409031004399,2.0264994448555864,3.469945676808212,1.548850218710641,2.7764635780071023,0
1,Ec-00_000160.1,0,7.451111594923271,5.816089923651456,5.1436663966474345,1.5190780098467622,4.743570385268885,9.19329016185174,5.750742212966949,0
7,Ec-00_000190.1,0,1.78834476541857,2.3139364727667004,2.8031667806250846,2.2493339014028133,2.310681717588989,1.4228569850831811,1.9579341153368772,0
2,Ec-00_000200.1,9.156413872253701,16.3374619815931,17.565668418821982,12.711469781264478,12.80383548004269,9.335031762131289,14.238084878241175,10.539415164040175,11.153252395601921
1,Ec-00_000210.1,0,5.236114971999755,5.460086812496666,5.737844630172552,8.165497841528095,6.817622239461497,5.837207551560934,5.122273909114974,0
2,Ec-00_000230.1,0,7.533628209568083,5.650455822320886,6.073604448760226,3.8106086128071457,6.703123451048772,3.6320443279233254,8.922542742962905,14.190563977516891
11,Ec-00_000240.1,0.23768887226792929,3.4597346719076594,3.4588396898381975,3.9525322263075857,3.4927749712799994,2.769183092538303,2.921043306765581,3.6510382085100126,0.424016509112558
11,Ec-00_000290.3,0,1.7767391479899348,2.220352674689316,2.959237739689057,0.8439075778780518,1.8341559366640559,1.9600760189339597,2.2173987011811835,0
1,Ec-00_000320.1,14.530512964104192,12.712682604391569,27.192840289311448,17.75729140381494,13.974353008279131,7.747057764080503,9.916165841695065,12.758550818960593,21.010741038811553
7,Ec-00_000340.1,0,0.5803576483514282,0.5441507144165116,0,0,0,0,7.040413624212714,0
7,Ec-00_000350.1,0,3.4944158310080957,4.7839152375434075,4.638958934933569,7.2859842162881465,4.449880223107135,2.421269914734828,4.104193465225537,0.79612938646931
2,Ec-00_000360.1,0,4.036781515019112,5.428509187613114,5.177004152982688,15.570091939356042,6.44688382088587,3.355635260274871,5.536348074317583,19.43015437406507
7,Ec-00_000390.1,0,3.978859886952543,5.123657677870371,5.52557101121685,1.0110489602388204,4.737378705571257,3.8312050323625333,2.906855001543765,0
1,Ec-00_000410.1,0,8.394837401641558,6.001822639832004,4.623230472299645,2.526651736983156,4.442587196668176,6.83886883921603,9.055446813934694,0
