GeneID,Fd_f_gametes_1,Fd_f_gametes_2,Fd_f_gametes_3,Fd_m_gametes_1,Fd_m_gametes_2,Fd_m_gametes_3,Fd_zygotes_48h_1,Fd_zygotes_48h_2,Fd_zygotes_48h_3,Fd_zygotes_96h_1,Fd_zygotes_96h_2,Fd_zygotes_96h_3,Fd_zygotes_3w_2,Fd_zygotes_3w_3,Fd_zygotes_2.5m_1,Fd_zygotes_2.5m_2,Fd_zygotes_2.5m_3,Fd_zygotes_5m_1,Fd_zygotes_5m_3,Fd_zygotes_6m_1,Fd_zygotes_6m_2,Fd_zygotes_6m_3,Fd_wild_matSP_holdfast_1,Fd_wild_matSP_holdfast_2,Fd_wild_matSP_holdfast_3,Fd_wild_matSP_reptip_1,Fd_wild_matSP_reptip_2,Fd_wild_matSP_reptip_3,Fd_wild_matSP_stipe_1,Fd_wild_matSP_stipe_2,Fd_wild_matSP_stipe_3,Fd_wild_matSP_vegtip_1,Fd_wild_matSP_vegtip_2,Fd_wild_matSP_vegtip_3
dis_TRINITY_DN12582_c0_g1,3.731552,6.052645,5.120893,1.658402,1.214389,0.898705,5.490516,5.611409,9.104526,7.887168,8.084028,8.844624,8.306991,7.143922,6.424876,7.466131,6.640616,5.57593,6.268106,6.901116,8.331317,8.818552,6.017522,6.29455,4.327582,8.853478,9.663121,8.936191,11.844169,10.903968,9.138538,6.518786,7.453584,9.364311
dis_TRINITY_DN12588_c0_g1,138.482386,126.798794,130.53319,49.268437,36.310293,33.749616,39.196666,37.913284,58.799137,31.219394,42.136727,51.447716,75.276981,73.968298,59.283732,53.90209,31.988823,29.430538,25.460768,26.404889,47.724041,49.966029,29.890617,26.749297,25.559475,60.94644,55.49121,37.70422,35.050214,37.791994,37.235043,15.708762,24.006099,21.772593
dis_TRINITY_DN12594_c0_g1,12.730387,26.361986,17.632732,2.664991,1.411993,1.596908,56.636556,54.874261,77.571146,56.767894,80.138572,89.194049,20.764445,24.396059,13.799339,13.701879,12.397075,7.83491,8.489023,5.432291,8.161599,7.908453,7.500809,6.177768,4.280397,15.153735,15.479796,13.187325,7.20875,4.296141,4.989009,2.202585,3.019635,2.365615
dis_TRINITY_DN12595_c0_g1,0.28213,0.264734,0.225569,0.285858,0,0,26.483019,21.808485,49.777948,38.698819,62.516289,100.605856,2.033505,3.687153,3.514094,2.172196,2.250466,0.85998,1.425997,0.979755,2.02855,1.901442,1.25922,2.772472,2.066391,2.225939,3.723847,2.817461,1.131121,0.8671,0.661189,0.450734,3.263035,1.726314
dis_TRINITY_DN126_c0_g1,7.22595,14.383965,12.444716,2.208752,2.350304,1.038004,88.437896,81.618111,98.371862,131.54472,128.952213,130.185463,37.721181,35.614468,31.143941,25.210091,24.396402,27.15439,27.301362,25.448954,28.78358,26.871452,129.757956,64.441539,48.097516,25.133539,35.99944,28.659754,22.559715,11.248626,17.640099,10.427568,32.823036,33.699456
dis_TRINITY_DN12603_c0_g1,35.270847,34.242821,34.478425,7.89011,2.185625,1.595309,37.494176,37.28442,62.429481,39.605126,40.764521,39.734764,40.156269,39.68943,34.789842,31.940079,37.944004,32.270308,24.635494,20.589687,28.644436,27.211481,41.685169,34.535886,29.292496,20.377605,21.479506,19.9637,13.45832,11.703903,10.138651,12.423527,20.581665,15.740803
dis_TRINITY_DN12606_c1_g1,7.034516,12.891729,10.360517,4.153111,3.207492,3.437955,20.998204,22.785278,32.274489,37.606463,32.491378,40.160709,18.020547,21.947371,21.800313,20.741475,17.347107,13.906002,13.809045,20.139853,23.004801,21.587005,24.219459,20.759949,18.626188,22.420507,24.104846,22.479999,10.036828,12.194046,13.420911,20.621009,20.034863,24.850071
dis_TRINITY_DN12606_c1_g3,10.501809,13.476489,12.509013,2.385054,1.058484,1.351359,11.110258,12.781194,14.779426,10.46988,10.450762,12.638922,24.080592,20.543912,23.017762,22.597815,17.103831,13.233415,14.525034,11.035309,14.091151,16.204324,18.801404,16.348938,12.048768,14.402692,16.853384,15.906271,14.134775,14.392068,16.91168,10.775122,11.669009,18.023268
dis_TRINITY_DN1261_c0_g1,79.334196,99.053446,99.452522,31.886621,23.804936,25.638902,136.388993,118.838348,143.665563,169.165539,156.826701,138.283829,313.959352,277.191853,188.236758,178.964545,213.763824,206.614548,251.755635,129.560259,128.625759,118.473001,85.780724,59.355543,61.802769,103.712695,108.051655,99.007541,26.086619,26.638193,36.540498,68.005881,78.560625,68.25668
dis_TRINITY_DN12618_c0_g1,9.610067,13.419763,15.095055,4.051607,2.140642,3.280927,11.520265,12.303253,14.580611,12.780071,11.00499,12.105984,13.358501,11.968079,12.454413,11.961983,12.973773,12.815509,12.514403,11.690213,9.37819,10.675229,9.296156,7.515135,6.507396,15.063395,13.606146,11.382014,7.379918,7.54451,7.276591,10.827783,9.6435669999999991,12.971691
dis_TRINITY_DN12619_c0_g1,4.488389,5.294445,5.930086,4.76205,2.906659,6.485216,13.710868,11.048034,16.445871,15.23679,12.666199,8.385842,8.335306,8.202865,7.062955,8.345813,6.526805,6.586774,6.22825,6.212465,5.392799,5.411216,19.734987,14.835816,11.185895,15.598266,14.912851,15.506971,8.75597,10.136488,9.977781,6.569272,8.407517,5.261698
dis_TRINITY_DN12620_c0_g2,2.569218,3.555233,4.251527,0.788394,0.712812,0.475773,4.496751,3.826492,4.409866,7.127131,6.955579,5.286646,10.873413,9.082178,11.599968,12.554584,11.069372,13.687792,13.914173,7.439865,5.710887,7.140446,4.061975,3.993446,4.058748,6.214118,7.289078,5.423127,3.04323,3.401469,3.173455,3.941215,5.420885,3.072284
dis_TRINITY_DN12624_c0_g1,4.413698,5.418979,5.455553,1.414193,1.5346,1.712626,3.942096,6.492688,5.239935,3.44229,3.670545,3.914457,9.036991,8.74941,17.470205,17.876492,15.978847,19.550512,22.589273,7.402999,6.305381,9.980733,0,0.069374,0,3.557056,5.3436,8.248219,0.543573,0.659534,0.217846,2.910329,2.006695,3.31807
dis_TRINITY_DN1263_c0_g1,0,0,0,0,0,0,0.910354,0.817805,1.475669,8.899448,7.514161,18.583532,34.947514,45.127987,102.953902,109.986562,89.537339,31.840001,17.647808,232.546833,366.349133,409.936236,1.948562,1.287204,0.672677,35.727692,38.23568,47.285431,1.682473,0.319523,2.19524,71.615758,65.598138,80.305294
dis_TRINITY_DN12634_c0_g3,7.954328,8.108049,8.437308,1.72995,0.788273,0.469369,8.968355,9.572417,14.081749,15.66384,16.780807,19.319956,20.616581,20.456495,23.796097,20.372598,18.667147,18.738833,15.366691,18.158618,19.584527,21.374341,12.032724,12.776078,9.823737,13.229856,13.94241,11.984908,24.823071,28.025773,20.242225,13.93347,15.681003,21.209631
dis_TRINITY_DN12634_c0_g4,15.381098,15.710592,16.342523,3.459989,1.324967,2.212346,24.687469,25.441243,35.572316,17.26657,20.83085,17.541507,22.452366,22.649781,22.552414,24.871117,17.257041,14.671114,13.292552,11.642792,19.86078,21.787003,17.129179,15.724822,11.930421,20.636402,19.908319,19.736576,28.409531,24.692977,23.324682,15.2571,17.910502,19.280862
dis_TRINITY_DN12634_c0_g7,22.969329,16.082751,27.756627,71.881527,58.712465,52.552328,61.108529,51.187951,70.446511,21.725304,25.544588,20.781911,16.915485,27.599729,8.616772,10.596625,13.005867,7.810578,18.418138,27.233178,9.987802,11.272417,19.453782,21.844459,17.934069,13.914264,8.982811,6.270628,13.549341,13.365021,13.813209,6.494111,9.861859,7.436967
dis_TRINITY_DN12643_c0_g1,0,0,0.038482,0,0,0,0,0.03676,0,0,0,0,0.080229,0.032138,0.187339,0.139619,0.623757,0.465851,0.175244,0.203115,0,0.758731,0.723573,0.898678,0.094115,4.782806,13.713162,12.992218,1.596296,1.003329,0.407376,10.197769,17.730068,15.61388
dis_TRINITY_DN12645_c0_g1,1.588496,2.394695,2.64755,0.671186,0.546391,0,6.595992,4.141969,6.088102,9.796546,11.425892,12.485804,11.05724,18.908222,16.138641,15.923018,14.338951,13.558846,14.536278,10.499914,12.363159,12.869737,8.564736,6.493114,7.248882,17.068302,12.792287,13.278863,6.075724,9.480295,11.953047,18.718401,13.015041,22.013068
dis_TRINITY_DN12674_c2_g2,94.806685,111.264635,105.134076,242.702212,276.738942,282.052897,133.741277,131.860713,124.163247,175.205127,121.860755,135.721051,133.535899,158.698944,214.888954,215.341342,217.482817,196.24788,277.230924,212.984092,183.763761,161.273618,52.239386,52.891732,44.724249,139.285292,116.479856,133.906314,65.057275,57.57223,72.88246,228.789025,173.228874,241.323352
dis_TRINITY_DN12676_c0_g1,27.182032,20.603342,24.159013,6.929371,3.075865,3.256365,13.119701,12.761476,19.335596,15.845418,14.516961,15.796579,19.135181,14.613258,16.022727,16.288981,13.065287,11.748121,9.796828,8.156408,11.054649,12.750406,19.337018,16.023679,12.938395,20.51458,22.918877,22.754491,14.160371,13.121171,9.920077,9.439568,19.936215,16.105121
dis_TRINITY_DN1268_c0_g1,30.941513,29.239893,29.261231,8.936561,9.6988,4.902815,151.674803,148.597654,168.353971,176.893248,163.982235,147.938651,78.637478,60.327222,73.672958,74.195405,76.92353,94.984287,84.021772,59.384891,79.500394,77.926399,168.586633,94.786286,105.585533,36.525688,49.174305,58.112292,44.833545,39.783536,41.718768,43.671534,66.164232,57.363688
dis_TRINITY_DN12680_c0_g2,3.269229,4.163172,5.92173,1.398231,0.758522,0.633016,6.882467,8.358711,8.917483,9.556308,9.036279,9.035695,10.862632,11.559628,9.725086,10.360419,10.108258,7.068985,10.153321,11.921322,9.848314,8.974507,10.027929,6.377891,5.802719,5.778349,8.150879,7.706438,7.445613,5.100952,4.976757,4.745147,7.210866,6.45531
dis_TRINITY_DN12689_c1_g2,8.418895,6.115641,5.537885,1.95858,0.531342,0.667292,7.3791079999999996,8.419461,6.763921,3.720376,3.267438,5.239716,9.24015,8.227793,9.333462,10.112963,8.402504,9.939027,11.107104,27.257764,19.887212,25.143643,11.35209,12.113696,14.543374,25.344748,20.185696,17.454312,21.76989,21.155066,24.95518,26.045726,20.592099,20.600209
dis_TRINITY_DN1269_c1_g1,5.1011,9.92567,8.601409,3.519131,1.272735,1.726351,10.193006,11.754018,12.65541,6.946056,6.861257,6.204889,12.423516,9.888787,10.434534,10.523438,10.529485,6.412313,7.288733,7.939342,9.467154,8.50323,11.694656,8.06415,4.99965,7.0164,9.937014,7.775096,8.484716,6.262422,6.850599,3.664262,6.125394,5.287107
dis_TRINITY_DN1269_c1_g2,184.451065,204.501808,182.375859,159.030648,164.967552,161.995934,90.871277,86.084913,106.090475,121.942417,131.890575,126.474497,88.615549,93.537104,68.367195,62.483654,66.362984,71.997313,65.292342,41.091368,52.152467,55.721922,35.966886,32.307011,23.353857,96.705764,74.47751,71.296923,52.275232,53.35338,34.221322,31.616094,31.309794,26.137032
dis_TRINITY_DN12696_c0_g1,51.201153,54.862494,54.754099,33.625863,27.713252,30.154466,48.953907,51.606068,44.995862,46.16496,42.416026,38.555228,37.616699,36.662811,50.802646,49.643094,44.180041,43.353996,44.793546,30.271464,34.328861,35.771937,9.669947,16.705787,13.239521,48.635608,51.712564,43.854471,19.714979,15.775909,24.928579,37.692884,25.253963,51.04347
dis_TRINITY_DN127_c0_g4,35.165438,35.611334,34.431472,13.638955,6.106965,7.49838,60.303026,71.314786,65.741225,68.408802,70.7723,62.308732,51.350726,42.888755,44.430615,59.829108,42.790073,50.130107,52.230431,49.943668,48.119051,44.459689,40.348496,36.074811,32.077418,72.034273,52.918959,63.187085,42.700334,36.944378,44.984298,57.184705,62.951328,49.36297
dis_TRINITY_DN1270_c0_g1,0,0,0,36.054269,26.805325,31.520623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.618171,5.699666,9.008088,0,0,0,0,0,0
dis_TRINITY_DN12700_c0_g1,10.754373,12.333164,12.423413,5.89259,4.566232,4.565033,21.479932,25.417249,29.45728,26.721409,27.181159,29.490019,32.528915,28.681141,41.42715,40.841867,33.20439,30.073421,30.64208,24.556804,27.25639,28.521871,16.368496,17.041589,16.075573,18.571293,19.940014,17.857109,15.152677,16.669036,14.289896,20.057777,14.457324,22.841652
dis_TRINITY_DN12701_c0_g3,117.478876,111.286774,125.875379,50.052652,44.540708,38.787929,81.027834,62.498533,51.722105,65.740845,38.158202,43.317677,54.964671,56.573308,57.706214,58.523604,58.758535,69.119225,66.090666,71.542435,63.187145,59.725741,76.974778,70.699758,70.898409,85.247571,65.577573,53.792279,47.039317,42.705289,44.557342,87.522625,70.573075,67.330947
dis_TRINITY_DN12701_c0_g5,8.242499,12.808416,11.236349,2.027239,1.724313,1.247276,26.86835,26.486167,47.641396,21.01775,31.554453,32.066737,12.436476,11.637132,7.601855,7.502749,4.642779,3.662356,4.219757,3.283083,6.084719,6.742659,6.826049,5.918488,5.257054,9.79017,13.435948,10.283312,5.693215,5.350333,4.20305,3.150095,4.657358,4.688758
dis_TRINITY_DN12701_c0_g7,36.3389,40.455009,35.456671,7.168226,4.006302,3.045488,27.332362,27.63475,34.87034,24.033409,21.371523,23.697144,15.288849,15.467757,20.665259,20.581836,17.815333,19.945839,20.727405,19.489535,20.771141,21.370896,22.293759,19.045211,26.290122,25.257896,19.859512,17.505554,16.113654,16.338368,20.704514,9.147285,12.376365,11.015616
dis_TRINITY_DN12704_c0_g1,9.685861,9.673156,10.234442,4.34212,1.859733,3.107057,12.472504,12.68275,11.651995,21.760982,14.792811,14.455168,17.594835,16.211897,36.145067,34.157311,36.514486,37.063724,48.29477,16.343591,11.581912,12.721286,5.086531,6.177756,6.998888,13.788387,11.055239,10.251941,8.37931,9.877697,16.73813,18.674957,7.779949,15.50726
dis_TRINITY_DN12709_c0_g3,142.964183,104.146216,113.403818,60.938783,40.781653,34.587638,136.547608,143.745838,133.025821,142.039791,134.964085,118.312903,97.492833,92.220033,119.554349,121.076947,117.56675,115.148571,96.753755,57.661647,67.043077,54.963716,26.777195,17.009839,20.62924,67.607499,53.075024,52.906611,19.759535,14.158887,12.423738,23.327033,34.478918,25.32573
dis_TRINITY_DN12714_c2_g1,3.016483,3.570484,3.3223,0.564707,0.501242,0.626251,21.203521,31.074722,20.326564,20.643065,16.10607,13.671014,18.979365,18.065951,43.045354,39.10989,31.015103,25.653178,27.087629,9.351625,10.875218,13.1329,2.785213,1.591784,1.438481,3.490773,4.409161,2.554933,0.81711,1.68394,1.434356,2.656218,1.82615,3.4762
dis_TRINITY_DN12718_c0_g1,62.866502,72.391045,61.505524,12.787794,19.665392,10.258703,73.36792,78.231723,64.107434,97.089569,106.135549,96.002397,777.747612,459.594192,357.337797,284.08484,252.214327,153.887252,176.268831,1231.985301,1394.236578,1556.517,110.288697,78.635028,98.017992,73.853392,59.516885,53.856331,91.686612,54.576219,142.58471,97.219585,19.842869,31.732338
dis_TRINITY_DN12726_c0_g2,149.618759,141.530607,139.675815,136.927705,145.283935,149.537158,20.099789,18.229184,18.675027,25.269262,21.167457,19.877877,30.517542,30.607236,31.73176,30.861625,23.590142,33.419097,33.378477,24.463088,22.608782,26.133104,25.400651,31.160678,27.507178,85.959095,61.861986,45.110432,35.466718,36.24324,39.754279,40.881651,36.370455,36.56315
dis_TRINITY_DN12728_c0_g2,3.162401,3.888342,3.519646,0.474468,0.154436,0,8.953635,8.081462,15.484293,7.096869,14.194329,13.36764,9.217642,10.32459,21.307233,24.568681,14.314326,15.688964,10.783492,11.800613,33.611294,33.038802,36.565674,33.010364,26.191943,12.652251,20.244747,20.89559,27.444045,21.79032,20.615384,18.048491,31.381896,38.480139
dis_TRINITY_DN1273_c0_g1,0.438735,2.814586,1.210996,0.49768,1.2149,0.900802,0.192335,0.561979,0.317203,1.611847,1.178718,1.083423,17.705844,10.225259,8.960614,7.778657,5.816568,7.966853,5.551304,5.839735,15.178156,11.535368,0,0.072683,0,16.843834,30.026978,37.668709,0,0.038813,0.038537,6.515075,27.781075,48.787837
dis_TRINITY_DN1273_c0_g3,0,0,0,0,0,0,0,0,1.182187,0,0,0,0,0,0,0,0.135093,0,2.392269,2.118657,2.829612,5.488717,0,0,0,6.431024,1.52535,10.476588,1.008394,0,0,0.324557,0.16056,0.1753
dis_TRINITY_DN1273_c0_g4,2.080918,1.207337,1.481003,0.399286,0.25992,0,3.518761,2.974884,4.251515,3.179339,2.4033350000000002,2.805101,12.341394,14.524923,14.03198,14.387393,14.112105,14.684097,11.668495,8.468536,10.742234,9.185535,2.740204,1.67889,2.6985,9.518204,17.137511,23.561979,5.868361,4.260471,1.89262,11.284778,18.437806,22.244832
dis_TRINITY_DN12734_c0_g2,0.161383,0.303174,0.158538,16.082637,11.784148,12.740469,0,0,0.128029,0.351852,0,0,1.074838,0.875705,1.280599,1.338199,0.657058,0.615211,1.273567,2.064364,2.447945,2.138005,1.49326,0,0,5.442089,8.740266,10.394787000000001,0,0,0.182926,0.473244,2.652688,3.239561
dis_TRINITY_DN12735_c0_g1,4.156684,6.02792,5.544011,0.943247,0.969432,1.076543,6.818911,7.190048,11.886368,13.035213,12.460646,17.225343,11.682956,11.10031,11.768389,10.160767,7.709461,7.162313,7.902545,5.135172,8.336118,8.268752,7.779367,6.936523,5.660431,6.752235,7.889331,6.828524,8.149497,7.072563,5.757045,3.887192,7.428393,7.068798
dis_TRINITY_DN12736_c1_g1,2.977693,3.33373,3.168851,0.854306,1.204862,0.463305,3.38118,3.91334,5.666277,4.501384,5.24056,6.452107,20.622188,19.338502,22.126372,23.13046,16.654837,13.589301,13.813798,8.318589,13.328553,14.91723,20.837244,18.76459,23.08149,11.129363,12.140792,7.856007,26.789448,23.2129,21.52667,7.737313,5.8579040000000004,8.945689
