PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN8721_c0_g1,1.1944984263775373,4.285662102513875,4.007310607368008,3.784993976305606,3.7998908250888257,4.061395863411702,2.315092016374563
7,ser_TRINITY_DN8723_c0_g1,4.015929792198093,4.243658266805988,4.328629801454774,5.824201099686236,6.218881715165776,6.008359662400894,4.9669984997002805
8,ser_TRINITY_DN873_c0_g1,3.403374625080955,6.210316034251696,5.674983855659323,4.319639681392387,4.258613141530331,5.065791921589644,5.601174678108447
1,ser_TRINITY_DN874_c0_g1,3.5756102188778627,5.458437652891446,5.624357263211475,4.7469326051083165,4.941798985778177,4.7634847697327185,5.131314528752194
8,ser_TRINITY_DN875_c0_g1,3.0058353356784884,5.353309315869274,5.863364912222248,5.5797481155907915,5.429008598999198,5.634369035070433,5.399749611340975
8,ser_TRINITY_DN8752_c0_g1,5.8025289405851135,5.130669192928951,6.353663385486623,5.29386266621173,4.959381520935371,4.758817336131341,5.025116257442556
8,ser_TRINITY_DN876_c0_g2,3.2596958163656655,4.590768769393969,6.037906981558515,4.450204138574295,4.03518355663808,4.31643403522156,3.5810292865632136
8,ser_TRINITY_DN877_c0_g2,0,0,0,0,0.39474460354649815,0,3.8468239395681505
8,ser_TRINITY_DN877_c0_g4,0,0,0,0,0,0,3.2390560407566698
6,ser_TRINITY_DN87702_c0_g1,4.63417099765174,0,0,0,0.24045477534783724,0.22172986609799353,0
7,ser_TRINITY_DN8771_c0_g1,1.0558744915013174,1.500798994336514,1.7006308070900504,2.0643896855852724,2.0963097621543527,2.5071641556957225,1.9369797171346388
1,ser_TRINITY_DN878_c0_g1,7.596984503174778,2.0039062139579165,0.9012874582546456,0.022470085384080657,0.026016719986125474,0,0.014873712989194411
1,ser_TRINITY_DN8789_c0_g1,2.4549185056871083,3.729908370258111,3.9433020722015346,4.47383787901322,4.366557922615756,4.69527267500401,5.374142700257299
7,ser_TRINITY_DN8793_c2_g2,3.1840636358270826,6.3285087767306445,6.51373477980589,4.454063276965027,3.2675058352437634,3.4686993013766596,2.95383317092315
8,ser_TRINITY_DN8797_c0_g1,2.694695471446677,0,0,0,0.02173839436557696,0,0.02237988722565564
8,ser_TRINITY_DN88_c0_g2,0.8231130485465027,2.937633655523073,3.6821276110256433,3.548841262400723,3.523363226809887,3.905631150339918,2.718668272424505
2,ser_TRINITY_DN880_c0_g1,3.8498947053088206,4.089771087938219,4.2617839792395005,4.3306040033878705,4.818410283627063,4.664272280270153,4.962347734878174
1,ser_TRINITY_DN8801_c0_g1,3.3734121273024598,5.472944487606807,6.303846389308139,5.641357905804638,6.152690301800068,5.9452888012478295,3.9034730864855
7,ser_TRINITY_DN8804_c0_g1,0.5198709645568875,1.837171445857188,2.00085075884122,1.310326740717066,1.5175170881832418,2.952266835520906,2.12199494018843
1,ser_TRINITY_DN8809_c0_g2,3.9733128336069585,5.2109783068919295,4.611775777333126,4.6382715713473415,4.981013957198001,4.835836681466691,4.255244084331815
1,ser_TRINITY_DN881_c0_g1,2.512437016622991,4.44296637979547,3.6246226510300383,3.747386755112719,4.162474957325122,4.067762951246971,3.8640762232034604
1,ser_TRINITY_DN8810_c0_g1,4.018254669085387,4.982835907452721,5.273158957560913,4.748402676001332,5.079171484983136,4.938216384631164,4.860264863104791
1,ser_TRINITY_DN8811_c0_g1,2.0507656594992136,4.622941826857813,5.0546103301948975,4.8930826251032595,5.024546235101433,5.23619731402431,3.286662953227506
8,ser_TRINITY_DN8817_c0_g1,0.1095116750489445,1.5434127342829023,2.3331942868941344,2.1187112196013005,2.094377967297568,2.3938623399789254,2.038029971403701
8,ser_TRINITY_DN8818_c0_g1,1.1424137646449481,4.129756967456509,3.751725392116219,3.1001518131947554,3.5845339566520673,4.010254304920532,1.2267865609067319
8,ser_TRINITY_DN8819_c0_g1,0.49364733397521016,1.7450436687908601,3.1783656754910288,4.015448951837102,3.8612149743996844,3.597560969353154,2.1164249786365152
8,ser_TRINITY_DN88197_c0_g1,1.2315638916976483,1.0998977445681655,1.4138938004125712,1.8818051626833179,2.2419356483865984,2.408864544967197,2.10381367195796
8,ser_TRINITY_DN882_c0_g1,2.707280492703659,3.126233979476988,2.8503308811317494,2.9833223576497554,2.7060318497297797,3.3330797645308796,3.025210626412178
8,ser_TRINITY_DN8821_c0_g1,1.281016870129748,2.5930157080461385,2.734732486422364,3.0661176134233674,3.0049545340471187,2.8184286908487337,1.5834543368253715
1,ser_TRINITY_DN8825_c0_g2,2.5288228309512144,4.655554135231882,5.264386111158769,4.2715847880951054,4.0275566120197634,4.96850856608299,4.121685103730349
7,ser_TRINITY_DN8827_c0_g1,2.6683593647048838,2.562989439953241,4.599407036862601,5.578071084677332,4.443899602860335,4.683430064423307,2.6523717631163715
7,ser_TRINITY_DN8828_c0_g1,1.8190464237119026,4.106730301681736,4.026789349727281,3.7567351055597062,3.858557162107456,4.145114531304197,3.3047488186591036
8,ser_TRINITY_DN88280_c0_g1,1.4597741524659629,2.1070078683344926,3.867336273364248,3.997815639754332,3.46289190100955,3.6301659343977786,2.5499075468393495
8,ser_TRINITY_DN88286_c0_g1,1.63397981841043,1.4541764197167426,2.7019867891476634,3.0968663357372193,3.3733157894644923,3.8658778485558525,2.4700712491286487
8,ser_TRINITY_DN8831_c0_g1,3.430478243953661,0,0,0,0,0,0
7,ser_TRINITY_DN88330_c0_g1,0,1.5092357274469228,3.037200160325578,4.191074616360573,4.6725393386639364,4.7044747814252,2.3762814915066244
8,ser_TRINITY_DN8834_c0_g1,2.6156199270185114,4.14472259681067,4.041089626394278,4.1453129860242814,4.428288944945274,4.559217075395897,4.497524517568477
6,ser_TRINITY_DN884_c0_g1,0.46665165413118803,0.9115320617878748,2.3430136213192,2.0469851449042435,1.7283459051994339,1.692203991615852,1.8164497977148253
7,ser_TRINITY_DN8848_c0_g1,3.3967286849567953,4.108454703923022,2.838098701560851,2.729759181257471,4.14676102565038,4.154931981286566,1.9435144273013516
7,ser_TRINITY_DN8849_c0_g1,1.3067320746003588,1.9435770635072065,2.293683740456572,1.8530431141571677,1.4037383623204645,1.9832377059380113,1.9540723263630682
8,ser_TRINITY_DN8852_c0_g1,2.6038621414521117,3.0617810353583566,1.8919541680676233,0.10208833066242362,0.10068302536938911,0.34570634267748823,0.918738468566271
7,ser_TRINITY_DN8868_c0_g2,0.05537823594894189,0.9818592275812766,2.1227305248496493,4.398387928638251,4.243975956108506,4.541428540323788,0.4954976738290369
7,ser_TRINITY_DN8878_c0_g1,3.578633300257366,3.5693935074490755,3.12249125248458,3.539373492976894,3.9171053695883753,4.047270694094652,3.482619085400707
