PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
1,Ec-23_000110.1,8177,9502,9845,10378,5901,9778,10428,10116,3327.5
9,Ec-23_000120.1,10296,6854,7176,7744,8916,6922,6862,8381,9427
7,Ec-23_000130.1,3053,8037,7266,9833,10204,7166,7454,9286,3327.5
11,Ec-23_000140.1,10872,508,420,487,4565,903,999.5,889,11000
1,Ec-23_000150.1,10372,8020,8077,7509,6995,8518,7786,8754,9678
7,Ec-23_000170.1,6379,2547,2558,3157,9493,4253,3497,3427,8512
1,Ec-23_000180.1,8664,6553,7076,9100,3085,6698,9794,8702,9922
1,Ec-23_000190.1,11481,11244,11247,11364,11381,11335,11258,11396,11498
4,Ec-23_000210.1,7452,6371,5475,8140,6778,5691,7625,7672,8913
7,Ec-23_000220.1,6156,2271,1208,5067,5628,3440,1748,2583,6883
2,Ec-23_000240.1,3053,938,1293,1193,8591,5035,3358,1631,3327.5
6,Ec-23_000250.1,3053,9702,9797,9169,4100,9246,8794,9367,3327.5
1,Ec-23_000290.1,3053,5836,5504,4759,1795,5987,4059,4624,3327.5
1,Ec-23_000310.1,8616,4929,5281,5375,8707,7351,5839,6044,3327.5
1,Ec-23_000320.1,3053,8660,8669,8693,5619,10217,9948,10453,3327.5
11,Ec-23_000330.1,3053,11249,11224,2899,629,10071,11411,8189.5,3327.5
1,Ec-23_000340.1,8165,4109,2874,3920,6326,5024,4034,5030,3327.5
1,Ec-23_000360.1,6747,8957,7889,6384,8609,8874,5976,7079,3327.5
1,Ec-23_000380.1,3053,1965,2397,3831,1558,3467,3690,3298,3327.5
1,Ec-23_000390.1,3053,3117.5,5639,935,1480,543,754,2157,3327.5
8,Ec-23_000400.1,10751,2770,3295,2714,8958,209,296,5532,8070
1,Ec-23_000410.1,7916,7945,8329,6623,4249,8074,6889,7973,9511
1,Ec-23_000420.1,7901,8790,9040,8600,9745,8661,7870,9140,8972
4,Ec-23_000440.1,3053,9053,8924,9358,6244,8629,8566,9030,10342
1,Ec-23_000460.1,3053,2697,3257,3927,3432,4524,4635,2735,3327.5
3,Ec-23_000470.1,3053,5168,5195,6727,6540,6782,6479,6419,3327.5
7,Ec-23_000480.1,7583,5983,5796,6703,10545,8346,7195,6924,8807
1,Ec-23_000490.1,9803,5476,4236,5128,10253,5521,2201,3673,10999
7,Ec-23_000500.1,3053,4372,4007,6029,8518,5186,5021,4758,3327.5
2,Ec-23_000530.1,3053,1358,3347,3423,5240,3436,4353,9073,3327.5
1,Ec-23_000540.1,3053,2281,5158,6988,9017,2815,7976,9509,3327.5
1,Ec-23_000550.1,6338,2071,4706,6832,4571,4307,5888,9413,8866
7,Ec-23_000560.1,3053,1053,1432,1696,3115,2380,1294,1505,3327.5
1,Ec-23_000570.1,8855,11153,11216,11335,8501,11358,11326,11318,10203
1,Ec-23_000590.1,3053,6591,7670,10681,4685,10231,10677,10959,10325
1,Ec-23_000610.1,9648,5746,8282,2092,5722,697,958,4053,3327.5
1,Ec-23_000620.1,11509,9660,10170,10278,11335,8184,8939,9711,11088
1,Ec-23_000630.1,10469,8772,8087,8114,4979,7882,7763,7626,8701
2,Ec-23_000640.1,8237,7934,7938,8398,6164,8769,8224,8241,8249
1,Ec-23_000650.1,6115,1810,2429,823,1868,611,955,1127,6882
1,Ec-23_000660.1,10075,8606,8828,9493,10599,10711,10430,10136,8644
1,Ec-23_000670.1,9608,8479,7931,6477,5474,10097,7772,8343,8957
1,Ec-23_000680.1,3053,10010,10178,9155,5519,10628,10086,10266,8127
1,Ec-23_000690.1,3053,171,147.5,175,629,209,6906,9157,3327.5
1,Ec-23_000700.1,3053,8220,7796,5084,8702,7661,2843,6099,9171
1,Ec-23_000710.1,7061,11060,10997,9401,7489,11114,9329,10805,10072
1,Ec-23_000720.1,10935,11437,11439,11495,9084,11459,11484,11453,11353
1,Ec-23_000740.1,9382,10112,9908,10262,5719,8872,9310,8584,7646
2,Ec-23_000750.1,3053,7701,7289,7235,5354,4932,5729,5510,7420
1,Ec-23_000760.1,10782,9480,9725,8611,10746,9398,9559,8569,10832
1,Ec-23_000820.1,9467,993,885,1344,1859,1627,1602,718,8959
2,Ec-23_000830.1,10748,10744,9869,10759,9900,10353,9693,9842,8602
1,Ec-23_000840.1,3053,4150,4010,3240,629,3465,4262,2825,3327.5
1,Ec-23_000860.1,10460,10056,9210,10268,9267,8261,10927,9259,3327.5
7,Ec-23_000870.1,7266,9535,7631,8397,5779,8891,9389,8760,3327.5
1,Ec-23_000900.1,3053,3706,2836,3408,3479,3003,3036,3235,3327.5
1,Ec-23_000910.1,3053,6572,7200,7454,9831,209,9353,8575,3327.5
1,Ec-23_000920.1,6401,652,649,599,7604,1153,1112,2979,3327.5
1,Ec-23_000930.1,6502.5,7124,7236,5794,3675,6196,7331,7510,3327.5
11,Ec-23_000940.1,11244,11383,11389,10592,10186,10204,11405,9134,3327.5
1,Ec-23_000950.1,3053,7982,7255,9645,9841,8860,7994,8278,3327.5
1,Ec-23_000970.1,8473,9111,8527,7852,4065,8768,9661,7604,3327.5
1,Ec-23_001000.1,11477,7537,7801,8876,11208,8878,9443,8762,11300
1,Ec-23_001010.1,3053,1739,1621,4296,8173,2099,3994,2077,6726
2,Ec-23_001020.2,8564,848,731,742,1817,1124,1360,583,3327.5
