GeneID,tau,tau_strata
ser_TRINITY_DN15938_c0_g1,0.08457344633743927,1
ser_TRINITY_DN2088_c0_g1,0.08458593978355772,1
ser_TRINITY_DN13721_c0_g1,0.08473740066106869,1
ser_TRINITY_DN16560_c0_g1,0.08474612682285035,1
ser_TRINITY_DN35049_c0_g1,0.08475567977439752,1
ser_TRINITY_DN12412_c0_g1,0.08480576239180299,1
ser_TRINITY_DN21501_c0_g4,0.08481920166742332,1
ser_TRINITY_DN45138_c0_g1,0.08483122064678617,1
ser_TRINITY_DN25179_c0_g1,0.08483677381891419,1
ser_TRINITY_DN42524_c0_g1,0.08487285812289921,1
ser_TRINITY_DN8647_c0_g1,0.08507774560472059,1
ser_TRINITY_DN7207_c0_g2,0.08512012135917343,1
ser_TRINITY_DN32520_c0_g1,0.08524088263167384,1
ser_TRINITY_DN4951_c0_g4,0.08575236021659602,1
ser_TRINITY_DN37619_c0_g2,0.08605232488694228,1
ser_TRINITY_DN8649_c0_g1,0.08609684439040569,1
ser_TRINITY_DN22326_c0_g3,0.08619060650175306,1
ser_TRINITY_DN16583_c0_g3,0.08620209930999997,1
ser_TRINITY_DN26245_c0_g1,0.08642604127451703,1
ser_TRINITY_DN12759_c0_g1,0.08647172578923368,1
ser_TRINITY_DN153903_c1_g1,0.08648661618280842,1
ser_TRINITY_DN9018_c0_g1,0.08670059439143873,1
ser_TRINITY_DN1929_c1_g1,0.08672080687808995,1
ser_TRINITY_DN51305_c0_g3,0.08676086727668342,1
ser_TRINITY_DN7829_c0_g1,0.08680964482997999,1
ser_TRINITY_DN30350_c0_g1,0.08687075634476502,1
ser_TRINITY_DN13633_c0_g2,0.08710205713237534,1
ser_TRINITY_DN4713_c0_g1,0.08711277090975553,1
ser_TRINITY_DN14470_c0_g1,0.08713474924077028,1
ser_TRINITY_DN17478_c0_g2,0.08719351515309828,1
ser_TRINITY_DN4809_c0_g2,0.0871982795360225,1
ser_TRINITY_DN22504_c0_g2,0.08737695309701923,1
ser_TRINITY_DN11008_c0_g2,0.08737833835573339,1
ser_TRINITY_DN7884_c0_g3,0.08743377624093396,1
ser_TRINITY_DN10795_c1_g4,0.08748138678770606,1
ser_TRINITY_DN2337_c0_g1,0.08753783309566884,1
ser_TRINITY_DN1514_c0_g2,0.08782172171513547,1
ser_TRINITY_DN28738_c0_g2,0.0878426068229243,1
ser_TRINITY_DN5259_c0_g1,0.08795318313793729,1
ser_TRINITY_DN1450_c0_g1,0.08806234354931969,1
ser_TRINITY_DN25529_c0_g1,0.08821351744814349,1
ser_TRINITY_DN6389_c0_g1,0.0882513572761858,1
ser_TRINITY_DN4154_c1_g1,0.0883225907599523,1
ser_TRINITY_DN20385_c0_g1,0.08861062646679047,1
ser_TRINITY_DN22245_c0_g1,0.08878615334810405,1
ser_TRINITY_DN1799_c2_g4,0.08885558427769233,1
ser_TRINITY_DN1060_c0_g1,0.08898215987317876,1
ser_TRINITY_DN4364_c0_g4,0.08903875343905673,1
ser_TRINITY_DN92026_c0_g1,0.08909539050733462,1
ser_TRINITY_DN5782_c0_g4,0.0891902733717779,1
ser_TRINITY_DN17039_c0_g2,0.08921969687757994,1
ser_TRINITY_DN13238_c0_g1,0.08937454591861049,1
ser_TRINITY_DN34429_c0_g1,0.08948261235235172,1
ser_TRINITY_DN16021_c2_g1,0.0895197637051092,1
ser_TRINITY_DN28449_c0_g1,0.08959939647604409,1
ser_TRINITY_DN12632_c0_g2,0.0896504581240401,1
ser_TRINITY_DN25962_c0_g1,0.08968032133504372,1
ser_TRINITY_DN4302_c0_g1,0.08971641570643768,1
ser_TRINITY_DN3350_c0_g1,0.08972479847882117,1
ser_TRINITY_DN6652_c0_g1,0.08980346401860562,1
ser_TRINITY_DN74546_c0_g1,0.08988529159377531,1
ser_TRINITY_DN91879_c0_g1,0.09000501735824684,1
ser_TRINITY_DN24472_c0_g1,0.09018619259145583,1
ser_TRINITY_DN22326_c0_g2,0.09040739927156535,1
ser_TRINITY_DN2725_c0_g1,0.09044513207598262,1
ser_TRINITY_DN12895_c0_g1,0.09067570541429196,1
ser_TRINITY_DN53_c0_g4,0.09097523208554506,1
ser_TRINITY_DN5093_c0_g2,0.09131248791169427,1
ser_TRINITY_DN2631_c0_g1,0.09159406197040007,1
ser_TRINITY_DN1929_c1_g2,0.09178995847769233,1
ser_TRINITY_DN134037_c0_g1,0.0918748426500117,1
ser_TRINITY_DN21195_c0_g1,0.0919761582615389,1
ser_TRINITY_DN15197_c0_g1,0.09214590164162342,1
ser_TRINITY_DN16453_c0_g1,0.09224344238590534,1
ser_TRINITY_DN13916_c0_g1,0.09225590363645214,1
ser_TRINITY_DN78445_c0_g1,0.09235473401246819,1
ser_TRINITY_DN10322_c0_g1,0.09241166738408976,1
ser_TRINITY_DN10699_c0_g1,0.09245869290747055,1
ser_TRINITY_DN5505_c0_g1,0.09247170013690065,1
ser_TRINITY_DN22902_c0_g1,0.09280966975841759,1
ser_TRINITY_DN11452_c0_g1,0.09284442003900387,1
ser_TRINITY_DN5689_c0_g1,0.0928759381966662,1
ser_TRINITY_DN11354_c0_g3,0.09287884781235864,1
ser_TRINITY_DN471_c1_g2,0.0929177406082477,1
ser_TRINITY_DN10421_c0_g1,0.09295833622813005,1
ser_TRINITY_DN6753_c0_g5,0.09297709467636447,1
ser_TRINITY_DN20584_c0_g1,0.09305645436529958,1
ser_TRINITY_DN56178_c0_g1,0.09312487497757566,1
ser_TRINITY_DN6416_c0_g1,0.09350791543842557,1
ser_TRINITY_DN37740_c0_g2,0.09360257892373597,1
ser_TRINITY_DN11480_c0_g2,0.09376958737024033,1
ser_TRINITY_DN4970_c0_g2,0.09379353548180039,1
ser_TRINITY_DN6783_c0_g6,0.09386835492059983,1
ser_TRINITY_DN42562_c0_g1,0.09396055893698274,1
ser_TRINITY_DN38360_c0_g1,0.09398165294746866,1
ser_TRINITY_DN19597_c0_g3,0.09398706288457787,1
ser_TRINITY_DN24931_c0_g1,0.09400388374444796,1
ser_TRINITY_DN7672_c0_g1,0.09410992606313748,1
ser_TRINITY_DN4078_c0_g2,0.09416129180720681,1
ser_TRINITY_DN31460_c0_g2,0.09431039307590405,1
ser_TRINITY_DN48054_c0_g2,0.09452838217383183,1
ser_TRINITY_DN17840_c1_g1,0.09457634772305007,1
ser_TRINITY_DN10614_c0_g1,0.09478365032786168,1
ser_TRINITY_DN1701_c0_g1,0.09496624628399208,1
ser_TRINITY_DN35307_c0_g1,0.09497441346458305,1
ser_TRINITY_DN7360_c0_g3,0.09510781928029335,1
ser_TRINITY_DN20766_c0_g1,0.09510968435066508,1
ser_TRINITY_DN4523_c0_g1,0.09516308034883944,1
ser_TRINITY_DN3263_c0_g1,0.0951736981942102,1
ser_TRINITY_DN99076_c0_g1,0.09526950601681242,1
ser_TRINITY_DN16062_c0_g1,0.0952957198013015,1
ser_TRINITY_DN16084_c0_g3,0.0954777466698106,1
ser_TRINITY_DN3429_c0_g2,0.0954930656140805,1
ser_TRINITY_DN1413_c0_g1,0.09554772258683372,1
ser_TRINITY_DN1006_c0_g1,0.09559111682144708,1
ser_TRINITY_DN4437_c0_g2,0.09573246284661102,1
ser_TRINITY_DN7319_c0_g1,0.09579117555270245,1
ser_TRINITY_DN23472_c0_g1,0.09592373863689319,1
ser_TRINITY_DN24114_c0_g1,0.09593690359114107,1
ser_TRINITY_DN40630_c0_g2,0.09627317839101807,1
ser_TRINITY_DN38520_c0_g1,0.09639243773488415,1
ser_TRINITY_DN10581_c0_g2,0.09670470285722133,1
ser_TRINITY_DN6024_c0_g1,0.09686475519130847,1
ser_TRINITY_DN10861_c0_g1,0.09692417137153894,1
ser_TRINITY_DN114705_c0_g1,0.096949720247925,1
ser_TRINITY_DN48386_c0_g1,0.09698731769403504,1
ser_TRINITY_DN8138_c0_g2,0.0971531572362001,1
ser_TRINITY_DN15734_c0_g1,0.09719889199150308,1
ser_TRINITY_DN32318_c0_g3,0.09723917072099184,1
ser_TRINITY_DN16602_c0_g1,0.09727180309165995,1
ser_TRINITY_DN1188_c0_g1,0.09731125769725113,1
ser_TRINITY_DN23360_c0_g3,0.09736903031243413,1
ser_TRINITY_DN11126_c0_g1,0.09767397675902306,1
ser_TRINITY_DN31291_c0_g2,0.0976763068769349,1
ser_TRINITY_DN11306_c0_g1,0.09771702474274765,1
ser_TRINITY_DN26312_c0_g1,0.09776583911100023,1
ser_TRINITY_DN4416_c0_g2,0.09849772927113354,1
ser_TRINITY_DN4798_c0_g1,0.0986489329121226,1
ser_TRINITY_DN2110_c0_g2,0.09872112170246686,1
ser_TRINITY_DN1676_c0_g1,0.09878749679210622,1
ser_TRINITY_DN34557_c0_g1,0.09900417980212514,1
ser_TRINITY_DN30185_c1_g2,0.09901777100590453,1
ser_TRINITY_DN9996_c0_g2,0.09904195957992443,1
ser_TRINITY_DN127365_c0_g1,0.09904810353577356,1
ser_TRINITY_DN1456_c0_g1,0.09909580119216943,1
ser_TRINITY_DN15995_c0_g1,0.09912440708810846,1
ser_TRINITY_DN15468_c0_g1,0.0991852909849106,1
ser_TRINITY_DN64_c0_g1,0.09925310878560642,1
ser_TRINITY_DN16041_c0_g1,0.09932563705199196,1
ser_TRINITY_DN5543_c0_g1,0.09940592150258001,1
ser_TRINITY_DN10925_c0_g1,0.09942496385597516,1
ser_TRINITY_DN51896_c0_g1,0.09952950270364899,1
ser_TRINITY_DN7146_c0_g2,0.09957347824389529,1
ser_TRINITY_DN3822_c0_g2,0.09972478916019697,1
ser_TRINITY_DN4822_c1_g2,0.099753551133446,1
ser_TRINITY_DN23927_c0_g1,0.099884130038116,1
ser_TRINITY_DN101045_c0_g1,0.09995389308797112,1
ser_TRINITY_DN27724_c0_g1,0.10005791548908849,1
ser_TRINITY_DN7244_c0_g2,0.10006446149820275,1
ser_TRINITY_DN1059_c0_g1,0.10013130906893886,1
ser_TRINITY_DN509_c0_g1,0.1001381209398583,1
ser_TRINITY_DN6540_c0_g1,0.1002336667779187,1
ser_TRINITY_DN4741_c0_g1,0.10040775779928213,1
ser_TRINITY_DN6788_c0_g1,0.10040823111271757,1
ser_TRINITY_DN9758_c0_g2,0.10061415091937853,1
ser_TRINITY_DN141276_c0_g1,0.10061670643602968,1
ser_TRINITY_DN30933_c0_g1,0.10073412722342293,1
ser_TRINITY_DN33956_c0_g1,0.10077463053291036,1
ser_TRINITY_DN1520_c0_g1,0.1007914251078616,1
ser_TRINITY_DN23209_c1_g3,0.10088360777169544,1
ser_TRINITY_DN13325_c0_g1,0.10094230733834661,1
ser_TRINITY_DN867_c0_g1,0.1009560575572134,1
ser_TRINITY_DN7195_c0_g7,0.10096918036222721,1
ser_TRINITY_DN6623_c0_g2,0.10108721410668836,1
ser_TRINITY_DN12516_c0_g1,0.10114645698483773,1
ser_TRINITY_DN1697_c0_g2,0.101208024380705,1
ser_TRINITY_DN43662_c0_g1,0.10123541868154756,1
ser_TRINITY_DN14462_c0_g1,0.10127727135251471,1
ser_TRINITY_DN4111_c0_g1,0.1014022087590731,1
ser_TRINITY_DN12202_c0_g1,0.10143611750753873,1
ser_TRINITY_DN128615_c1_g1,0.10162993568381054,1
ser_TRINITY_DN5482_c0_g2,0.10164922931449882,1
ser_TRINITY_DN10840_c0_g1,0.1017091328463369,1
ser_TRINITY_DN4301_c0_g1,0.10189832373080362,1
ser_TRINITY_DN13284_c0_g2,0.10197037005555612,1
ser_TRINITY_DN105378_c0_g4,0.10202257173093757,1
ser_TRINITY_DN3143_c0_g1,0.10219139444551961,1
ser_TRINITY_DN11339_c0_g2,0.10232026305046091,1
ser_TRINITY_DN3573_c0_g1,0.10242991327869419,1
ser_TRINITY_DN27015_c0_g2,0.10243023300683043,1
ser_TRINITY_DN20235_c0_g1,0.10247051470752994,1
ser_TRINITY_DN22509_c0_g3,0.10252041135168172,1
ser_TRINITY_DN38322_c0_g2,0.10253384991962883,1
ser_TRINITY_DN939_c0_g2,0.10259766210609267,1
ser_TRINITY_DN2852_c0_g2,0.10261327374610801,1
ser_TRINITY_DN12371_c0_g3,0.10261377063475374,1
ser_TRINITY_DN1370_c0_g1,0.10269087933765153,1
ser_TRINITY_DN16179_c0_g2,0.10271400905200839,1
ser_TRINITY_DN11652_c1_g1,0.10275600040128802,1
ser_TRINITY_DN36730_c0_g1,0.1028385575373778,1
ser_TRINITY_DN1805_c0_g2,0.10321033922311496,1
ser_TRINITY_DN12862_c0_g1,0.10321465585953499,1
ser_TRINITY_DN7722_c0_g2,0.1033248955956591,1
ser_TRINITY_DN76167_c1_g1,0.10346684467103942,1
ser_TRINITY_DN10233_c0_g1,0.1035562683257916,1
ser_TRINITY_DN11010_c0_g1,0.10360039013446207,1
ser_TRINITY_DN8413_c0_g1,0.10368060082973082,1
ser_TRINITY_DN5448_c0_g1,0.10369285152213495,1
ser_TRINITY_DN30476_c0_g1,0.10376686719794626,1
ser_TRINITY_DN23031_c0_g1,0.10378868314069581,1
ser_TRINITY_DN63292_c0_g1,0.10379823705660221,1
ser_TRINITY_DN8821_c0_g1,0.10398740758827196,1
ser_TRINITY_DN5353_c0_g3,0.10402162349075786,1
ser_TRINITY_DN22896_c0_g2,0.10415137678088862,1
ser_TRINITY_DN16563_c0_g1,0.10423618015665612,1
